patch_id,corner,bivariate_id,n_pixels,area_m2,elevation,inland_position,slope,building_50m,impervious_50m,canopy_height_max,southness,tpi_50m
1092,cool-stable,1,55,5500.0,16.488,2180.8254,1.1107656,0.0,0.019243546,25.103,0.73366547,-0.13464057
1093,cool-stable,1,35,3500.0,10.453,2613.5415,0.9908786,0.0,0.15712522,24.141,0.3478149,-0.005719681
1094,cool-stable,1,11,1100.0,26.67,2864.35,3.895648,0.0,0.0,29.425,-0.8609774,0.24499984
1095,cool-stable,1,18,1800.0,21.1975,1612.3105,3.0883164,0.043022223,0.09602194,24.179,0.85931456,-0.14097935
1096,cool-stable,1,9,900.0,8.621,642.57294,9.516186,0.019955555,0.13340193,20.326,-0.7446175,-0.43856022
1097,cool-stable,1,13,1300.0,3.572,611.31006,4.3453865,0.015199999,0.078471035,25.283,-0.3853193,-0.3596
1098,cool-stable,1,54,5400.0,14.3925,1159.2885,2.885387,0.0,0.07968907,25.4235,0.70347685,-0.46848014
1099,cool-stable,1,16,1600.0,15.457001,1711.503,6.334668,0.007075,0.19216049,27.505001,0.94501925,0.087280214
1100,cool-stable,1,275,27500.0,8.354,1146.342,0.97146535,0.0,0.057618856,28.667,0.004694784,-0.09632009
1101,cool-stable,1,15,1500.0,14.516,1018.332,5.603067,5.3333333e-05,0.0,19.029,-0.47816998,-0.7180397
1102,cool-stable,1,16,1600.0,18.925,2465.2537,3.023334,0.051675,0.23618828,26.476,-0.08024743,-0.4178198
1103,cool-stable,1,15,1500.0,28.037,1009.75244,2.4531114,0.0,0.0,27.108,-0.8827609,-0.40616074
1104,cool-stable,1,15,1500.0,20.716,3000.0,2.64952,0.066,0.22457615,25.606,-0.0024449804,-0.22180039
1105,cool-stable,1,24,2400.0,2.8625,76.71184,6.7830334,0.0,0.25691357,9.9935,-0.91847485,0.003080008
1106,cool-stable,1,49,4900.0,7.033,1685.141,3.3009875,0.01587755,0.004169816,25.801,-0.037599254,0.19595984
1107,cool-stable,1,20,2000.0,28.1285,2426.3652,0.5319621,0.014040001,0.19343826,31.4795,0.25683224,-0.18618003
1108,cool-stable,1,48,4800.0,10.637,1811.3254,0.8194516,0.00029999999,0.07119856,25.783,0.17960356,-0.09563999
1109,cool-stable,1,9,900.0,15.857,720.90216,3.28119,0.020044444,0.24367626,28.574,-0.9870723,-0.2990403
1110,cool-stable,1,54,5400.0,17.43,2264.299,2.2991881,0.0,0.014428441,25.5455,0.84268117,-0.22888023
1111,cool-stable,1,96,9600.0,14.509,525.4042,11.123817,0.00037500003,0.08897505,27.1545,-0.38328677,0.58471996
1112,cool-stable,1,9,900.0,0.927,31.622776,1.4407467,0.0,0.00015089163,19.437,0.528684,-0.305
1113,cool-stable,1,9,900.0,17.021,2999.2332,6.971455,0.00026666664,0.032565158,28.761,0.7260247,-0.41523972
1114,cool-stable,1,11,1100.0,19.717,3000.0,4.4013243,0.0053454544,0.1685073,24.635,0.5023707,-0.67916054
1115,cool-stable,1,57,5700.0,3.103,483.73547,3.455136,0.0021684212,0.013125406,25.871,0.3030133,0.105799936
1116,cool-stable,1,26,2600.0,13.347,972.1616,3.1248484,9.2307695e-05,0.31853753,25.213501,0.7631283,-0.5309804
1117,cool-stable,1,24,2400.0,13.403999,1228.9219,4.5214887,0.0,0.17766462,23.877,0.39262488,-0.20694011
1118,cool-stable,1,23,2300.0,2.184,14.142136,7.1259975,0.008939131,0.00012882448,20.71,0.8152195,0.029520027
1119,cool-stable,1,20,2000.0,22.5,1201.0408,5.3356123,0.00022,0.18448147,27.897,-0.7824837,-0.45754027
1120,cool-stable,1,52,5200.0,13.427,1103.7664,2.9012673,0.0,0.0,23.045,0.73936284,-0.32734007
1121,cool-stable,1,39,3900.0,2.217,36.05551,5.2102065,0.006174359,0.0019119976,21.812,-0.25405145,0.35324
1122,cool-stable,1,11,1100.0,26.562,2767.255,4.846098,0.0,0.0,24.06,0.71875167,0.047159653
1123,cool-stable,1,48,4800.0,13.0955,1781.7805,3.3572636,0.0,0.0,24.5625,0.18550703,-0.4645198
1124,cool-stable,1,35,3500.0,17.019,1609.0991,4.10836,0.0,0.22659965,27.23,-0.87395054,0.2755593
1125,cool-stable,1,13,1300.0,17.571,2401.6868,1.805826,0.0,0.1262868,24.769,0.0027714684,-0.2484793
1126,cool-stable,1,193,19300.0,19.051,2290.546,0.954895,0.0064041447,0.045595214,25.902,-0.547102,-0.08967964
1127,cool-stable,1,136,13600.0,8.3755,742.9995,2.495614,0.00045588234,0.0019045025,24.442001,0.49113387,-0.10083995
1128,cool-stable,1,10,1000.0,8.120501,905.3583,3.4911456,0.0,0.007814815,24.635,0.595453,-0.47209972
1129,cool-stable,1,24,2400.0,16.416,2137.393,0.28379864,0.0,0.021147119,23.5205,-0.7405447,-0.15543945
1130,cool-stable,1,10,1000.0,16.729,2993.1501,2.483749,0.0132,0.054839503,27.229,0.8731512,-0.1952002
1131,cool-stable,1,16,1600.0,23.6245,2899.8794,3.8537612,0.0,0.06428241,32.822502,-0.39378938,-0.37596017
1132,cool-stable,1,69,6900.0,14.686,1841.331,2.0263588,0.0,0.0,23.92,-0.41592306,-0.45111978
1133,cool-stable,1,293,29300.0,10.494,1814.635,0.7701571,0.00014061434,0.010879366,27.956,0.49731556,-0.039919816
1134,cool-stable,1,48,4800.0,13.373501,1135.9578,2.7806065,0.056791667,0.28155863,29.166,0.86359847,-0.45693982
1135,cool-stable,1,26,2600.0,8.8654995,1192.3708,1.1135459,0.0011692307,0.034311492,29.580502,-0.0022579108,-0.23424017
1136,cool-stable,1,14,1400.0,20.01,2130.9033,2.7045693,0.0,0.4857231,25.751,0.79022753,-0.2677005
1137,cool-stable,1,32,3200.0,5.6705,495.27597,11.557268,0.0,0.04699074,28.2345,0.8874337,-0.25425988
1138,cool-stable,1,9,900.0,12.686,1212.4768,1.6612728,0.0,0.2288203,28.213,0.053803235,0.043560296
1139,cool-stable,1,31,3100.0,21.74,2647.0552,5.234931,0.046812903,0.08195938,25.821,0.7476454,-0.42359948
1140,cool-stable,1,48,4800.0,13.439,1091.6494,0.45460016,0.033491667,0.07487912,26.755001,-0.3743263,-0.12163982
1141,cool-stable,1,27,2700.0,14.475,657.95135,2.5259602,0.037792593,0.30955192,23.783,0.44463414,-0.37295982
1142,cool-stable,1,158,15800.0,17.445,2926.8838,1.1815407,0.0,0.0,28.5755,-0.8169559,-0.094279364
1143,cool-stable,1,117,11700.0,23.387,1282.2246,2.9635386,0.0090666665,0.06474939,27.472,0.66614246,-0.14327964
1144,cool-stable,1,10,1000.0,25.546,2180.1704,1.6119815,0.00736,0.055901237,24.314,0.43078765,-0.5363594
1145,cool-stable,1,15,1500.0,13.358,1033.102,0.5078559,0.10544,0.23255967,27.13,0.8352157,-0.09640007
1146,cool-stable,1,19,1900.0,18.106,2331.7375,0.64380676,0.0,0.12322936,27.508,-0.73863,-0.10339913
1147,cool-stable,1,9,900.0,5.451,1036.002,3.4215667,0.027111113,0.38074076,24.51,-0.51431125,-0.2718399
1148,cool-stable,1,80,8000.0,14.981501,843.9491,0.96133614,0.042515002,0.12495679,25.829498,-0.1804871,-0.15034008
1149,cool-stable,1,22,2200.0,13.404,1103.6965,0.5434969,0.10714545,0.2571212,28.431,0.7806614,-0.060320012
1150,cool-stable,1,10,1000.0,9.294001,663.8823,3.4878604,0.14196,0.26744443,23.735,0.8971332,-0.091379866
1151,cool-stable,1,36,3600.0,8.973,709.15356,5.4856176,0.004677778,0.2441118,27.7955,-0.16417432,-0.9449197
1152,cool-stable,1,16,1600.0,8.819,1229.4097,1.2391672,0.0,0.20515431,28.2625,-0.49722448,-0.054600086
1153,cool-stable,1,9,900.0,15.744,2426.376,8.4193535,0.0,0.023251029,26.136,-0.1898282,-0.5347597
1154,cool-stable,1,13,1300.0,27.989,921.3034,2.7216763,0.0,0.070303895,28.547,-0.0044701104,-0.59175986
1155,cool-stable,1,10,1000.0,23.8915,1419.4009,3.5359406,0.0,0.098901235,24.405499,-0.30955485,0.08855988
1156,cool-stable,1,20,2000.0,13.4325,463.3532,3.7917752,0.07514,0.14937654,22.6125,-0.5343851,0.16172016
1157,cool-stable,1,176,17600.0,19.125,2838.1067,2.9588656,0.0002068182,0.041861672,28.376,0.39293224,-0.15782017
1158,cool-stable,1,14,1400.0,24.6245,2098.3667,4.458578,0.0,0.00024691358,31.435501,0.86794364,-0.31513983
1159,cool-stable,1,100,10000.0,1.1745,290.68884,0.6311892,0.001376,0.004250617,25.425,0.85789657,-0.02880001
1160,cool-stable,1,10,1000.0,17.2345,2216.3484,1.7839851,0.0,0.031975307,23.7045,-0.6495593,0.107819974
1161,cool-stable,1,31,3100.0,28.407,1788.9941,1.8815303,0.020129032,0.07431302,25.468,-0.851136,-0.1437609
1162,cool-stable,1,23,2300.0,17.298,2068.9128,2.9904728,0.0,0.31592056,25.272,0.88784164,0.044719316
1163,cool-stable,1,80,8000.0,13.639,1026.6931,0.91324395,0.083964996,0.2128179,27.710499,-0.3024401,-0.06267996
1164,cool-stable,1,19,1900.0,12.825,1147.9111,1.5196784,0.007852632,0.2240481,28.144,-0.34785378,-0.088239975
1165,cool-stable,1,87,8700.0,4.405,1151.0864,2.978779,0.00029425288,0.0036284945,26.235,-0.57634544,-0.1270401
1166,cool-stable,1,12,1200.0,11.9585,1226.0237,3.1382375,0.0968,0.1707613,26.4045,0.9424341,-0.55341965
1167,cool-stable,1,17,1700.0,17.205,2182.888,1.3582574,0.0,0.11599129,24.817,0.2816016,0.08756054
1168,cool-stable,1,16,1600.0,27.3725,1522.2184,3.131105,0.0,0.0,29.9395,-0.8588377,-0.30734006
1169,cool-stable,1,87,8700.0,23.032,797.1198,2.6166215,0.0017103448,0.034370657,26.948,0.5001727,-0.40503907
1170,cool-stable,1,58,5800.0,1.666,903.4929,3.7163577,0.0030827587,0.13137718,24.639,0.7506653,-0.4597
1171,cool-stable,1,41,4100.0,13.604,600.0,4.899353,0.042760976,0.2281391,24.778,-0.51257443,-0.32308045
1172,cool-stable,1,10,1000.0,17.1325,812.7113,3.570758,0.00292,0.42170373,23.257,0.3341078,-1.29594
1173,cool-stable,1,26,2600.0,10.0805,1708.4641,1.0239184,0.049861535,0.120019,27.2565,-0.8064345,-0.16020009
1174,cool-stable,1,16,1600.0,3.7154999,10.0,8.352274,0.00025,0.37395832,8.1875,-0.9166261,0.79576
1175,cool-stable,1,12,1200.0,15.6395,2354.7075,5.485897,0.0,0.25737655,25.7615,0.8879028,-0.31566036
1176,cool-stable,1,15,1500.0,14.285,2367.8262,6.4025617,0.00061333337,0.096823044,24.8,0.25086164,0.14199978
1177,cool-stable,1,10,1000.0,13.615999,944.8543,1.0863643,0.01392,0.4778765,27.3525,-0.101054534,-0.16626033
1178,cool-stable,1,27,2700.0,1.174,319.5309,1.6655616,0.022592593,0.04193873,22.877,-0.026633533,-0.15420005
1179,cool-stable,1,136,13600.0,19.814999,2150.058,0.5215435,0.0009088235,0.09703795,24.379,0.13525803,-0.015099868
1180,cool-stable,1,12,1200.0,11.6905,1548.6287,2.3485403,0.13669999,0.21251029,24.835499,-0.74185205,-0.51777995
1181,cool-stable,1,14,1400.0,11.7175,2475.7012,6.2341704,0.0,0.0,23.9315,-0.8750098,-0.4375198
1182,cool-stable,1,13,1300.0,26.694,2751.3816,5.6601114,0.0,0.17394112,26.815,0.6653356,0.37656036
1183,cool-stable,1,14,1400.0,10.415,873.1212,4.642212,0.032857142,0.020555556,22.9735,-0.40420327,-0.12611979
1184,cool-stable,1,42,4200.0,1.909,309.59525,1.0737233,0.0,0.0,24.312,-0.13810976,-0.06681996
1185,cool-stable,1,27,2700.0,23.5,2009.9751,4.310729,0.009259259,0.0044718795,31.549,0.36634505,-0.6479605
1186,cool-stable,1,24,2400.0,13.2965,538.60913,1.3516502,0.03245,0.14299382,25.051,0.8129578,-0.020080127
1187,cool-stable,1,128,12800.0,24.789001,2890.0422,3.040823,0.0,0.025148533,27.624,-0.017429356,-0.021260224
1188,cool-stable,1,9,900.0,11.409,1968.8829,3.1034846,0.04888889,0.3431413,26.151,0.44749022,-0.73407966
1189,cool-stable,1,18,1800.0,9.671499,1347.6084,2.169696,0.04348889,0.34045953,23.5545,0.75727284,-0.10377993
1190,cool-stable,1,17,1700.0,6.0,1292.8264,2.8529377,0.0,0.12697895,25.618,0.9530348,-0.46143982
1191,cool-stable,1,10,1000.0,5.1984997,1352.4421,4.8851976,0.0,0.039333336,23.1475,0.78641224,0.4216
1192,cool-stable,1,30,3000.0,12.1154995,1978.0925,4.925805,0.0,0.17869547,24.1145,0.45801005,-0.49060017
1193,cool-stable,1,12,1200.0,15.253,708.8688,4.4000454,0.0,0.30097738,26.309502,0.9050906,-0.50560015
1194,cool-stable,1,32,3200.0,16.7005,568.70996,13.523702,0.0433875,0.30348378,27.204498,-0.9785413,-0.050340176
1195,cool-stable,1,70,7000.0,10.9435005,1790.6003,3.9413402,0.0009885713,0.03270194,25.4375,-0.69554543,-0.20297997
1196,cool-stable,1,11,1100.0,9.02,650.0,6.5093007,0.0,0.1198541,25.634,-0.5976845,-0.29812047
1197,cool-stable,1,13,1300.0,14.898,1669.7605,2.820305,0.10335385,0.08188984,25.337,-0.95244163,0.32804015
1198,cool-stable,1,19,1900.0,14.586,295.29645,3.0436654,0.029263157,0.060103964,26.552,-0.85702175,-0.050599862
1199,cool-stable,1,31,3100.0,1.347,266.27054,1.3005884,0.024283871,0.08702907,25.885,0.7944828,-0.02976004
1200,cool-stable,1,17,1700.0,3.399,1322.3086,1.8180008,0.0,0.16762528,24.165,-0.8316564,-0.55148
1201,cool-stable,1,18,1800.0,9.8395,1889.7872,1.7821832,0.0015777778,0.3239026,26.163,-0.08092587,-0.51422
1202,cool-stable,1,164,16400.0,1.176,142.29979,1.4346018,0.000497561,0.029282596,24.81,0.15904842,-0.068239994
1203,cool-stable,1,11,1100.0,11.038,1231.6655,3.5131168,0.11167273,0.22518517,27.026,0.21987127,-0.5829995
1204,cool-stable,1,21,2100.0,17.56,1195.7006,1.8872709,0.024704764,0.32486185,26.44,0.4348719,-0.20560013
1205,cool-stable,1,13,1300.0,25.285,2044.8228,4.720372,0.06449231,0.1283096,23.456,0.6969471,-0.20711945
1206,cool-stable,1,17,1700.0,14.433,1561.6017,1.6403713,0.102635294,0.15249093,27.103,-0.62354964,0.11555981
1207,cool-stable,1,19,1900.0,14.704,639.0618,1.4724698,0.0,0.17924626,25.551,-0.16493604,-0.42607978
1208,cool-stable,1,15,1500.0,9.396,1274.2449,2.3494117,0.12592,0.32139096,25.704,0.4236667,-0.26872003
1209,cool-stable,1,45,4500.0,19.487,2083.3867,2.3993864,0.0,0.003190672,23.963,-0.53290236,-0.2576004
1210,cool-stable,1,19,1900.0,21.795,1948.5891,5.450992,0.059726313,0.055633526,28.076,0.6798613,-0.43532073
1211,cool-stable,1,16,1600.0,11.893499,678.7108,5.4969397,0.037475,0.45190588,24.259499,0.7704555,-0.5731598
1212,cool-stable,1,96,9600.0,15.278999,981.68225,2.6689944,0.035158332,0.16750129,24.4775,-0.41476685,-0.06474012
1213,cool-stable,1,13,1300.0,19.713,2042.9636,0.5267958,0.035261538,0.16754986,22.376,0.68080074,-0.05239891
1214,cool-stable,1,13,1300.0,13.086,223.6068,19.316294,0.009292308,0.048072174,22.768,-0.22488089,-0.2845203
1215,cool-stable,1,64,6400.0,0.76,173.48753,0.7291126,0.00709375,0.043939043,25.1395,0.047508243,-0.08518
1216,cool-stable,1,9,900.0,23.813,475.39456,2.7437978,0.09097777,0.28635117,23.302,0.44378754,0.03672035
1217,cool-stable,1,17,1700.0,20.528,512.64026,2.7159162,0.08134118,0.31900507,23.356,0.49155635,-0.28032
1218,cool-stable,1,56,5600.0,1.5715001,1352.9966,0.5340943,0.0,0.13056217,25.201,0.6118257,-0.097700015
1219,cool-stable,1,18,1800.0,27.6495,2463.1787,2.6377726,0.0,0.0,24.588,-0.6186148,-0.19184032
1220,cool-stable,1,17,1700.0,16.37,237.69728,8.4429865,0.008070588,0.087944806,23.991,0.016562367,-0.4875198
1221,cool-stable,1,14,1400.0,6.939,1314.772,1.9511116,0.1138,0.3035185,26.484001,0.57552224,-0.46181995
1222,cool-stable,1,24,2400.0,14.117,2310.249,3.5022383,0.0,0.043436214,24.1295,0.663178,0.30304033
1223,cool-stable,1,31,3100.0,8.956,612.6989,9.867908,0.039987095,0.26584628,25.272,0.41153413,-0.50155985
1224,cool-stable,1,19,1900.0,9.363,382.75317,4.6544685,0.038821053,0.21151397,24.905,0.8416108,-0.19944
1225,cool-stable,1,11,1100.0,16.718,771.2976,7.8384786,0.047745455,0.21430975,27.655,-0.9994477,0.055720367
1226,cool-stable,1,14,1400.0,6.4115,783.6123,7.9608426,0.0,0.35864195,20.3595,-0.5307554,-0.67325985
1227,cool-stable,1,22,2200.0,20.851501,2359.608,5.3227024,0.005581818,0.015735129,26.947,0.18266289,0.34454
1228,cool-stable,1,62,6200.0,14.504499,533.80664,7.7363386,0.0016709678,0.0,24.2585,-0.37819245,0.22209981
1229,cool-stable,1,21,2100.0,7.113,706.82385,1.907271,0.021714285,0.02685479,24.096,-0.86903,0.15672016
1230,cool-stable,1,9,900.0,20.659,977.548,7.440961,0.10306667,0.26182443,23.851,0.8412214,0.2300798
1231,cool-stable,1,22,2200.0,17.5525,707.212,5.0581837,0.006509091,0.20794612,24.471,-0.44792277,0.26055992
1232,cool-stable,1,12,1200.0,6.8715,661.4374,2.2144842,0.0,0.038981482,23.3795,-0.6366499,-0.18819995
1233,cool-stable,1,19,1900.0,22.201,1659.1865,15.561195,0.0019578948,0.098336585,27.327,-0.9370228,0.0036795426
1234,cool-stable,1,14,1400.0,12.4865,2316.1711,2.3800452,0.0,0.0,23.39,-0.7377014,-0.34114027
1235,cool-stable,1,20,2000.0,4.264,1449.6545,2.0584745,0.0,0.2542531,25.186,-0.9447689,-0.39265987
1236,cool-stable,1,29,2900.0,7.515,718.6793,8.05375,0.04274483,0.34358877,26.024,0.8959563,-0.5731199
1237,cool-stable,1,11,1100.0,8.262,549.1812,7.112574,0.11596363,0.32315376,22.314,0.2737447,-0.120279886
1238,cool-stable,1,12,1200.0,13.5655,1106.0062,2.131301,0.14866666,0.30229422,27.575,0.3554313,-0.22574005
1239,cool-stable,1,166,16600.0,20.0615,964.4685,3.6884758,0.010325301,0.079212405,26.3645,0.23441239,-0.18463984
1240,cool-stable,1,29,2900.0,0.649,86.023254,1.0658836,0.0,0.0020945084,24.105,0.36268935,-0.20228003
1241,cool-stable,1,15,1500.0,22.219,417.61227,2.1283762,0.098000005,0.3281646,24.451,0.71324545,-0.21804024
1242,cool-stable,1,39,3900.0,4.758,451.7743,2.3313723,0.0,0.0,23.752,-0.336674,-0.081439875
1243,cool-stable,1,47,4700.0,1.185,447.77225,2.2879808,0.0,0.0,22.35,-0.7954591,-0.09203997
1244,cool-stable,1,13,1300.0,19.559,496.48767,1.5718346,0.12719999,0.39113963,25.306,0.34032366,-0.0073200227
1245,cool-stable,1,45,4500.0,11.922,911.3726,6.517205,0.0020533332,0.15680109,27.109,-0.04289278,0.07487957
1246,cool-stable,1,17,1700.0,22.313,2024.8457,3.304519,0.05901177,0.21151054,25.763,-0.6784861,-0.56436056
1247,cool-stable,1,14,1400.0,9.5425,1739.093,1.6907778,0.0,0.20708995,26.943,-0.18266915,-0.44176
1248,cool-stable,1,66,6600.0,17.3555,529.8112,1.4759929,0.05117576,0.31374672,23.321499,0.20140009,-0.19437927
1249,cool-stable,1,30,3000.0,4.359,1433.2131,0.7705487,0.01408,0.08671193,25.874,0.6043105,-0.08877996
1250,cool-stable,1,11,1100.0,27.18,1675.7386,7.2925434,0.0,0.02274972,24.322,0.3306474,0.42259988
1251,cool-stable,1,82,8200.0,21.202,1197.6226,5.504819,0.02667805,0.061591387,27.2525,0.69441533,0.049579773
1252,cool-stable,1,14,1400.0,16.513,132.47305,13.618429,0.041314285,0.106102295,21.407501,0.88462603,0.4091004
1253,cool-stable,1,16,1600.0,4.4215,1387.5869,0.8432456,0.018725,0.09164352,24.3695,0.29946733,-0.124480024
1254,cool-stable,1,17,1700.0,17.501,1061.7439,4.930965,0.0,0.09496732,24.524,0.9895176,-0.09540092
1255,cool-stable,1,16,1600.0,8.7994995,476.75323,3.92888,0.0,0.0,27.210999,0.31643498,-0.23324001
1256,cool-stable,1,19,1900.0,25.674,1741.5223,8.359249,0.0412,0.12986355,24.541,0.16571482,0.19091927
1257,cool-stable,1,66,6600.0,17.7285,1632.4062,11.270937,0.010521213,0.06733446,27.501999,0.36444604,-0.3001203
1258,cool-stable,1,9,900.0,7.068,360.6938,3.2500527,0.04008889,0.31694102,25.599,0.5865679,0.26147977
1259,cool-stable,1,10,1000.0,22.741,356.0185,1.4164668,0.054720003,0.373,21.821,-0.7758768,0.067680016
1260,cool-stable,1,135,13500.0,16.725,590.7622,0.9428288,0.04864593,0.2764618,23.907,0.29998854,-0.13048054
1261,cool-stable,1,15,1500.0,16.841,450.4442,16.99565,0.0,0.07633745,18.916,0.36396646,0.01780079
1262,cool-stable,1,19,1900.0,27.074,1829.8088,5.4751835,0.015978947,0.054990254,26.497,0.12622915,0.32019937
1263,cool-stable,1,33,3300.0,20.767,1998.0491,1.6149335,0.022557577,0.073441826,28.239,0.7244663,-0.16864014
1264,cool-stable,1,41,4100.0,5.931,640.0781,3.1176543,0.060146343,0.35244808,24.085,-0.46053752,-0.2629202
1265,cool-stable,1,10,1000.0,23.4845,2174.704,1.7451091,0.0,0.07559259,26.630001,0.711787,-0.7164602
1266,cool-stable,1,11,1100.0,1.123,116.61903,2.8346958,0.05290909,0.08157127,24.397,-0.38059747,-0.15436
1267,cool-stable,1,14,1400.0,18.484001,420.8904,4.7922335,0.0,0.0,24.309,0.9079831,0.5581395
1268,cool-stable,1,30,3000.0,21.5755,1466.9185,7.756316,0.005466667,0.036378603,26.288502,0.5940869,0.12942074
1269,cool-stable,1,16,1600.0,7.75,390.0641,4.8995657,0.0,0.0,25.373001,0.20855802,0.04395996
1270,cool-stable,1,21,2100.0,28.449,2160.6711,1.4598477,0.017104762,0.10967666,29.659,-0.5687611,-0.28988084
1271,cool-stable,1,48,4800.0,23.0865,1905.2292,1.7664272,0.0,0.003593107,24.249,0.61318815,-0.21296027
1272,cool-stable,1,9,900.0,26.531,1956.0164,4.343476,0.06537778,0.20124829,26.615,-0.98217976,-0.070320666
1273,cool-stable,1,93,9300.0,7.952,323.88272,2.7060034,0.00707957,0.03494358,24.59,0.19168432,-0.25580007
1274,cool-stable,1,9,900.0,4.924,403.11285,2.490084,0.0,0.0,21.658,-0.66274226,0.001520195
1275,cool-stable,1,37,3700.0,15.134,1065.3169,1.4876009,0.1404973,0.23857191,26.721,-0.4326403,-0.14811988
1276,cool-stable,1,121,12100.0,17.191,2182.1318,3.2083511,0.0,0.0057963473,27.56,-0.85838306,-0.1697604
1277,cool-stable,1,91,9100.0,9.385,476.3402,2.6090665,0.0009802198,0.11347714,24.806,0.8025977,-0.21764058
1278,cool-stable,1,13,1300.0,10.104,1653.4207,3.8881333,0.0,0.23891738,22.793,-0.41429564,-0.25899956
1279,cool-stable,1,10,1000.0,1.0335,45.61553,2.6752458,0.01252,0.1402716,24.02,0.44664603,-0.2877
1280,cool-stable,1,21,2100.0,16.797,653.0697,1.3285457,0.08158095,0.36390948,22.869,0.6523985,-0.08848084
1281,cool-stable,1,18,1800.0,2.5465,1375.4816,3.1800277,0.0,0.0,25.2635,0.9816835,-0.30621994
1282,cool-stable,1,25,2500.0,8.081,802.2468,5.6562505,0.0,0.037437037,28.348,0.16137485,-0.031279925
1283,cool-stable,1,47,4700.0,16.847,2109.5022,3.4965546,0.0,0.07552404,26.012,-0.94825333,-0.013120346
1284,cool-stable,1,840,84000.0,8.5605,961.76917,2.7564893,0.0,7.9952966e-05,28.238998,-0.47068363,-0.11802009
1285,cool-stable,1,9,900.0,12.433,373.36307,5.285224,0.0,0.0,24.347,0.75566304,0.27571952
1286,cool-stable,1,17,1700.0,23.649,1708.3618,5.4783187,0.0348,0.17336237,26.013,0.8526699,-0.043360595
1287,cool-stable,1,29,2900.0,19.859,1490.5369,7.6735826,0.0007034483,0.1050447,26.939,0.8902818,-0.08175976
1288,cool-stable,1,63,6300.0,19.966,920.0543,1.4470335,0.026698414,0.15193808,22.739,0.32888976,-0.012959213
1289,cool-stable,1,11,1100.0,14.63,1156.2439,1.9377191,0.11614546,0.22122335,25.787,-0.034360476,-0.3122399
1290,cool-stable,1,579,57900.0,14.861,1806.0178,2.6470869,0.0,0.006747692,27.843,-0.09869892,-0.1357603
1291,cool-stable,1,99,9900.0,22.76,1440.5902,5.5756817,0.0069131316,0.016987154,27.644,-0.5691302,0.26008043
1292,cool-stable,1,11,1100.0,10.044,418.68842,8.854101,0.1561091,0.2405724,11.536,-0.5863096,0.15311985
1293,cool-stable,1,12,1200.0,20.1645,434.91315,5.83667,0.11886666,0.24817902,19.305,0.06403288,-0.98751974
1294,cool-stable,1,30,3000.0,19.230999,1851.6882,1.9420195,0.01568,0.22240329,25.355,0.86704206,0.24998032
1295,cool-stable,1,28,2800.0,9.002501,1663.52,1.2870755,0.0,0.0152248675,26.2,-0.0864472,-0.118360385
1296,cool-stable,1,9,900.0,11.684,1001.24927,1.7295038,0.023377778,0.48618656,25.731,0.8338455,-0.092599675
1297,cool-stable,1,13,1300.0,16.243,744.31177,1.5357258,0.12452308,0.37910733,23.636,0.37385616,-0.38600072
1298,cool-stable,1,131,13100.0,8.855,687.3136,3.0971096,0.002570992,0.023130713,28.669,0.31779578,-0.07907982
