patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
142,cool-stable,cool stable,1,13,1300.0,26.213333,20.55,25.42,5.6800003,0.7800007,1282.8094,9.8,0.8013645,-0.3570001,0.10378433,22.75,0.0,553.6244,0.0,0.20052232
143,cool-stable,cool stable,1,18,1800.0,25.765,20.27,25.02,5.491667,0.68333435,1433.8584,18.619,2.5794065,-0.4098204,-0.48341182,22.135,0.0,41.231056,0.009088889,0.022530865
144,cool-stable,cool stable,1,26,2600.0,25.349998,20.064999,24.54,5.325,0.75333345,1316.4724,16.897,2.0744014,0.020220071,0.47415286,26.0955,0.0,195.57101,0.0,0.0004463438
145,cool-stable,cool stable,1,9,900.0,25.78,20.27,24.99,5.5200005,0.78000003,1216.4292,21.042,3.2537606,-0.2921591,-0.6763417,24.046,0.0,581.3777,0.0,0.0
146,cool-stable,cool stable,1,133,13300.0,25.393333,20.02,24.68,5.3666654,0.6999995,941.9129,12.06,1.4929132,-0.085120395,0.3313545,26.288,0.0,178.04492,0.0,0.0
147,cool-stable,cool stable,1,78,7800.0,25.400002,19.715,23.78,5.6866674,1.5883331,3000.0,26.3015,2.896533,0.028339654,-0.1359239,26.328,0.0,50.990196,0.000625641,0.028760685
148,cool-stable,cool stable,1,10,1000.0,25.655,20.015,24.73,5.5616674,0.90333366,1358.6935,18.337,2.7800853,-0.3622396,0.8810879,27.095001,0.0,149.28639,0.0,0.12669136
149,cool-stable,cool stable,1,27,2700.0,25.94,20.21,25.27,5.6333337,0.6833337,1350.0371,19.255,2.1451097,-0.4182393,-0.6893413,25.632,0.0,84.85281,0.0,0.06650663
150,cool-stable,cool stable,1,20,2000.0,25.731667,20.14,25.055,5.5666666,0.666667,1018.9944,26.8985,4.553642,0.30794,0.6596305,27.8015,0.0,244.33447,0.0,0.0
151,cool-stable,cool stable,1,9,900.0,26.91,21.56,26.42,5.4199996,0.47999892,3000.0,16.131,0.7733731,-0.030599631,0.94791764,6.453,0.0,10.0,0.17493334,0.29877913
152,cool-stable,cool stable,1,346,34600.0,25.546667,20.01,24.74,5.5583344,0.7483327,1325.5565,18.9625,1.5599866,-0.19224018,0.24006128,23.222,0.0,60.82763,0.00017919074,0.04056947
153,cool-stable,cool stable,1,46,4600.0,25.645,20.12,24.99,5.496667,0.6700001,1190.0,13.705999,4.529044,-0.05613987,-0.6723585,29.21,0.0,516.62366,0.0,2.6838431e-06
154,cool-stable,cool stable,1,9,900.0,26.913334,21.53,26.46,5.3433337,0.4233335,3000.0,16.332,0.9440983,0.034520607,0.8977537,5.227,0.0,0.0,0.16915555,0.326941
155,cool-stable,cool stable,1,18,1800.0,25.738335,20.205,25.14,5.55,0.6099993,999.54443,25.226,3.7714787,0.62494004,0.32776046,27.029999,0.0,338.65686,0.0,0.0
156,cool-stable,cool stable,1,71,7100.0,25.573334,20.09,24.86,5.436666,0.74999934,944.2987,12.468,1.4295752,-0.24639949,0.094314545,24.799,0.0,216.33308,0.0,0.0
157,cool-stable,cool stable,1,93,9300.0,25.643333,20.05,24.84,5.5866675,0.7166665,1321.8547,22.525,3.6165195,0.037520066,-0.19761129,24.036,0.0,141.42136,0.0,0.0
158,cool-stable,cool stable,1,15,1500.0,25.873333,20.23,25.29,5.5566673,0.6433341,986.5597,15.218,3.404059,-0.24456024,-0.7477516,25.732,0.0,282.8427,0.0,0.0
159,cool-stable,cool stable,1,176,17600.0,25.286667,19.89,24.5,5.3650007,0.76999915,1917.2634,17.432,0.78461987,-0.31646055,0.27392933,24.059,0.0,543.4151,0.0,0.0
160,cool-stable,cool stable,1,22,2200.0,25.52,19.76,23.945,5.631667,1.4483328,3000.0,16.6035,3.0635185,0.13213971,-0.29520115,23.4845,0.0,40.61553,0.0011999999,0.0753367
161,cool-stable,cool stable,1,20,2000.0,25.711666,20.029999,24.810001,5.5633335,0.7133337,1576.054,26.095001,1.5483334,-0.3333406,0.5182725,22.9855,0.0,25.322475,0.020019999,0.05532099
162,cool-stable,cool stable,1,10,1000.0,25.418333,19.9,23.91,5.5683327,1.5450003,3000.0,17.768,1.7365696,-0.30816036,0.19581515,24.9305,0.0,12.071068,0.05896,0.11760493
163,cool-stable,cool stable,1,9,900.0,25.903334,20.11,25.11,5.7166657,0.7866662,1044.4615,11.735,4.427453,-0.8016403,-0.3385811,28.716,0.0,444.07208,0.0,0.0
164,cool-stable,cool stable,1,56,5600.0,25.578333,20.1,24.825,5.461667,0.75333273,992.8998,14.7655,2.2481384,-0.41923988,-0.17677921,25.587502,0.0,373.22723,0.0,0.0
165,cool-stable,cool stable,1,18,1800.0,25.588333,20.055,24.9,5.5400004,0.7016672,926.8494,19.8265,2.7296176,-0.66332054,-0.6812881,29.615,0.0,270.4624,0.0,0.0
166,cool-stable,cool stable,1,18,1800.0,25.978333,20.375,25.34,5.505,0.6499996,1109.0894,9.901501,2.2803307,-0.37815973,-0.89715415,27.1665,0.0,330.07574,0.0,0.076790124
167,cool-stable,cool stable,1,130,13000.0,25.643333,20.17,24.95,5.4883337,0.6733341,1049.0468,18.6105,3.5359356,-0.10965977,-0.36655018,26.3475,0.0,420.0595,0.0,0.0
168,cool-stable,cool stable,1,10,1000.0,25.695,20.205,24.915,5.42,0.6749996,1077.5657,12.355499,2.3710465,-0.28387988,-0.4426102,23.5875,0.0,450.598,0.0,0.0
169,cool-stable,cool stable,1,19,1900.0,25.676666,20.04,24.83,5.5433326,0.7533334,1557.0806,27.879,2.3603442,-0.18591988,-0.56526387,23.88,0.0,40.0,0.0040210523,0.024749838
170,cool-stable,cool stable,1,162,16200.0,24.759998,19.244999,23.3,5.578334,1.5233335,3000.0,17.6145,0.51740116,-0.022280235,0.7070183,27.811,0.0,636.2782,0.0,0.0
171,cool-stable,cool stable,1,9,900.0,25.526667,20.1,24.78,5.416666,0.72666675,1053.8501,18.331,2.2030468,-0.8223605,-0.12347483,26.761,0.0,417.61227,0.0,0.0
172,cool-stable,cool stable,1,10,1000.0,25.691666,20.115002,24.965,5.5550003,0.70666695,1022.1293,12.1245,2.8315194,-0.8093001,-0.8336396,29.654,0.0,402.55392,0.0,0.0
173,cool-stable,cool stable,1,13,1300.0,25.913334,20.23,25.34,5.720001,0.65333366,859.0693,25.132,4.1024814,-0.050959624,-0.7330255,23.394,0.0,210.23796,0.0,0.0
174,cool-stable,cool stable,1,10,1000.0,24.868332,19.09,23.25,5.756667,1.6183338,3000.0,20.7575,0.4410697,-0.09494038,0.8787526,29.416,0.0,841.6056,0.0,0.0
175,cool-stable,cool stable,1,12,1200.0,25.638332,20.215,24.85,5.4516664,0.78166676,1039.8477,8.6275,2.871172,-1.0194002,0.091900915,26.557999,0.0,252.48668,0.0,0.06776749
176,cool-stable,cool stable,1,17,1700.0,25.5,20.17,24.92,5.3666654,0.6266677,1044.7966,14.247,3.475473,-0.0418396,-0.68537754,25.487,0.0,302.6549,0.0,0.004124909
177,cool-stable,cool stable,1,50,5000.0,25.303333,19.665,23.785,5.631667,1.5133331,3000.0,20.728,3.7223287,0.073740125,-0.46218956,28.5215,0.0,44.72136,0.000111999994,0.021804938
178,cool-stable,cool stable,1,17,1700.0,25.853333,20.23,25.14,5.603334,0.6933333,790.0,28.973,4.7978477,0.34695923,-0.6493986,25.905,0.0,40.0,0.0016705883,0.0
179,cool-stable,cool stable,1,30,3000.0,25.311666,19.865002,24.65,5.4866667,0.68499947,1237.0327,18.6305,0.72683656,-0.18731987,-0.65609,25.228,0.0,164.77084,0.0,0.0
180,cool-stable,cool stable,1,20,2000.0,25.728333,20.33,24.895,5.415,0.8133335,992.14404,14.764,3.0260196,-0.5040203,-0.3119854,23.3845,0.0,359.79077,0.0,0.0
181,cool-stable,cool stable,1,20,2000.0,24.91,19.24,23.33,5.7283335,1.6116667,3000.0,18.359001,0.76871824,-0.037979662,0.7539251,27.0825,0.0,732.76355,0.0,0.0
182,cool-stable,cool stable,1,11,1100.0,25.380001,19.7,23.84,5.72,1.5299994,3000.0,23.92,2.6963933,-0.08327957,0.43036345,31.066,0.0,161.55495,0.0,0.016329966
183,cool-stable,cool stable,1,9,900.0,24.916666,19.2,23.33,5.7499995,1.5899996,3000.0,19.774,0.6525065,0.011599808,0.57634544,27.09,0.0,834.0863,0.0,0.0
184,cool-stable,cool stable,1,16,1600.0,25.556667,19.825,24.075,5.736667,1.4566666,3000.0,27.418999,7.005929,0.33719993,0.8797363,25.942501,0.0,55.210094,0.0,0.009266975
185,cool-stable,cool stable,1,9,900.0,25.433332,19.79,23.93,5.6366653,1.5400009,3000.0,27.412,5.0616207,0.4758407,-0.8412724,25.292,0.0,22.36068,0.022266665,0.052798353
186,cool-stable,cool stable,1,13,1300.0,24.84,19.07,23.23,5.753334,1.6133341,3000.0,26.095,0.52706444,-0.048400115,0.6535845,31.614,0.0,1000.0,0.0,0.0
187,cool-stable,cool stable,1,18,1800.0,25.385,19.66,23.78,5.7233334,1.5666672,3000.0,26.629501,4.922835,0.27046,0.9125668,28.341,0.0,50.0,0.0041333335,0.02419753
188,cool-stable,cool stable,1,22,2200.0,25.74,20.165,24.875,5.665,0.9416666,2560.2441,25.236,3.1055844,-0.7969799,0.50024414,26.48,0.0,347.7063,0.0,0.0
189,cool-stable,cool stable,1,57,5700.0,24.863333,19.24,23.35,5.64,1.513333,3000.0,25.403,0.21836512,-0.03004036,0.7650233,31.409,0.0,1000.0,0.0,0.0
190,cool-stable,cool stable,1,20,2000.0,25.779999,20.18,24.955,5.591667,0.8166669,1080.5322,24.611,2.8130355,-0.35685924,0.70125437,23.0995,0.0,210.0,0.0,0.013598765
191,cool-stable,cool stable,1,9,900.0,25.593332,19.87,24.21,5.7400002,1.4599997,3000.0,19.843,4.6513367,0.001400528,0.68553674,30.139,0.0,64.03124,0.0,0.0
192,cool-stable,cool stable,1,14,1400.0,25.713333,20.154999,24.89,5.5650005,0.81000006,711.1609,21.9445,3.0703154,-0.57227945,-0.42304853,23.343,0.0,57.43903,0.0,0.0
193,cool-stable,cool stable,1,11,1100.0,24.86,19.23,23.37,5.666666,1.5100002,3000.0,25.551,0.35925084,0.011919708,0.23963475,29.898,0.0,1000.0,0.0,0.0
194,cool-stable,cool stable,1,83,8300.0,25.69,20.08,24.81,5.6199994,0.8399989,2295.7788,25.157,3.548502,-0.038160477,0.88069636,25.161,0.0,200.9975,0.0,0.0
195,cool-stable,cool stable,1,18,1800.0,25.591667,19.85,24.244999,5.7316666,1.3899996,3000.0,22.1705,5.271704,0.01423973,0.9935044,30.280998,0.0,43.573883,0.010622222,0.0
196,cool-stable,cool stable,1,9,900.0,24.96,19.31,23.48,5.65,1.5199999,3000.0,25.65,0.500541,-0.065240934,0.9743912,29.571,0.0,1000.0,0.0,0.0
197,cool-stable,cool stable,1,175,17500.0,24.926666,19.3,23.45,5.616667,1.4899992,3000.0,25.622,0.2264463,-0.0156008145,0.26133367,30.481,0.0,999.85,0.0,0.0
198,cool-stable,cool stable,1,17,1700.0,26.266666,20.54,25.54,5.6733327,0.7466653,666.4083,25.657,7.642861,-0.75155944,-0.47065577,20.228,0.0,72.11102,0.001082353,0.0003631082
199,cool-stable,cool stable,1,53,5300.0,24.91,19.63,23.52,5.3333335,1.3766664,3000.0,15.451,0.32070592,-0.050960008,0.6222441,25.103,0.0,58.309517,0.0004830189,0.053885397
200,cool-stable,cool stable,1,10,1000.0,25.511665,19.92,24.025,5.6133337,1.4533333,3000.0,15.6695,0.75419044,-0.1339801,0.7826201,24.5575,0.0,45.61553,0.0036,0.027740741
201,cool-stable,cool stable,1,10,1000.0,25.391666,19.77,23.785,5.446666,1.3866673,3000.0,15.150499,0.81764674,-0.06259988,-0.80398643,24.5475,0.0,106.05318,0.0,0.15055557
202,cool-stable,cool stable,1,12,1200.0,25.740002,20.34,25.04,5.596667,0.7416665,899.4433,6.6415,1.8356528,-0.29332,0.32052773,23.02,0.0,270.18512,0.0,0.0
203,cool-stable,cool stable,1,48,4800.0,25.566666,19.92,24.01,5.636667,1.5416663,3000.0,25.4505,3.139495,-0.13201958,0.34179467,25.976,0.0,40.0,0.019116666,0.04489712
204,cool-stable,cool stable,1,15,1500.0,25.630001,20.01,24.76,5.6033344,0.8600006,1064.7065,27.526,3.1953359,-0.3883992,-0.25006723,22.686,0.0,245.15302,0.0,0.055860084
205,cool-stable,cool stable,1,104,10400.0,25.465,19.93,24.62,5.496666,0.8200003,945.48926,11.6,3.4972086,-0.22008029,0.8462993,26.541,0.0,94.868324,0.0,0.02277659
206,cool-stable,cool stable,1,18,1800.0,25.869999,20.26,24.875,5.6383333,1.0550003,3000.0,21.3435,4.2031307,-0.97678065,-0.65368986,29.467499,0.0,22.36068,0.012755555,0.015740741
207,cool-stable,cool stable,1,14,1400.0,25.733334,20.105,24.985,5.588334,0.7933334,722.1495,21.71,5.478305,-0.47686058,0.47009942,23.5635,0.0,107.70329,0.0,0.0
208,cool-stable,cool stable,1,19,1900.0,25.43,19.77,23.73,5.673334,1.7133337,3000.0,17.09,2.3302147,-0.19923931,0.491737,28.379,0.0,30.0,0.008400001,0.24265756
209,cool-stable,cool stable,1,91,9100.0,25.243334,19.61,23.71,5.64,1.4933338,3000.0,21.331,1.1535798,-0.067799225,0.0633056,28.309,0.0,60.82763,0.0019736264,0.099632345
210,cool-stable,cool stable,1,97,9700.0,25.58,20.13,24.96,5.463333,0.6733341,554.43665,16.218,3.6858702,-0.49035996,-0.09753876,24.219,0.0,36.05551,0.0051958766,0.027821051
211,cool-stable,cool stable,1,101,10100.0,25.683334,20.09,25.09,5.5399995,0.60999995,674.6851,14.845,6.114318,-0.03983997,-0.23123671,24.914,0.0,64.03124,0.0007287128,0.057095706
212,cool-stable,cool stable,1,9,900.0,25.756666,20.09,24.97,5.736667,0.7533334,711.12585,23.95,4.507317,-1.0244409,0.37140906,21.801,0.0,92.19544,0.0,0.0
213,cool-stable,cool stable,1,16,1600.0,26.105,20.455,25.465,5.6433325,0.7383331,582.53125,15.481,4.9652596,-1.3440601,0.689656,21.889,0.0,60.0,0.000425,0.0
214,cool-stable,cool stable,1,80,8000.0,24.946667,19.33,23.47,5.606666,1.486667,3000.0,25.679,0.21744686,-0.027199708,0.01040148,27.5055,0.0,905.0137,0.0,0.0
215,cool-stable,cool stable,1,9,900.0,25.506666,19.89,23.93,5.68,1.5766672,3000.0,16.274,0.95881754,-0.14920056,-0.16071674,23.998,0.0,40.0,0.004933333,0.21316873
216,cool-stable,cool stable,1,18,1800.0,25.506668,19.82,23.81,5.72,1.6466659,3000.0,19.298,2.5242398,-0.050639916,0.61848044,28.974499,0.0,71.41085,0.0,0.3734568
217,cool-stable,cool stable,1,9,900.0,25.9,20.24,25.23,5.696667,0.79666644,2650.9622,28.518,2.5550237,0.055240173,0.26340523,23.991,0.0,56.568542,0.0,0.0010973937
218,cool-stable,cool stable,1,13,1300.0,25.856667,20.3,25.3,5.646668,0.7733345,679.41156,19.904,3.1201425,-0.44911966,-0.43745404,21.601,0.0,67.08204,0.0,0.005584046
219,cool-stable,cool stable,1,10,1000.0,25.805,20.130001,24.994999,5.6316667,0.70833266,1927.8438,25.9165,5.0864444,-0.3305595,0.87536776,24.8685,0.0,353.69196,0.0,0.0
220,cool-stable,cool stable,1,11,1100.0,25.743334,20.03,25.12,5.7199993,0.69666606,715.1224,23.592,6.5354695,0.085599974,0.24673963,23.165,0.0,108.16654,0.0,0.06496072
221,cool-stable,cool stable,1,15,1500.0,25.913332,20.38,25.17,5.5733337,0.723334,2617.2695,26.945,4.1818266,0.24364044,0.91632235,23.948,0.0,41.231056,0.020346668,0.00563786
222,cool-stable,cool stable,1,24,2400.0,25.275,19.96,24.470001,5.293333,0.7833328,849.8525,10.034,2.983328,0.043059826,0.87570214,24.272,0.0,59.15476,0.0,0.001270576
223,cool-stable,cool stable,1,12,1200.0,25.765,20.08,24.869999,5.6966667,0.9,2693.2405,21.582,4.08102,-0.6882799,0.92317545,28.358501,0.0,60.0,0.0,7.201646e-05
224,cool-stable,cool stable,1,80,8000.0,25.245,19.67,23.69,5.535,1.4233329,3000.0,16.282,0.6688725,-0.04651966,0.07191329,25.626999,0.0,56.568542,2.4999998e-05,0.12812653
225,cool-stable,cool stable,1,20,2000.0,25.755001,20.1,24.855,5.6466665,0.8866666,2510.9045,24.235,3.9339619,-0.033680268,0.9565631,24.539501,0.0,149.28639,0.0,0.00041975308
226,cool-stable,cool stable,1,13,1300.0,24.873333,19.24,23.35,5.6333337,1.5333334,3000.0,25.821,0.72314423,-0.06547951,0.04898518,31.408,0.0,852.8775,0.0,0.0
227,cool-stable,cool stable,1,16,1600.0,25.451668,19.93,24.645,5.5283327,0.7866663,1589.5752,24.74,3.2138848,-0.19391964,0.9137884,25.956501,0.0,508.4724,0.0,0.13703704
228,cool-stable,cool stable,1,12,1200.0,26.786667,21.135,25.775002,5.6516666,1.0849994,3000.0,22.1215,8.372081,-0.24753949,0.73209655,7.8715,0.0,36.05551,0.0021666668,0.14096707
229,cool-stable,cool stable,1,211,21100.0,25.32,19.71,23.79,5.6499996,1.5100002,3000.0,21.458,1.8451513,-0.037679978,0.28766584,27.506,0.0,80.622574,0.0039165877,0.056240126
230,cool-stable,cool stable,1,9,900.0,26.583334,21.07,26.01,5.5766673,0.65333366,674.1662,22.606,5.9104905,-0.13691993,0.16049995,17.488,0.0,82.46211,0.0,0.07057613
231,cool-stable,cool stable,1,12,1200.0,25.683334,20.025002,24.325,5.6416664,1.405,3000.0,23.8475,3.3109765,-0.081199765,0.3210467,27.8155,0.0,175.92148,0.0,0.04940329
232,cool-stable,cool stable,1,36,3600.0,25.603333,20.035,24.84,5.561667,0.73833406,1400.9817,20.931,3.558958,0.24756011,-0.115815796,25.4205,0.0,401.36884,0.0,0.12145747
233,cool-stable,cool stable,1,24,2400.0,25.701668,20.05,24.945,5.6450005,0.7583335,851.61584,16.138,7.6498494,0.14510003,0.48272315,23.895,0.0,62.03659,0.000100000005,0.0018621399
234,cool-stable,cool stable,1,26,2600.0,26.096666,20.355,25.54,5.7199993,0.5533336,570.0438,8.257999,13.949574,-1.18078,-0.068552434,24.143501,0.07692308,52.42092,0.0,0.0034900284
235,cool-stable,cool stable,1,98,9800.0,25.7,20.185001,25.154999,5.5216675,0.6133331,474.49927,18.838501,5.736191,-0.5696201,0.4431818,25.5625,0.020408163,28.284271,0.017257143,0.010886873
236,cool-stable,cool stable,1,17,1700.0,25.383333,20.09,24.75,5.2199993,0.6466675,1727.2231,17.812,3.3061805,-0.27499986,-0.84231174,25.555,0.0,524.6904,0.0,0.121350765
237,cool-stable,cool stable,1,39,3900.0,25.536667,20.14,24.79,5.4266677,0.7533328,575.6735,17.245,4.1530323,-0.03856037,0.9608859,24.176,0.0,44.72136,0.0006153846,0.04880975
238,cool-stable,cool stable,1,30,3000.0,25.881668,20.314999,25.365,5.578334,0.5616668,535.3032,20.765,7.6245766,-1.1196002,0.5758627,25.9275,0.0,22.36068,0.016293334,0.039325103
239,cool-stable,cool stable,1,53,5300.0,25.263334,19.94,24.6,5.4100003,0.65666705,391.15216,6.623,3.2154298,-0.47839993,0.35944888,29.916,0.0,41.231056,0.005418868,0.009017005
240,cool-stable,cool stable,1,17,1700.0,25.81,20.2,24.95,5.646667,0.83666676,2170.9214,19.239,4.9483733,-0.08871933,0.7913082,24.309,0.0,90.553856,0.0,0.15927377
241,cool-stable,cool stable,1,24,2400.0,25.46,19.955,24.65,5.4933333,0.7633337,1897.9323,19.4985,2.258696,-0.17623994,0.9216287,24.765999,0.0,336.81976,0.0,0.13954733
242,cool-stable,cool stable,1,364,36400.0,25.411667,20.01,24.58,5.3849993,0.8133335,827.46594,17.023499,3.3656735,0.010019894,0.77211773,23.517,0.0,67.08204,0.0011296703,0.0031067696
243,cool-stable,cool stable,1,50,5000.0,25.676666,20.01,24.93,5.576667,0.7166662,559.2405,7.362,7.128563,-0.16902038,-0.18878156,27.8645,0.0,40.0,0.019368,0.0025382715
244,cool-stable,cool stable,1,9,900.0,25.513332,19.73,24.16,5.723334,1.3533331,3000.0,18.266,2.1263883,0.055240706,-0.44735155,27.338,0.0,420.47592,0.0,0.0
245,cool-stable,cool stable,1,14,1400.0,25.92,20.3,25.119999,5.6400003,0.82333374,2551.019,14.639,2.8784583,-0.4166404,-0.91959333,23.616001,0.0,112.91048,0.0,0.1210053
246,cool-stable,cool stable,1,14,1400.0,25.996666,20.32,25.474998,5.704999,0.42166775,497.2795,12.063999,17.66745,0.66278005,-0.38136482,24.640999,0.0,40.61553,0.0005714286,0.0025220457
247,cool-stable,cool stable,1,14,1400.0,25.801666,20.325,25.215,5.4383335,0.6083336,503.33755,19.941,4.5490203,-0.21698025,0.6143614,25.469,0.0,25.322475,0.015028572,0.10051147
248,cool-stable,cool stable,1,14,1400.0,26.886667,21.61,26.505001,5.2183332,0.33999985,3000.0,20.26,0.8188517,-0.0139000695,0.7711701,4.485,0.0,10.0,0.22288571,0.5125573
249,cool-stable,cool stable,1,33,3300.0,25.6,20.03,24.8,5.3799996,0.7533334,1636.154,17.286,3.661138,-0.22628014,0.8991291,25.205,0.0,585.235,0.0,0.07331836
250,cool-stable,cool stable,1,17,1700.0,25.533333,20.06,24.81,5.4966674,0.7199993,1574.7063,21.754,5.06887,0.04443909,0.4093007,24.381,0.0,566.0389,0.0,0.010377632
251,cool-stable,cool stable,1,53,5300.0,25.34,20.07,24.63,5.24,0.63666725,430.0,17.523,3.510425,0.1299595,0.36815333,24.66,0.0,20.0,0.026860377,0.02289774
252,cool-stable,cool stable,1,24,2400.0,24.775,19.16,23.35,5.6499996,1.4316661,3000.0,19.3885,0.56428355,0.010539895,-0.1798023,32.596,0.0,445.53134,0.0,0.0
253,cool-stable,cool stable,1,133,13300.0,25.543333,20.0,24.72,5.513333,0.7699992,2043.8445,17.596,1.2894799,-0.18008056,-0.08401388,26.991,0.0,215.87033,0.0,0.056247097
254,cool-stable,cool stable,1,10,1000.0,25.843334,20.24,24.945,5.55,0.7950001,1130.2869,21.4545,3.2615547,-0.79912007,-0.5303614,26.015,0.0,218.6912,0.0,0.0
255,cool-stable,cool stable,1,13,1300.0,25.783333,20.21,25.22,5.513334,0.5366675,316.22775,7.625,7.931586,-0.94712025,-0.3178057,28.085,0.0,36.05551,0.0036,0.13568851
256,cool-stable,cool stable,1,10,1000.0,26.813334,21.555,26.35,5.2783327,0.45666695,3000.0,21.054,0.76742446,0.04459957,0.83934605,6.699,0.0,0.0,0.1662,0.29834569
257,cool-stable,cool stable,1,11,1100.0,25.19,19.52,23.53,5.7133336,1.6100006,3000.0,18.035,0.8632379,-0.103040315,0.015820805,27.353,0.0,368.78177,0.0,0.0
258,cool-stable,cool stable,1,12,1200.0,26.785,21.44,25.895,5.3033333,0.8866663,3000.0,19.691502,7.950206,0.23955992,-0.8634841,5.7205,0.0,0.0,0.23966666,0.33693418
259,cool-stable,cool stable,1,181,18100.0,25.503334,20.01,24.81,5.523334,0.6766675,1783.9282,19.99,3.6488953,-0.2463205,-0.58925176,25.188,0.0,425.20584,0.0,0.034536526
260,cool-stable,cool stable,1,26,2600.0,24.76,19.075,23.25,5.6883335,1.5083339,3000.0,20.150501,0.46995795,0.10770042,0.25189734,32.321,0.0,492.18893,0.0,0.0
261,cool-stable,cool stable,1,39,3900.0,25.786667,20.25,25.3,5.509999,0.49333254,350.0,13.798,7.6481023,0.28004014,0.6751107,27.263,0.0,22.36068,0.034297436,0.1073156
262,cool-stable,cool stable,1,28,2800.0,25.711666,20.13,25.060001,5.5716667,0.57333314,403.6064,11.036,7.5244207,-0.57830006,0.8247711,25.6155,0.0,64.03124,0.0,0.069567904
263,cool-stable,cool stable,1,16,1600.0,25.253334,19.58,23.73,5.671666,1.5383337,3000.0,23.622,0.75788206,-0.028140448,0.029746491,23.039001,0.0,612.77563,0.0,0.0
264,cool-stable,cool stable,1,26,2600.0,26.11,20.44,25.49,5.6699996,0.6116661,391.59903,14.908501,8.715598,-0.42085943,0.7808712,21.580502,0.0,20.0,0.0076923077,0.09219848
265,cool-stable,cool stable,1,102,10200.0,25.703333,20.22,25.1,5.421667,0.62333363,151.32169,3.2085,5.3908157,-0.57666004,-0.39234474,24.8805,0.0,60.82763,0.0062313722,0.0494154
266,cool-stable,cool stable,1,384,38400.0,24.835,19.27,23.37,5.5983324,1.4833333,3000.0,18.6305,0.57995385,-0.022800598,0.2964164,30.1915,0.0,322.25757,0.0,5.3369342e-05
267,cool-stable,cool stable,1,27,2700.0,25.016666,19.77,23.7,5.2600007,1.3066679,3000.0,15.179,0.23797666,0.009559593,0.10494492,24.686,0.0,92.19544,0.0,0.0
268,cool-stable,cool stable,1,11,1100.0,25.603333,19.98,24.85,5.603333,0.6666673,1874.9133,24.504,3.0454285,1.0480409,0.5448567,23.801,0.0,336.00592,0.0,0.018843995
269,cool-stable,cool stable,1,21,2100.0,25.416668,20.03,24.76,5.3999996,0.6499996,1779.9158,23.925,2.0644395,0.4575992,-0.4097369,23.309,0.0,432.7817,0.0,0.0
270,cool-stable,cool stable,1,14,1400.0,25.881668,20.255001,25.385,5.6116667,0.53999996,361.8369,4.0474997,7.687935,-1.49606,0.3886706,28.1195,0.0,66.62277,0.0,0.037037037
271,cool-stable,cool stable,1,28,2800.0,26.01,20.375,25.505001,5.6833334,0.526667,305.28674,8.2495,11.519276,-0.42587978,0.97104627,25.310001,0.0,20.0,0.019814286,0.13859788
272,cool-stable,cool stable,1,15,1500.0,25.583334,20.01,24.84,5.566666,0.7399991,1916.3768,19.433,3.8940694,-0.1430803,-0.5396132,27.36,0.0,316.22775,0.0,0.0
