patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,centroid_x,centroid_y,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
946,cool-stable,cool stable,1,166,16600.0,25506700.78313253,6679593.734939759,25.380001,20.025002,24.654999,5.3116665,0.5999997,1085.8403,3.9405,0.5702044,-0.013619995,-0.1333713,25.1515,0.0,50.0,0.012233736,0.09552878
947,cool-stable,cool stable,1,26,2600.0,25510403.076923076,6679662.692307692,26.246666,20.63,25.51,5.619999,0.7183326,51.925823,6.5975,7.740798,-0.40549994,0.90340185,25.2735,0.0,83.65746,0.0,0.0
948,cool-stable,cool stable,1,18,1800.0,25492481.111111112,6679667.222222222,25.395,19.66,24.154999,5.716666,1.2266665,2136.457,25.605999,4.575742,0.7624197,0.39486182,25.934,0.0,52.42092,0.0,0.0021742112
949,cool-stable,cool stable,1,45,4500.0,25493833.666666668,6679637.222222222,25.296667,19.72,24.23,5.613334,1.043333,2904.1006,24.734,0.46286616,-0.12004005,0.77277964,26.087,0.0,70.71068,0.0,0.082375854
950,cool-stable,cool stable,1,36,3600.0,25499067.5,6679643.611111111,25.346666,19.904999,24.69,5.495,0.6616665,1521.0029,18.9525,3.385408,0.3032403,-0.09957115,26.9025,0.0,81.54234,0.0,0.0
951,cool-stable,cool stable,1,11,1100.0,25508104.09090909,6679664.090909091,25.826666,20.18,25.23,5.483332,0.5566654,693.1089,13.338,1.6867265,-0.37084043,-0.46877566,21.767,0.0,547.4486,0.0,0.0
952,cool-stable,cool stable,1,13,1300.0,25492289.615384616,6679661.153846154,25.326666,19.7,24.05,5.6566663,1.2499994,2066.035,21.13,3.8421829,0.18208054,-0.98172575,29.061,0.0,14.142136,0.043015383,0.041006647
953,cool-stable,cool stable,1,39,3900.0,25503108.076923076,6679656.025641026,26.76,21.72,26.54,4.9966664,0.20999908,2851.561,31.101,11.125416,-1.2083195,0.7945146,1.378,0.0,70.0,0.0,0.5165495
954,cool-stable,cool stable,1,22,2200.0,25507080.454545453,6679649.545454546,25.848333,20.34,25.45,5.541667,0.4233325,1140.7233,12.375,8.465992,0.45420033,0.46604192,23.3575,0.0,10.0,0.059418187,0.08443322
955,cool-stable,cool stable,1,18,1800.0,25492647.222222224,6679627.222222222,25.130001,19.54,23.880001,5.556667,1.2033339,2164.544,17.442,3.5076346,-0.27142054,0.84855485,31.845001,0.0,20.0,0.03268889,0.067249656
956,cool-stable,cool stable,1,12,1200.0,25495068.333333332,6679645.833333333,25.155,19.43,24.035,5.744999,1.1249994,3000.0,18.138,3.468903,-0.09791961,0.8999203,35.783997,0.0,173.63463,0.0,0.026728397
957,cool-stable,cool stable,1,18,1800.0,25505821.666666668,6679640.555555556,25.661667,20.435001,25.24,5.2766666,0.4533332,1473.3269,11.7675,0.6656923,-0.12514013,0.18393454,24.7355,0.0,95.27693,0.0,0.00627572
958,cool-stable,cool stable,1,22,2200.0,25491151.818181816,6679630.909090909,25.493334,19.87,24.075,5.6250005,1.3750004,2017.3,22.831001,5.546076,-0.11133957,-0.9083914,25.620499,0.0,50.4951,0.0028181819,0.06570707
959,cool-stable,cool stable,1,40,4000.0,25494855.25,6679626.25,25.24,19.59,24.095001,5.705,1.1316662,3000.0,18.0285,2.2970238,-0.3485003,0.8870938,28.717,0.0,190.65636,0.0,0.030021604
960,cool-stable,cool stable,1,28,2800.0,25509071.07142857,6679605.0,25.94,20.205,25.335,5.631667,0.6350002,338.89487,19.687,1.8439033,-0.39076006,0.4014849,22.527,0.0,170.14694,0.0,0.04525573
961,cool-stable,cool stable,1,26,2600.0,25492483.846153848,6679615.0,25.575,19.89,24.375,5.6383343,1.1016674,2091.3271,21.715,4.667596,-0.2911998,0.10744856,27.1115,0.0,40.61553,0.011815385,0.05225071
962,cool-stable,cool stable,1,59,5900.0,25494954.15254237,6679585.847457627,25.263334,19.64,24.12,5.6866665,1.1133341,3000.0,16.482,2.968382,-0.08739914,0.9655552,29.329,0.0,224.72205,0.0,0.029127432
963,cool-stable,cool stable,1,19,1900.0,25504802.36842105,6679613.947368421,25.85,20.35,25.33,5.5299993,0.5633335,2208.71,25.683,5.615436,-0.9213203,0.3482836,25.868,0.0,22.36068,0.036526315,0.09122157
964,cool-stable,cool stable,1,21,2100.0,25506841.19047619,6679614.523809524,25.533333,20.16,24.71,5.416668,0.66333324,1080.0463,3.89,0.5202871,-0.021079969,-0.3168108,23.277,0.0,107.70329,0.0,0.21412699
965,cool-stable,cool stable,1,11,1100.0,25506280.454545453,6679623.181818182,26.08,20.41,25.63,5.66,0.4699993,1225.3978,15.356,11.107231,-0.80608004,-0.8319722,26.839,0.0,10.0,0.030909091,0.071077436
966,cool-stable,cool stable,1,26,2600.0,25493937.307692308,6679606.538461538,25.195,19.615002,24.154999,5.578333,1.0916666,2945.4443,24.826,0.6047641,-0.18554035,0.10122955,26.2485,0.0,63.638397,0.0,0.08223172
967,cool-stable,cool stable,1,10,1000.0,25507740.0,6679605.0,25.64,20.19,25.125,5.4049997,0.49999934,1021.4938,18.478,3.8743477,0.1579205,-0.42610288,23.119,0.0,335.97427,0.0,0.0
968,cool-stable,cool stable,1,21,2100.0,25495275.95238095,6679575.952380952,25.296667,19.83,24.37,5.5233326,0.92000073,3000.0,13.724,3.2358124,0.15263954,-0.56490403,31.924,0.0,36.05551,0.018723808,0.04686067
969,cool-stable,cool stable,1,15,1500.0,25498971.0,6679601.666666667,25.603334,19.92,24.92,5.6866665,0.6933339,1480.0,14.38,6.3910575,-0.3950398,0.26833504,29.139,0.0,36.05551,0.019013334,0.04325103
970,cool-stable,cool stable,1,12,1200.0,25500355.833333332,6679584.166666667,25.333332,19.925,24.485,5.3866663,0.8116662,1436.4807,7.2054996,2.6676164,-0.57036006,0.50321853,26.3595,0.0,92.19544,0.0,0.10461935
971,cool-stable,cool stable,1,12,1200.0,25501273.333333332,6679580.833333333,26.75,21.185001,26.41,5.5199995,0.34166747,1744.6611,12.2115,13.012872,-2.3681798,-0.25406674,5.6866283,0.25,29.142136,0.020566666,0.34047326
972,cool-stable,cool stable,1,286,28600.0,25505826.118881118,6679536.468531469,25.26,19.99,24.724998,5.3066673,0.53000003,1386.4163,11.990999,1.2838614,-0.10500002,-0.91722846,29.1585,0.0,50.990196,0.007492308,0.026573857
973,cool-stable,cool stable,1,23,2300.0,25506093.260869566,6679580.217391305,25.366667,20.14,24.73,5.273334,0.6233342,1275.3431,11.961,3.1786716,-0.33372003,-0.18666065,26.134,0.0,44.72136,0.0031130437,0.12409017
974,cool-stable,cool stable,1,9,900.0,25506321.666666668,6679588.333333333,26.076666,20.32,25.54,5.64,0.46333313,1176.1803,15.252,14.711569,-0.5889602,-0.55596364,24.532,0.0,10.0,0.07048889,0.07641975
975,cool-stable,cool stable,1,18,1800.0,25508217.222222224,6679573.888888889,25.536667,20.065,24.93,5.363333,0.5683336,690.106,12.7255,2.630807,-0.54134005,-0.7842672,25.467,0.0,430.05814,0.0,0.0
976,cool-stable,cool stable,1,1608,160800.0,25495358.88681592,6679095.59079602,25.296667,19.7,24.54,5.6066666,0.7566662,2724.656,17.052502,2.7815342,-0.052020416,-0.26979056,29.939999,0.0,170.58698,0.00053383084,0.007754438
977,cool-stable,cool stable,1,35,3500.0,25495460.714285713,6679544.714285715,25.7,20.18,24.82,5.5599995,0.9500001,3000.0,14.183,1.2357324,-0.29507992,0.24770097,24.52,0.0,117.047,0.0,0.010708994
978,cool-stable,cool stable,1,14,1400.0,25495610.0,6679572.142857143,25.52,20.19,24.695,5.3949995,0.9483331,3000.0,14.0355,1.0711956,-0.26528,-0.15218613,25.428501,0.0,36.05551,0.00020000001,0.027169313
979,cool-stable,cool stable,1,9,900.0,25500440.555555556,6679589.444444444,26.503334,20.7,25.68,5.7499995,0.7766673,1455.8159,11.925,6.83127,0.10231991,0.7519786,19.726,0.0,53.851646,0.0,0.18292181
980,cool-stable,cool stable,1,24,2400.0,25507467.083333332,6679545.833333333,25.57,20.064999,24.82,5.4066668,0.6349999,1187.8761,1.0465,0.32564694,-0.07481997,-0.21199323,22.817501,0.0,65.41382,0.0,0.16338992
981,cool-stable,cool stable,1,13,1300.0,25508462.692307692,6679569.615384615,25.923334,20.42,25.39,5.6633334,0.45999908,579.74133,0.9,0.17142366,-0.07067998,-0.9250809,21.29,0.0,181.10771,0.0,0.0
982,cool-stable,cool stable,1,14,1400.0,25495854.285714287,6679557.142857143,25.805,20.150002,24.895,5.640001,0.89833355,3000.0,26.109001,7.850054,0.44614,0.4544608,27.751,0.0,38.027756,0.014714286,0.09281305
983,cool-stable,cool stable,1,10,1000.0,25507513.0,6679544.0,25.601665,20.380001,25.235,5.2266655,0.40166634,1207.8628,1.115,0.78110045,-0.010379983,-0.33030313,24.1285,0.0,110.0,0.0,0.00037037037
984,cool-stable,cool stable,1,17,1700.0,25492489.11764706,6679553.235294118,25.333334,19.71,24.17,5.606667,1.1700001,2035.387,21.61,3.7488956,0.12179954,0.8468594,27.21,0.0,20.0,0.020894118,0.063035585
985,cool-stable,cool stable,1,13,1300.0,25495904.230769232,6679543.461538462,25.493334,19.86,24.26,5.6633325,1.2233347,3000.0,22.276,2.842441,-0.6592009,0.50747395,27.469,0.0,22.36068,0.023938464,0.23813866
986,cool-stable,cool stable,1,9,900.0,25498446.111111112,6679561.666666667,25.89,20.38,25.06,5.6133327,0.9399993,1531.0127,22.482,1.4374828,-0.29171944,0.6706338,24.778,0.0,14.142136,0.083511114,0.441797
987,cool-stable,cool stable,1,10,1000.0,25500275.0,6679551.0,25.708332,20.445,25.235,5.5933337,0.74000037,1405.0178,8.7105,5.8843517,-0.006819917,0.45804346,23.643501,0.0,100.23448,0.0,0.1832963
988,cool-stable,cool stable,1,20,2000.0,25500756.5,6679541.0,26.79,21.255001,26.224998,5.414999,0.52666694,1465.7244,12.9465,12.914415,-0.28058016,0.95553434,10.0935,0.0,58.309517,0.0,0.5459321
989,cool-stable,cool stable,1,34,3400.0,25504680.0,6679532.05882353,25.775002,20.215,25.26,5.5266666,0.59333354,2257.9082,27.0075,0.9262763,-0.18484005,0.16957909,26.499,0.0,22.36068,0.026529413,0.029179376
990,cool-stable,cool stable,1,61,6100.0,25505347.295081966,6679528.278688525,25.573334,20.16,25.01,5.363333,0.6333332,1722.6143,13.208,2.0254045,-0.1786396,0.8822355,25.69,0.0,30.0,0.014708197,0.09667881
991,cool-stable,cool stable,1,66,6600.0,25495331.818181816,6679480.909090909,25.25,19.765,24.205,5.5183334,1.0383339,3000.0,15.476999,3.0003386,0.060839538,0.40425205,27.661,0.0,58.309517,0.005466667,0.0041900487
992,cool-stable,cool stable,1,13,1300.0,25499160.384615384,6679534.230769231,26.153334,20.49,25.65,5.7433343,0.50333405,1420.2112,23.446,18.284101,0.48127922,-0.07316654,21.529,0.07692308,89.44272,0.0,0.0
993,cool-stable,cool stable,1,190,19000.0,25506188.842105262,6679464.47368421,25.74,20.18,25.24,5.4900007,0.47333336,1124.433,16.663,6.6085043,-0.114840075,0.9042434,26.291,0.0,82.46211,0.0019789475,0.01957245
994,cool-stable,cool stable,1,13,1300.0,25508027.307692308,6679540.384615385,25.496666,20.09,25.0,5.4,0.60000104,834.386,12.09,2.7529442,0.4017597,0.0748675,23.141,0.0,521.5362,0.0,0.0
995,cool-stable,cool stable,1,12,1200.0,25509390.833333332,6679547.5,26.486668,20.79,26.03,5.683334,0.53499985,210.43219,9.650499,2.578528,0.06671971,0.7533139,20.804,0.0,112.91048,0.0,0.0
996,cool-stable,cool stable,1,21,2100.0,25505453.57142857,6679539.285714285,25.15,20.01,24.51,5.26,0.6133334,1650.9694,12.613,1.3559793,-0.10787987,0.816843,26.093,0.0,44.72136,0.008285714,0.012463258
997,cool-stable,cool stable,1,34,3400.0,25506449.11764706,6679481.764705882,25.741667,20.23,25.21,5.506666,0.55499905,1017.0298,16.9235,6.25747,-0.7587192,-0.6208736,25.5245,0.0,20.0,0.03655294,0.06995279
998,cool-stable,cool stable,1,17,1700.0,25492624.411764707,6679533.823529412,25.49,19.99,24.53,5.646667,1.0933342,2071.183,15.784,0.95452553,-0.15660042,0.41750017,30.924,0.0,20.0,0.014305882,0.15002178
999,cool-stable,cool stable,1,9,900.0,25508150.555555556,6679525.0,25.71,20.18,25.19,5.436668,0.6100006,764.0026,12.722,3.6343274,-0.96276003,-0.49220553,23.735,0.0,448.2187,0.0,0.0
1000,cool-stable,cool stable,1,27,2700.0,25497471.666666668,6679502.407407408,25.533333,19.94,24.75,5.6333337,0.8499997,2037.6947,27.197,1.8457042,-0.315999,0.28371164,25.716,0.0,28.284271,0.017703703,0.07958847
1001,cool-stable,cool stable,1,11,1100.0,25493692.272727273,6679495.0,25.806667,20.04,24.69,5.6966667,1.1366667,2705.6238,25.162,5.130209,-0.78464013,0.63405627,28.956,0.0,22.36068,0.036399998,0.11147025
1002,cool-stable,cool stable,1,124,12400.0,25507309.032258064,6679461.048387097,25.46,20.16,24.985,5.291667,0.52666724,1042.1853,1.4685,1.3123815,-0.099720016,0.13413095,26.312,0.0,31.622776,0.014787097,0.050246913
1003,cool-stable,cool stable,1,16,1600.0,25502279.375,6679488.75,25.671667,20.345001,25.26,5.463333,0.51666737,2154.4604,13.716,5.348245,0.0066199685,-0.32968324,24.425499,0.0,61.17038,0.000225,0.00341821
1004,cool-stable,cool stable,1,10,1000.0,25503780.0,6679505.0,26.818333,22.105,26.619999,4.705,0.19500098,2956.6099,34.356,11.712429,-1.2836609,-0.98340756,2.824,0.0,72.8011,0.0,0.29617283
1005,cool-stable,cool stable,1,107,10700.0,25505567.80373832,6679451.542056074,25.153334,19.96,24.57,5.2266674,0.5800012,1506.5525,12.219,0.6403458,-0.037519723,-0.59046286,28.547,0.0,56.568542,0.0038654206,0.032428753
1006,cool-stable,cool stable,1,12,1200.0,25493180.833333332,6679491.666666667,25.598333,19.85,24.255001,5.728334,1.2250001,2346.9434,16.7415,2.7627478,-0.34532014,-0.28196084,23.856499,0.0,42.976208,0.0,0.24511318
1007,cool-stable,cool stable,1,93,9300.0,25496750.16129032,6679427.473118279,25.42,19.87,24.72,5.583334,0.6733341,2572.6638,21.885,3.5017283,-0.11243927,-0.88712627,26.631,0.0,104.40307,0.00097204297,0.03855038
1008,cool-stable,cool stable,1,23,2300.0,25505677.608695652,6679436.739130435,25.556667,20.19,24.89,5.3766665,0.65666705,1414.2136,12.938,2.3135376,-0.22852,0.08716281,27.42,0.0,31.622776,0.009391304,0.18340312
1009,cool-stable,cool stable,1,9,900.0,25507665.0,6679452.777777778,25.496666,20.12,24.79,5.356667,0.6233323,1166.0618,17.595,1.5835044,-0.9483207,0.9083809,22.223,0.0,212.60292,0.0,0.0
1010,cool-stable,cool stable,1,154,15400.0,25509550.25974026,6679406.623376624,25.471666,20.15,24.795,5.3300014,0.62999976,287.48755,6.9729996,2.9380322,-0.18740016,-0.19316062,23.7835,0.0,202.48457,0.0,0.000110630106
1011,cool-stable,cool stable,1,21,2100.0,25491190.23809524,6679435.952380952,25.51,19.85,24.08,5.6599994,1.3899994,1817.3058,24.71,2.2279859,-0.34691933,0.16064648,24.815,0.0,20.0,0.026038095,0.11182834
1012,cool-stable,cool stable,1,20,2000.0,25505244.0,6679436.0,25.273333,20.035,24.585,5.238333,0.64166677,1749.9426,12.1565,1.1819732,-0.15219998,0.60386443,25.2925,0.0,20.0,0.029539999,0.072530866
1013,cool-stable,cool stable,1,16,1600.0,25509085.625,6679455.625,26.773335,21.15,26.23,5.6066666,0.5366666,445.75772,22.7145,17.41476,-0.50922024,-0.87145984,17.55,0.0,63.638397,0.0,0.0
1014,cool-stable,cool stable,1,19,1900.0,25509413.42105263,6679440.263157895,25.566666,20.1,24.89,5.4100003,0.60666656,303.64453,12.173,3.3380117,0.3206797,0.35338193,22.444,0.0,162.78821,0.0,0.010890189
1015,cool-stable,cool stable,1,38,3800.0,25507821.842105262,6679417.631578947,25.57,20.14,24.855,5.441666,0.6950003,1064.7251,17.064,3.2351024,-0.27540022,0.5867918,23.184,0.0,320.54297,0.0,0.0
1016,cool-stable,cool stable,1,19,1900.0,25510077.63157895,6679453.947368421,25.78,20.46,25.15,5.300001,0.62666637,31.622776,1.208,4.403686,-0.25959992,-0.9673686,24.356,0.0,247.58836,0.0,0.0
1017,cool-stable,cool stable,1,47,4700.0,25506666.489361703,6679402.021276596,25.756666,20.26,25.12,5.4966674,0.66666794,888.4256,4.518,3.4004822,-0.18868,0.20313437,23.741,0.0,22.36068,0.03196596,0.25800893
1018,cool-stable,cool stable,1,12,1200.0,25507588.333333332,6679430.833333333,25.428333,20.130001,24.919998,5.3666663,0.52333325,1163.3141,11.556,4.9534283,0.015059702,-0.52801454,23.9925,0.0,148.15445,0.0,0.00021604938
1019,cool-stable,cool stable,1,19,1900.0,25493077.63157895,6679409.736842105,25.736668,20.21,24.89,5.6333337,1.0166658,2217.7466,16.681,3.9950092,-0.5315602,-0.60451466,24.265,0.0,67.08204,0.0,0.10060429
1020,cool-stable,cool stable,1,17,1700.0,25493174.411764707,6679423.823529412,25.7,20.06,24.79,5.706667,1.0800012,2290.786,18.872,1.7424906,-0.23760018,-0.7938444,23.599,0.0,36.05551,0.0023058823,0.0
1021,cool-stable,cool stable,1,10,1000.0,25493390.0,6679432.0,25.7,20.01,24.695,5.715,1.039999,2443.2026,18.747,1.312537,-0.28280044,-0.73414385,25.0665,0.0,21.18034,0.058239996,0.13576543
1022,cool-stable,cool stable,1,108,10800.0,25495658.888888888,6679349.259259259,25.475,19.95,24.52,5.5233335,0.9666669,3000.0,15.198,2.2055533,-0.11825964,0.2828639,28.037498,0.0,50.990196,0.0068037035,0.043182444
1023,cool-stable,cool stable,1,9,900.0,25500333.888888888,6679433.888888889,25.743334,20.08,24.83,5.4799995,0.81999904,1290.3489,2.623,3.7818801,-1.03772,0.67818063,25.077,0.0,40.0,0.0,0.40916324
1024,cool-stable,cool stable,1,64,6400.0,25510192.65625,6679359.84375,25.904999,20.54,25.355,5.343333,0.67666626,43.573883,4.0804996,5.323325,-0.33876002,-0.86270547,23.849,0.0,98.74176,0.0,0.0
1025,cool-stable,cool stable,1,10,1000.0,25492902.0,6679416.0,25.621666,19.985,24.5,5.626666,1.1466659,2119.87,15.432,3.7022915,-0.10071988,-0.47079766,24.946499,0.0,43.573883,0.0,0.32182714
1026,cool-stable,cool stable,1,37,3700.0,25494924.18918919,6679375.27027027,25.446667,19.83,24.44,5.6000004,1.0200005,2852.7178,14.243,4.2072043,-0.0124000935,-0.10921373,26.596,0.0,117.047,0.0,0.051438104
1027,cool-stable,cool stable,1,9,900.0,25507137.222222224,6679418.333333333,25.94,20.43,25.44,5.5800004,0.5066662,930.0538,11.092,5.1996765,0.7713199,0.13016006,21.998,0.0,14.142136,0.0548,0.22053498
1028,cool-stable,cool stable,1,56,5600.0,25496637.5,6679334.464285715,25.275,19.77,24.54,5.48,0.6766672,2618.873,20.321499,1.1374859,-0.11269978,-0.18351814,27.321,0.0,70.35534,0.0,0.034232803
1029,cool-stable,cool stable,1,38,3800.0,25498970.0,6679353.684210527,25.801666,20.15,25.21,5.656667,0.6316665,1225.082,10.1825,8.4946995,-0.23602048,-0.0013047252,26.685001,0.0,33.83914,0.014178948,0.04451592
1030,cool-stable,cool stable,1,25,2500.0,25508206.6,6679391.4,25.453333,20.12,24.77,5.3066673,0.6566658,845.99054,15.655,4.0300555,-0.14332001,0.7394449,23.381,0.0,318.2766,0.0,0.0
1031,cool-stable,cool stable,1,15,1500.0,25496559.666666668,6679381.666666667,25.516666,20.02,24.65,5.526667,0.86666745,2710.6458,20.754,3.0539997,-0.37983918,0.66955245,25.586,0.0,22.36068,0.012853334,0.035259258
1032,cool-stable,cool stable,1,30,3000.0,25499203.333333332,6679353.666666667,25.511665,19.925,24.79,5.471668,0.71500015,1248.6589,8.174,3.0244372,-0.6868199,-0.05688623,27.3065,0.0,41.231056,0.00038666665,0.026502056
1033,cool-stable,cool stable,1,24,2400.0,25507389.583333332,6679386.666666667,25.478333,20.265,25.080002,5.2183323,0.5499999,1012.4969,1.062,0.3869508,-0.03883996,0.20945592,24.554,0.0,127.276794,0.0,0.0
1034,cool-stable,cool stable,1,12,1200.0,25509812.5,6679378.333333333,25.301666,20.13,24.599998,5.1516666,0.6916672,134.53624,3.4980001,2.9187317,-0.51678,0.77219033,25.483,0.0,197.86258,0.0,0.0
1035,cool-stable,cool stable,1,49,4900.0,25510123.979591835,6679356.428571428,25.513334,20.4,24.86,5.0966663,0.623333,101.98039,7.105,3.6431139,-0.32748017,-0.25845492,24.683,0.0,148.66069,0.0,0.0
1036,cool-stable,cool stable,1,15,1500.0,25495111.666666668,6679365.0,25.533333,19.98,24.38,5.560001,1.0833346,2917.276,11.827,1.1822082,0.09295982,0.7669368,21.474,0.0,183.57559,0.0,0.0
1037,cool-stable,cool stable,1,9,900.0,25496833.888888888,6679388.333333333,25.513334,19.79,24.81,5.6666665,0.70666695,2473.0952,25.341,4.012617,-0.25095925,-0.9844506,31.445,0.0,70.71068,0.0,0.103155
1038,cool-stable,cool stable,1,41,4100.0,25505759.390243903,6679376.951219512,25.806667,20.2,25.26,5.5933337,0.526666,1315.2186,18.431,6.8166623,-0.5102806,-0.9082502,26.483,0.0,36.05551,0.0071024387,0.15381813
1039,cool-stable,cool stable,1,18,1800.0,25507463.333333332,6679363.888888889,26.095,20.380001,25.64,5.701667,0.45166716,1033.1743,5.566,12.8006935,-0.17743994,-0.57083356,26.1325,0.0,85.73164,0.0,0.03255144
1040,cool-stable,cool stable,1,12,1200.0,25509250.833333332,6679373.333333333,26.851665,21.365002,26.45,5.5133333,0.40166664,424.6167,8.836,12.224253,1.0459803,0.78187937,6.71,0.0,61.622776,0.0,0.26358023
1041,cool-stable,cool stable,1,16,1600.0,25509940.625,6679367.5,25.525002,20.415,24.92,5.1583333,0.6783329,90.0,0.8825,2.3683321,-0.50036,-0.45104825,23.833,0.0,160.1561,0.0,0.0
1042,cool-stable,cool stable,1,17,1700.0,25493339.11764706,6679366.764705882,25.38,19.76,24.25,5.69,1.2033329,2361.779,22.406,2.6744256,0.1830809,0.57855177,27.508,0.0,30.0,0.023882352,0.092904866
1043,cool-stable,cool stable,1,21,2100.0,25504838.80952381,6679378.333333333,25.56,20.07,24.82,5.336666,0.6100006,2049.4146,17.074,4.356779,-0.0410799,0.74472034,29.452,0.0,14.142136,0.04135238,0.13310406
1044,cool-stable,cool stable,1,18,1800.0,25506235.0,6679375.555555556,25.803333,20.3,25.37,5.443333,0.5649996,1026.3748,12.578,1.7097914,-0.17949963,0.7519611,24.011,0.0,72.45606,0.0,2.7434842e-05
1045,cool-stable,cool stable,1,42,4200.0,25510008.333333332,6679359.047619048,25.55,20.36,24.895,5.1550007,0.63499963,100.249374,6.281,3.022026,-0.30242008,-0.39874023,23.0155,0.0,167.03186,0.0,0.0
1046,cool-stable,cool stable,1,14,1400.0,25492357.14285714,6679355.714285715,25.33,19.615,24.175,5.6766667,1.1283333,1800.4146,19.2495,2.1666603,-0.15120034,-0.43148923,29.3455,0.0,21.18034,0.023571428,0.12709877
1047,cool-stable,cool stable,1,11,1100.0,25495932.272727273,6679371.363636363,25.483334,19.88,24.35,5.7033343,1.0999991,3000.0,21.98,1.6260124,0.089359894,-0.4078321,25.76,0.0,10.0,0.1488,0.3716386
1048,cool-stable,cool stable,1,35,3500.0,25500141.85714286,6679343.0,25.546667,20.13,24.75,5.3999996,0.74333316,1202.0815,1.11,0.7707395,-0.12048003,0.9046864,24.658,0.0,141.42136,0.0,0.12121694
1049,cool-stable,cool stable,1,644,64400.0,25507249.906832296,6679095.52795031,25.32,20.06,24.715,5.2816668,0.57999927,746.3913,1.423,1.4049499,-0.10999999,-0.32489622,26.959,0.0,72.11102,0.003642236,0.02010678
1050,cool-stable,cool stable,1,28,2800.0,25509777.5,6679333.571428572,25.566666,20.14,24.86,5.4050007,0.6616672,191.04973,4.6595,4.5371914,-0.11585998,0.79986453,24.301498,0.0,150.0,0.0,0.0
1051,cool-stable,cool stable,1,35,3500.0,25509868.714285713,6679334.142857143,25.476667,20.21,25.05,5.2833343,0.54000026,139.28389,1.391,0.98241407,-0.10776003,-0.30834424,25.692,0.0,136.01471,0.0,0.0
1052,cool-stable,cool stable,1,108,10800.0,25493277.5,6679281.481481481,25.311666,19.68,24.18,5.6399994,1.0466664,2251.1108,18.331001,1.828686,-0.1480597,0.6330966,27.0895,0.0,116.833015,0.0,0.007932099
1053,cool-stable,cool stable,1,23,2300.0,25500252.391304348,6679328.478260869,25.673332,20.14,25.04,5.4633327,0.70333356,1190.0,1.488,1.5322866,-0.09656004,0.6290606,26.039,0.0,94.33981,0.0,0.15117015
1054,cool-stable,cool stable,1,76,7600.0,25505872.63157895,6679307.763157895,25.830002,20.27,25.39,5.585,0.46500015,1188.4865,24.524502,6.966751,-0.30231965,-0.5066488,27.4775,0.0,31.622776,0.013878948,0.08462963
1055,cool-stable,cool stable,1,26,2600.0,25507174.230769232,6679328.076923077,25.476665,20.14,24.86,5.3516665,0.67166615,862.84326,2.843,3.3823705,-0.29579994,0.812232,26.539501,0.0,14.142136,0.059553847,0.048993353
1056,cool-stable,cool stable,1,69,6900.0,25492589.347826086,6679274.275362318,25.18,19.7,24.05,5.5500007,1.1033338,1827.0469,17.175,2.709,-0.0676791,-0.19678108,28.406,0.0,28.284271,0.018243479,0.09317588
1057,cool-stable,cool stable,1,10,1000.0,25494397.0,6679319.0,25.581665,19.85,24.29,5.7266665,1.2433331,2686.601,21.8765,2.598554,-0.6202194,0.45753753,26.761002,0.0,17.071068,0.055519998,0.14995062
1058,cool-stable,cool stable,1,16,1600.0,25509345.625,6679328.75,26.68,21.18,26.275002,5.493334,0.4166667,428.65823,8.9105,13.081264,0.75254047,-0.7552998,7.872,0.0,36.05551,0.005075,0.16726851
1059,cool-stable,cool stable,1,65,6500.0,25499994.846153848,6679269.615384615,25.453333,19.89,24.51,5.513334,0.80333394,1159.4827,1.704,1.2643362,-0.14076,0.53974414,24.782,0.0,80.622574,0.0006092308,0.14894587
1060,cool-stable,cool stable,1,10,1000.0,25507749.0,6679331.0,25.121666,19.94,24.62,5.1866665,0.48833308,1181.2281,14.628,0.23310465,-0.06340021,-0.668399,21.689,0.0,208.07529,0.0,0.0
1061,cool-stable,cool stable,1,67,6700.0,25508207.23880597,6679257.686567164,25.216667,20.03,24.65,5.243334,0.55000114,957.07886,10.188,2.4884822,-0.40955994,-0.2691619,25.536,0.0,232.59407,0.0,0.019087894
1062,cool-stable,cool stable,1,23,2300.0,25498281.95652174,6679271.0869565215,25.296667,19.75,24.55,5.519999,0.7699998,1339.5896,20.017,0.80295753,-0.2281192,0.23681639,26.818,0.0,50.0,0.0,0.09464841
1063,cool-stable,cool stable,1,11,1100.0,25506005.90909091,6679295.0,26.023333,20.3,25.55,5.7333336,0.4666659,1087.0603,21.972,16.654531,-0.104120485,-0.8401868,23.728,0.0,36.05551,0.00018181819,0.15560044
1064,cool-stable,cool stable,1,63,6300.0,25496408.65079365,6679219.285714285,25.513332,19.93,24.67,5.56,0.77333385,2778.4888,25.13,3.1907477,-0.1568402,-0.4165726,24.796,0.0,30.0,0.02199365,0.06442092
1065,cool-stable,cool stable,1,9,900.0,25506516.111111112,6679288.333333333,25.823334,20.47,25.33,5.366667,0.55999947,823.46826,15.733,5.4147177,-0.030000076,0.88850945,23.306,0.0,78.1025,0.0,0.011742112
1066,cool-stable,cool stable,1,42,4200.0,25498834.04761905,6679249.047619048,25.36,19.880001,24.73,5.546667,0.6699997,1133.6001,25.3025,3.0927553,-0.27512026,-0.74055004,30.168,0.0,30.0,0.02102857,0.065875955
