patch_id,corner_id,corner_label,n_pixels,area_m2,mean_r_thw,mean_r_offset,dominant_lulc,dominant_lulc_label,dominant_lulc_percent
997,1,Cool-stable,34,3400.0,0.0634331373118298,0.10794502858725993,Trees >15 m,Trees >15 m,91.17647058823529
998,1,Cool-stable,17,1700.0,0.04140019697030075,0.1566427380010361,Trees >15 m,Trees >15 m,82.3529411764706
999,1,Cool-stable,9,900.0,0.06635217623507568,0.10595234254868437,Trees >15 m,Trees >15 m,77.77777777777777
1000,1,Cool-stable,27,2700.0,0.06245140524246301,0.15760592038213897,Trees >15 m,Trees >15 m,85.18518518518519
1001,1,Cool-stable,11,1100.0,0.06659945042215439,0.19240435908489717,Trees >15 m,Trees >15 m,100.0
1002,1,Cool-stable,124,12400.0,0.04840410564752869,0.0705326680673362,Trees >15 m,Trees >15 m,71.7741935483871
1003,1,Cool-stable,16,1600.0,0.06655257024420141,0.1037110269686119,Trees >15 m,Trees >15 m,68.75
1004,1,Cool-stable,10,1000.0,0.2053199780638085,0.005696538598019291,Other vegetation,Other veg.,100.0
1005,1,Cool-stable,107,10700.0,0.04175242915583953,0.055781892873843074,Trees >15 m,Trees >15 m,71.96261682242991
1006,1,Cool-stable,12,1200.0,0.05906346441283053,0.19920486682366093,Trees >15 m,Trees >15 m,50.0
1007,1,Cool-stable,93,9300.0,0.04803730401292862,0.13454599125119193,Trees >15 m,Trees >15 m,72.04301075268818
1008,1,Cool-stable,23,2300.0,0.06241415922252752,0.08193009031146867,Trees >15 m,Trees >15 m,95.65217391304348
1009,1,Cool-stable,9,900.0,0.05117365793161787,0.07847833801090358,Trees >15 m,Trees >15 m,88.88888888888889
1010,1,Cool-stable,154,15400.0,0.048269225693497446,0.07137705531347262,Trees >15 m,Trees >15 m,79.22077922077922
1011,1,Cool-stable,21,2100.0,0.046755240952473125,0.1532115475307191,Trees >15 m,Trees >15 m,57.142857142857146
1012,1,Cool-stable,20,2000.0,0.0414689667408626,0.05040978741249717,Trees >15 m,Trees >15 m,70.0
1013,1,Cool-stable,16,1600.0,0.19383246233749474,0.15463962547178942,Trees 2–10 m,Trees 2–10 m,62.5
1014,1,Cool-stable,19,1900.0,0.05961654111083379,0.09310195065715193,Trees >15 m,Trees >15 m,78.94736842105263
1015,1,Cool-stable,38,3800.0,0.05575239269178462,0.09748258432784758,Trees >15 m,Trees >15 m,81.57894736842105
1016,1,Cool-stable,19,1900.0,0.07377382292467839,0.056751677897928794,Trees >15 m,Trees >15 m,84.21052631578948
1017,1,Cool-stable,47,4700.0,0.07974258606832205,0.11149446824983374,Trees >15 m,Trees >15 m,72.34042553191489
1018,1,Cool-stable,12,1200.0,0.04590002903319462,0.0826158101874254,Trees >15 m,Trees >15 m,83.33333333333333
1019,1,Cool-stable,19,1900.0,0.06782155960888382,0.1685248590361998,Trees >15 m,Trees >15 m,57.89473684210526
1020,1,Cool-stable,17,1700.0,0.06434374543391341,0.18994779717751809,Trees >15 m,Trees >15 m,64.70588235294117
1021,1,Cool-stable,10,1000.0,0.06684664021420045,0.1918776734733378,Trees >15 m,Trees >15 m,70.0
1022,1,Cool-stable,108,10800.0,0.05548319360361686,0.12042690146516073,Trees >15 m,Trees >15 m,73.14814814814815
1023,1,Cool-stable,9,900.0,0.05854210350871533,0.11727123814029844,Trees >15 m,Trees >15 m,88.88888888888889
1024,1,Cool-stable,64,6400.0,0.10317144807090552,0.08818939219813543,Trees >15 m,Trees >15 m,68.75
1025,1,Cool-stable,10,1000.0,0.0594947901545211,0.1628367366689248,Trees >15 m,Trees >15 m,80.0
1026,1,Cool-stable,37,3700.0,0.04607384021978041,0.14869813585965722,Trees >15 m,Trees >15 m,81.08108108108108
1027,1,Cool-stable,9,900.0,0.09259044198558376,0.1315671831707833,Trees >15 m,Trees >15 m,55.55555555555556
1028,1,Cool-stable,56,5600.0,0.038097893710857034,0.10282140437709973,Trees >15 m,Trees >15 m,75.0
1029,1,Cool-stable,38,3800.0,0.08212019572787577,0.1615358050599255,Trees >15 m,Trees >15 m,42.10526315789474
1030,1,Cool-stable,25,2500.0,0.04733032678473499,0.07107167327978323,Trees >15 m,Trees >15 m,72.0
1031,1,Cool-stable,15,1500.0,0.05605107691645967,0.11724657784659719,Trees >15 m,Trees >15 m,100.0
1032,1,Cool-stable,30,3000.0,0.05693090099680635,0.12097610675613193,Trees >15 m,Trees >15 m,66.66666666666667
1033,1,Cool-stable,24,2400.0,0.06327651698441884,0.05919760852500618,Trees >15 m,Trees >15 m,91.66666666666667
1034,1,Cool-stable,12,1200.0,0.05722988375969117,0.05140528726733121,Trees >15 m,Trees >15 m,75.0
1035,1,Cool-stable,49,4900.0,0.06730342190103565,0.05425550264623414,Trees >15 m,Trees >15 m,71.42857142857143
1036,1,Cool-stable,15,1500.0,0.05012387496370851,0.1225770293665387,Trees >15 m,Trees >15 m,93.33333333333333
1037,1,Cool-stable,9,900.0,0.0542183439609163,0.168203167844124,Trees >15 m,Trees >15 m,55.55555555555556
1038,1,Cool-stable,41,4100.0,0.0762129698912396,0.14225912086857248,Trees >15 m,Trees >15 m,70.73170731707317
1039,1,Cool-stable,18,1800.0,0.11209010326497987,0.17562645389994658,Trees >15 m,Trees >15 m,83.33333333333333
1040,1,Cool-stable,12,1200.0,0.21082577932621482,0.11509720743679903,Trees 2–10 m,Trees 2–10 m,66.66666666666667
1041,1,Cool-stable,16,1600.0,0.05875598809639021,0.04477243217523146,Trees >15 m,Trees >15 m,100.0
1042,1,Cool-stable,17,1700.0,0.045543138962736936,0.18086173557780802,Trees >15 m,Trees >15 m,94.11764705882354
1043,1,Cool-stable,21,2100.0,0.04807099768195287,0.08037044205727066,Trees >15 m,Trees >15 m,85.71428571428571
1044,1,Cool-stable,18,1800.0,0.0659650669734866,0.09171555713266735,Trees >15 m,Trees >15 m,88.88888888888889
1045,1,Cool-stable,42,4200.0,0.06017832372472846,0.04547913219934899,Trees >15 m,Trees >15 m,54.76190476190476
1046,1,Cool-stable,14,1400.0,0.038704866055587046,0.17574276589567406,Trees >15 m,Trees >15 m,85.71428571428571
1047,1,Cool-stable,11,1100.0,0.06310687441530373,0.18252612254354245,Trees >15 m,Trees >15 m,100.0
1048,1,Cool-stable,35,3500.0,0.05709584180134843,0.09707718682169471,Trees >15 m,Trees >15 m,91.42857142857143
1049,1,Cool-stable,644,64400.0,0.04514069678464883,0.07581449181189777,Trees >15 m,Trees >15 m,76.3975155279503
1050,1,Cool-stable,28,2800.0,0.059441652495702615,0.09438556773720812,Trees >15 m,Trees >15 m,78.57142857142857
1051,1,Cool-stable,35,3500.0,0.05532981248243031,0.07027439594825641,Trees >15 m,Trees >15 m,57.142857142857146
1052,1,Cool-stable,108,10800.0,0.03674531615715202,0.1588832465324449,Trees >15 m,Trees >15 m,91.66666666666667
1053,1,Cool-stable,23,2300.0,0.05833453253050238,0.1091176293204409,Trees >15 m,Trees >15 m,52.17391304347826
1054,1,Cool-stable,76,7600.0,0.07811309702689899,0.13819268787957506,Trees >15 m,Trees >15 m,56.578947368421055
1055,1,Cool-stable,26,2600.0,0.0527922612888257,0.08223055582438143,Trees >15 m,Trees >15 m,57.69230769230769
1056,1,Cool-stable,69,6900.0,0.02632636115891536,0.12660013810637183,Trees >15 m,Trees >15 m,85.5072463768116
1057,1,Cool-stable,10,1000.0,0.07000877447659601,0.20136549566115036,Trees >15 m,Trees >15 m,80.0
1058,1,Cool-stable,16,1600.0,0.18604035614052067,0.11638587131842963,Trees 2–10 m,Trees 2–10 m,87.5
1059,1,Cool-stable,65,6500.0,0.04801383667463218,0.11710264102812251,Trees >15 m,Trees >15 m,72.3076923076923
1060,1,Cool-stable,10,1000.0,0.030138068969966774,0.062366011806832475,Trees >15 m,Trees >15 m,90.0
1061,1,Cool-stable,67,6700.0,0.03254495450743957,0.05708295356662926,Trees >15 m,Trees >15 m,88.05970149253731
1062,1,Cool-stable,23,2300.0,0.03209935243352872,0.11821783872411026,Trees >15 m,Trees >15 m,78.26086956521739
1063,1,Cool-stable,11,1100.0,0.11353641906337154,0.20696207209030204,Trees >15 m,Trees >15 m,72.72727272727273
1064,1,Cool-stable,63,6300.0,0.05226249489870898,0.14332849958805635,Trees >15 m,Trees >15 m,65.07936507936508
1065,1,Cool-stable,9,900.0,0.08464907470133445,0.11063840769057066,Trees >15 m,Trees >15 m,77.77777777777777
1066,1,Cool-stable,42,4200.0,0.04780992935255975,0.13147195224423522,Trees >15 m,Trees >15 m,83.33333333333333
1067,1,Cool-stable,13,1300.0,0.08379322409904041,0.17928188750505597,Trees >15 m,Trees >15 m,53.84615384615385
1068,1,Cool-stable,10,1000.0,0.09853933997870898,0.15201296816026325,Trees >15 m,Trees >15 m,70.0
1069,1,Cool-stable,9,900.0,0.06681814108698848,0.18789319368725155,Trees >15 m,Trees >15 m,66.66666666666667
1070,1,Cool-stable,35,3500.0,0.0566857917075666,0.13048370223924277,Trees >15 m,Trees >15 m,42.857142857142854
1071,1,Cool-stable,11,1100.0,0.05390071233969425,0.12978770576176946,Trees >15 m,Trees >15 m,72.72727272727273
1072,1,Cool-stable,25,2500.0,0.0629429723539469,0.09899734830155811,Trees 2–10 m,Trees 2–10 m,52.0
1073,1,Cool-stable,74,7400.0,0.0828334610619523,0.13542783420214952,Trees >15 m,Trees >15 m,63.513513513513516
1074,1,Cool-stable,14,1400.0,0.050818113948376216,0.07962904333319508,Trees >15 m,Trees >15 m,64.28571428571429
1075,1,Cool-stable,79,7900.0,0.0639730599721265,0.0710388085201605,Trees >15 m,Trees >15 m,59.49367088607595
1076,1,Cool-stable,122,12200.0,0.07707181458524046,0.060667874532176876,Trees >15 m,Trees >15 m,85.24590163934427
1077,1,Cool-stable,14,1400.0,0.0676618831022199,0.15586235500684356,Trees >15 m,Trees >15 m,57.142857142857146
1078,1,Cool-stable,17,1700.0,0.043411571151251556,0.10031475398637148,Trees >15 m,Trees >15 m,82.3529411764706
1079,1,Cool-stable,63,6300.0,0.04488725954805506,0.08462438368467595,Trees >15 m,Trees >15 m,60.317460317460316
1080,1,Cool-stable,22,2200.0,0.07428342263240162,0.13687838903894262,Trees >15 m,Trees >15 m,81.81818181818181
1081,1,Cool-stable,20,2000.0,0.08324466918287686,0.1393007032484919,Trees >15 m,Trees >15 m,80.0
1082,1,Cool-stable,46,4600.0,0.04033343291578831,0.12668770521349212,Trees >15 m,Trees >15 m,84.78260869565217
1083,1,Cool-stable,19,1900.0,0.04110740414376694,0.12982408600617,Trees >15 m,Trees >15 m,84.21052631578948
1084,1,Cool-stable,85,8500.0,0.04852495811060318,0.17551041684456617,Trees >15 m,Trees >15 m,91.76470588235294
1085,1,Cool-stable,59,5900.0,0.112050022390006,0.09202354258557274,Trees 2–10 m,Trees 2–10 m,49.152542372881356
1086,1,Cool-stable,26,2600.0,0.06455272750733895,0.1572162377446419,Trees >15 m,Trees >15 m,84.61538461538461
1087,1,Cool-stable,17,1700.0,0.07858735481030697,0.12370953142700998,Trees >15 m,Trees >15 m,64.70588235294117
1088,1,Cool-stable,31,3100.0,0.09384029037357083,0.13697286801135106,Trees >15 m,Trees >15 m,61.29032258064516
1089,1,Cool-stable,40,4000.0,0.045735330171941035,0.06644957095390173,Trees >15 m,Trees >15 m,72.5
1090,1,Cool-stable,19,1900.0,0.07749762725792513,0.1141212534869546,Trees 2–10 m,Trees 2–10 m,47.36842105263158
1091,1,Cool-stable,15,1500.0,0.0829595363291289,0.12988571674355084,Trees >15 m,Trees >15 m,73.33333333333333
1092,1,Cool-stable,55,5500.0,0.0323774784523841,0.10636902070154756,Trees >15 m,Trees >15 m,96.36363636363636
1093,1,Cool-stable,35,3500.0,0.04109173106966584,0.13547013037286915,Trees >15 m,Trees >15 m,74.28571428571429
1094,1,Cool-stable,11,1100.0,0.0647081577411588,0.17556100050148246,Trees >15 m,Trees >15 m,72.72727272727273
1095,1,Cool-stable,18,1800.0,0.049368277112881775,0.175745920119287,Trees >15 m,Trees >15 m,88.88888888888889
1096,1,Cool-stable,9,900.0,0.12940288396399882,0.12227530637189014,Trees 10–15 m,Trees 10–15 m,44.44444444444444
1097,1,Cool-stable,13,1300.0,0.062324963336286295,0.08517061344410613,Trees >15 m,Trees >15 m,100.0
1098,1,Cool-stable,54,5400.0,0.0741513107352328,0.12051550647392449,Trees >15 m,Trees >15 m,79.62962962962963
1099,1,Cool-stable,16,1600.0,0.06337728636407627,0.20513083083325268,Trees >15 m,Trees >15 m,87.5
1100,1,Cool-stable,275,27500.0,0.020654948986624202,0.05227148324432753,Trees >15 m,Trees >15 m,85.81818181818181
1101,1,Cool-stable,15,1500.0,0.16571876512145553,0.1961185844704668,Trees 2–10 m,Trees 2–10 m,53.333333333333336
1102,1,Cool-stable,16,1600.0,0.0691374318526404,0.20543122358785768,Trees >15 m,Trees >15 m,93.75
1103,1,Cool-stable,15,1500.0,0.06664023570652816,0.17260675075540066,Trees >15 m,Trees >15 m,73.33333333333333
1104,1,Cool-stable,15,1500.0,0.0754510360549265,0.1738808348656408,Trees >15 m,Trees >15 m,93.33333333333333
1105,1,Cool-stable,24,2400.0,0.19966567469918384,0.09471038044237985,Trees 2–10 m,Trees 2–10 m,58.333333333333336
1106,1,Cool-stable,49,4900.0,0.04043619576931711,0.06139620698758552,Trees >15 m,Trees >15 m,67.34693877551021
1107,1,Cool-stable,20,2000.0,0.03997557985741475,0.13093549791928774,Trees >15 m,Trees >15 m,95.0
1108,1,Cool-stable,48,4800.0,0.03543257443788509,0.06357556560964332,Trees >15 m,Trees >15 m,70.83333333333333
1109,1,Cool-stable,9,900.0,0.0663970522346599,0.11780412271363594,Trees >15 m,Trees >15 m,66.66666666666667
1110,1,Cool-stable,54,5400.0,0.04022474440633091,0.13815027485952358,Trees >15 m,Trees >15 m,87.03703703703704
1111,1,Cool-stable,96,9600.0,0.0743929239652892,0.16167529933761304,Trees >15 m,Trees >15 m,83.33333333333333
1112,1,Cool-stable,9,900.0,0.21591241294522046,0.13893007301310795,Trees 10–15 m,Trees 10–15 m,55.55555555555556
1113,1,Cool-stable,9,900.0,0.08226114820908201,0.15581183622410755,Trees >15 m,Trees >15 m,100.0
1114,1,Cool-stable,11,1100.0,0.0848218857499802,0.15484411520606237,Trees >15 m,Trees >15 m,54.54545454545455
1115,1,Cool-stable,57,5700.0,0.05280860786114776,0.07829124652011978,Trees >15 m,Trees >15 m,78.94736842105263
1116,1,Cool-stable,26,2600.0,0.06266102876767737,0.11361593550164148,Trees >15 m,Trees >15 m,69.23076923076923
1117,1,Cool-stable,24,2400.0,0.10090677656268482,0.1346629192339538,Trees >15 m,Trees >15 m,50.0
1118,1,Cool-stable,23,2300.0,0.15412530839003222,0.11660882468859443,Trees >15 m,Trees >15 m,43.47826086956522
1119,1,Cool-stable,20,2000.0,0.07327304106584084,0.16029104164650473,Trees >15 m,Trees >15 m,60.0
1120,1,Cool-stable,52,5200.0,0.06287277877450141,0.08206141885470251,Trees >15 m,Trees >15 m,65.38461538461539
1121,1,Cool-stable,39,3900.0,0.12644699870384574,0.07496740589646814,Trees >15 m,Trees >15 m,41.02564102564103
1122,1,Cool-stable,11,1100.0,0.08789600251034492,0.20107437483320575,Trees >15 m,Trees >15 m,90.9090909090909
1123,1,Cool-stable,48,4800.0,0.06503424169596869,0.13188414007978752,Trees >15 m,Trees >15 m,93.75
1124,1,Cool-stable,35,3500.0,0.05409161585857608,0.17391461475715808,Trees >15 m,Trees >15 m,71.42857142857143
1125,1,Cool-stable,13,1300.0,0.05044343862208955,0.17648167310608034,Trees >15 m,Trees >15 m,69.23076923076923
1126,1,Cool-stable,193,19300.0,0.04584112440865968,0.15856025942337768,Trees >15 m,Trees >15 m,87.04663212435233
1127,1,Cool-stable,136,13600.0,0.06577557767518118,0.12385614431585079,Trees >15 m,Trees >15 m,54.411764705882355
1128,1,Cool-stable,10,1000.0,0.05498561243911093,0.1072092325558889,Trees >15 m,Trees >15 m,40.0
1129,1,Cool-stable,24,2400.0,0.04661025355656634,0.1034280272481908,Trees >15 m,Trees >15 m,66.66666666666667
1130,1,Cool-stable,10,1000.0,0.044814187554437244,0.08571911997161198,Trees >15 m,Trees >15 m,100.0
1131,1,Cool-stable,16,1600.0,0.06147934207555082,0.17302723474950804,Trees >15 m,Trees >15 m,100.0
1132,1,Cool-stable,69,6900.0,0.06155415485586024,0.1182063329766131,Trees >15 m,Trees >15 m,46.3768115942029
1133,1,Cool-stable,293,29300.0,0.02432194278644021,0.0572405385310789,Trees >15 m,Trees >15 m,73.03754266211604
1134,1,Cool-stable,48,4800.0,0.05684665903201178,0.1073101686075895,Trees >15 m,Trees >15 m,87.5
1135,1,Cool-stable,26,2600.0,0.04639571499825056,0.05579730859804411,Trees >15 m,Trees >15 m,96.15384615384616
1136,1,Cool-stable,14,1400.0,0.06998163535229246,0.14143679750038016,Trees >15 m,Trees >15 m,85.71428571428571
1137,1,Cool-stable,32,3200.0,0.0910367874770154,0.16804171102293625,Trees >15 m,Trees >15 m,78.125
1138,1,Cool-stable,9,900.0,0.051434920839740356,0.10400260223448067,Trees >15 m,Trees >15 m,88.88888888888889
1139,1,Cool-stable,31,3100.0,0.05544232956526174,0.12330364455044857,Trees >15 m,Trees >15 m,80.64516129032258
1140,1,Cool-stable,48,4800.0,0.06991879442347602,0.057940054517887675,Trees >15 m,Trees >15 m,77.08333333333333
1141,1,Cool-stable,27,2700.0,0.09474362972282259,0.1240505249273274,Trees >15 m,Trees >15 m,70.37037037037037
1142,1,Cool-stable,158,15800.0,0.030305520267905738,0.1142522155675908,Trees >15 m,Trees >15 m,86.07594936708861
1143,1,Cool-stable,117,11700.0,0.04649513094301636,0.12954344543234506,Trees >15 m,Trees >15 m,76.06837606837607
1144,1,Cool-stable,10,1000.0,0.06331233265589212,0.08978554146907965,Trees >15 m,Trees >15 m,80.0
1145,1,Cool-stable,15,1500.0,0.06123371721668441,0.05851814574663698,Trees >15 m,Trees >15 m,73.33333333333333
1146,1,Cool-stable,19,1900.0,0.04847582519639853,0.13428259994804584,Trees >15 m,Trees >15 m,89.47368421052632
1147,1,Cool-stable,9,900.0,0.08004487599958422,0.10841245774953313,Trees >15 m,Trees >15 m,55.55555555555556
1148,1,Cool-stable,80,8000.0,0.08519570792606214,0.08658916416658602,Trees >15 m,Trees >15 m,70.0
1149,1,Cool-stable,22,2200.0,0.04205006613116551,0.07724863558648518,Trees >15 m,Trees >15 m,59.09090909090909
1150,1,Cool-stable,10,1000.0,0.06332768798993516,0.06727713797219266,Trees >15 m,Trees >15 m,90.0
1151,1,Cool-stable,36,3600.0,0.07094672408787381,0.13092909807126396,Trees >15 m,Trees >15 m,83.33333333333333
1152,1,Cool-stable,16,1600.0,0.04793940933578503,0.07583990612600405,Trees >15 m,Trees >15 m,93.75
1153,1,Cool-stable,9,900.0,0.08071002290396463,0.1663939338544971,Trees >15 m,Trees >15 m,88.88888888888889
1154,1,Cool-stable,13,1300.0,0.0585001253142161,0.15944082563457382,Trees >15 m,Trees >15 m,92.3076923076923
1155,1,Cool-stable,10,1000.0,0.03426310526146005,0.09542972353946902,Trees >15 m,Trees >15 m,80.0
1156,1,Cool-stable,20,2000.0,0.07151927481531664,0.08748274137875416,Trees >15 m,Trees >15 m,65.0
1157,1,Cool-stable,176,17600.0,0.046488112519758706,0.13755811587763828,Trees >15 m,Trees >15 m,89.77272727272727
1158,1,Cool-stable,14,1400.0,0.08142202743867312,0.13710559787642917,Trees >15 m,Trees >15 m,71.42857142857143
1159,1,Cool-stable,100,10000.0,0.0513487209264815,0.07724227555727604,Trees >15 m,Trees >15 m,56.0
1160,1,Cool-stable,10,1000.0,0.06373376560534211,0.14213187522178133,Trees >15 m,Trees >15 m,60.0
1161,1,Cool-stable,31,3100.0,0.06907180148371071,0.1674987330496613,Trees >15 m,Trees >15 m,70.96774193548387
1162,1,Cool-stable,23,2300.0,0.06850624914969208,0.11485033879073238,Trees >15 m,Trees >15 m,78.26086956521739
1163,1,Cool-stable,80,8000.0,0.0510120044194974,0.07288968595761154,Trees >15 m,Trees >15 m,92.5
1164,1,Cool-stable,19,1900.0,0.05569595623627927,0.1015279100684063,Trees >15 m,Trees >15 m,94.73684210526316
1165,1,Cool-stable,87,8700.0,0.05299009274678123,0.08371470269897471,Trees >15 m,Trees >15 m,80.45977011494253
1166,1,Cool-stable,12,1200.0,0.07350922610406786,0.17990150219899567,Trees >15 m,Trees >15 m,100.0
1167,1,Cool-stable,17,1700.0,0.05518802314306154,0.12624642540651215,Trees >15 m,Trees >15 m,94.11764705882354
1168,1,Cool-stable,16,1600.0,0.057154242878802546,0.17850362108455112,Trees >15 m,Trees >15 m,81.25
1169,1,Cool-stable,87,8700.0,0.0425138185770175,0.11348862569908628,Trees >15 m,Trees >15 m,78.16091954022988
1170,1,Cool-stable,58,5800.0,0.05695136995520434,0.10464113414114581,Trees >15 m,Trees >15 m,87.93103448275862
1171,1,Cool-stable,41,4100.0,0.09253504637049662,0.11871403404830524,Trees >15 m,Trees >15 m,63.41463414634146
1172,1,Cool-stable,10,1000.0,0.07632110713248814,0.13785718894157878,Trees >15 m,Trees >15 m,40.0
1173,1,Cool-stable,26,2600.0,0.06147823627064893,0.06590919806346111,Trees >15 m,Trees >15 m,80.76923076923077
1174,1,Cool-stable,16,1600.0,0.17066252137165716,0.08650865753733993,Trees 2–10 m,Trees 2–10 m,50.0
1175,1,Cool-stable,12,1200.0,0.0654121100680667,0.1478471886189877,Trees >15 m,Trees >15 m,75.0
1176,1,Cool-stable,15,1500.0,0.06410651956514726,0.15099889243739048,Trees >15 m,Trees >15 m,73.33333333333333
1177,1,Cool-stable,10,1000.0,0.03886793122358786,0.09075589535146296,Trees >15 m,Trees >15 m,80.0
1178,1,Cool-stable,27,2700.0,0.06398354546681911,0.07333336917678347,Trees >15 m,Trees >15 m,48.148148148148145
1179,1,Cool-stable,136,13600.0,0.04477273460434208,0.1338653357888205,Trees >15 m,Trees >15 m,91.17647058823529
1180,1,Cool-stable,12,1200.0,0.09393652483413444,0.1331220630773036,Trees >15 m,Trees >15 m,66.66666666666667
