class,patch_id,n_pixels,connectivity_change_mean_percent,connectivity_change_median_percent,connectivity_change_p25_percent,connectivity_change_p75_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_temp_mean_degC,p90_temp_median_degC,mean_temp_mean_degC,mean_temp_median_degC,hw_minus_p90_mean_degC,hw_minus_p90_median_degC,p90_minus_mean_mean_degC,p90_minus_mean_median_degC,area_m2
Trees >15 m,14560,16,-0.49340862,-0.5814685,-0.7700770199298859,-0.17083760350942612,26.377083,26.240002,25.529375,25.380001,20.406876,20.2,0.847708,0.87166566,5.1225004,5.16,1600.0
Trees >15 m,14565,12,5.855471,5.7665567,5.540269255638123,6.328765630722046,26.073334,25.716667,25.440834,25.095001,20.3075,20.095,0.6325002,0.5933342,5.133333,4.9750004,1200.0
Trees >15 m,14572,28,6.5872145,6.526338,6.26297914981842,6.792761206626892,26.028214,25.888332,25.472141,25.39,20.355358,20.195,0.55607134,0.5166661,5.116786,5.0649996,2800.0
Trees >15 m,14576,15,10.501772,10.706762,10.371454238891602,10.935308456420898,25.708,25.48,24.987333,24.65,20.290667,20.19,0.7206667,0.710001,4.6966662,4.5599995,1500.0
Trees >15 m,14577,37,6.3679852,6.289703,5.784841060638428,6.846295356750488,25.536127,25.223333,24.884054,24.61,20.154325,19.96,0.652072,0.6766669,4.7297297,4.59,3700.0
Trees >15 m,14599,86,1.8071797,1.6592171,1.239848405122757,2.2497735619544983,25.809883,25.605,25.336163,25.09,20.333256,20.22,0.47372094,0.46999997,5.002907,4.8150005,8600.0
Trees >15 m,14611,67,6.8166504,6.8997173,6.380375385284424,7.443673849105835,26.431494,26.1,25.934029,25.65,20.560894,20.4,0.49746284,0.47666678,5.373134,5.289999,6700.0
Trees >15 m,14621,9,-0.5992837,-0.7560201,-0.9395638704299927,-0.5974074602127075,27.540369,27.58,26.817778,26.8,21.267778,21.11,0.7225929,0.7766673,5.5499997,5.59,900.0
Trees >15 m,14638,18,4.8829346,4.991116,4.717188596725464,5.054533123970032,26.376852,26.021667,25.685001,25.35,20.547222,20.305,0.69185185,0.67333287,5.137778,5.085,1800.0
Trees >15 m,14642,10,13.881923,13.890247,13.608553886413574,13.95657229423523,27.241001,27.136667,26.272,26.145,20.817,20.7,0.96900004,0.98833406,5.455,5.4449997,1000.0
Trees >15 m,14654,11,8.773879,8.790353,8.636442184448242,8.870981693267822,26.44879,25.833334,25.808184,25.52,20.749092,20.32,0.6406062,0.56666756,5.059091,4.9799995,1100.0
Trees >15 m,14668,28,-5.920154,-6.349289,-6.751833200454712,-5.081082463264465,26.740595,26.928333,25.9825,26.21,21.085714,21.045,0.7580952,0.7749993,4.8967857,4.8,2800.0
Trees >15 m,14672,107,6.418122,6.2188916,5.673014163970947,7.415255308151245,27.066605,27.046667,26.342056,26.24,20.539251,20.38,0.7245483,0.7699992,5.802804,5.8199997,10700.0
Trees >15 m,14689,13,7.1537957,6.9707932,6.893369197845459,7.478868007659912,28.122307,27.853333,27.22923,26.82,21.106153,20.97,0.8930769,0.8866666,6.1230774,6.09,1300.0
Trees >15 m,14705,14,5.7144713,5.6881847,4.885342955589294,6.607804536819458,25.48762,24.978333,24.787857,24.27,20.167858,19.79,0.69976187,0.69333327,4.62,4.495,1400.0
Trees >15 m,14706,60,6.2356033,5.956875,5.57133150100708,6.670858860015869,26.337555,25.878334,25.734335,25.385,20.692167,20.365002,0.6032221,0.5916666,5.0421667,4.965001,6000.0
Trees >15 m,14712,14,12.912752,12.696955,12.37539529800415,13.478288173675537,26.650953,26.666668,25.904285,25.96,20.574999,20.595,0.74666685,0.74000037,5.3292856,5.3199997,1400.0
Trees >15 m,14726,18,11.774251,12.089088,11.585720539093018,12.338085889816284,26.71463,26.61,25.657778,25.64,20.44,20.415,1.0568519,1.0249996,5.2177777,5.1449995,1800.0
Trees >15 m,14731,11,9.283107,9.312038,9.021193981170654,9.45809268951416,25.559395,25.573334,24.982727,25.03,20.27909,20.17,0.5766668,0.56333286,4.7036366,4.6800003,1100.0
Trees >15 m,14735,30,6.5486193,6.5395637,6.3380348682403564,6.751386404037476,26.565666,26.285,25.828667,25.625,20.841667,20.625,0.7369998,0.6883335,4.987,4.9799995,3000.0
Trees >15 m,14746,52,11.189352,11.185282,10.308720827102661,12.0638427734375,26.920898,26.946667,25.796732,25.72,20.48904,20.36,1.1241666,1.1633333,5.3076925,5.3499985,5200.0
Trees >15 m,14753,26,1.3486164,1.49214,0.7449007630348206,1.7721191048622131,26.678205,25.993334,26.026924,25.494999,20.738462,20.51,0.65128195,0.6349993,5.2884617,4.950001,2600.0
Trees >15 m,14758,12,12.618009,12.620565,12.555334329605103,12.72339677810669,26.71972,26.555,25.637499,25.505001,20.416666,20.395,1.0822219,1.1199993,5.2208333,5.165,1200.0
Trees >15 m,14767,9,4.6695414,4.639233,4.598886966705322,4.7104668617248535,26.764814,26.82,26.17111,26.21,20.565556,20.49,0.59370387,0.52999943,5.6055555,5.8099995,900.0
Trees >15 m,14768,23,11.392209,11.682448,10.794753551483154,11.908331394195557,25.830725,25.626667,24.567825,24.44,20.064348,19.97,1.2628986,1.2933344,4.5034785,4.5,2300.0
Trees >15 m,14779,30,-1.7986375,-1.2292064,-2.3114126324653625,-1.0534204840660095,26.299889,26.103333,25.633667,25.445,20.569334,20.385,0.6662223,0.67166674,5.064333,5.0699997,3000.0
Trees >15 m,14785,37,10.09415,9.209904,8.09595775604248,12.376879692077637,26.882162,26.72,25.857567,25.69,20.602703,20.56,1.0245945,1.0200005,5.254865,5.1500015,3700.0
Trees >15 m,14789,11,7.2302246,6.877667,6.744526147842407,7.621710538864136,25.923637,25.906668,25.216364,25.19,20.243635,20.31,0.7072728,0.7166665,4.972727,4.880001,1100.0
Trees >15 m,14790,19,6.0547085,5.886905,5.6394946575164795,6.260132551193237,26.114914,25.843332,25.467896,25.14,20.45842,20.11,0.6470173,0.6966667,5.0094743,5.01,1900.0
Trees >15 m,14794,132,4.7332344,4.7110577,4.013993918895721,5.294520735740662,25.322779,25.118334,24.694166,24.445,20.185606,20.11,0.6286112,0.6499996,4.5085607,4.464999,13200.0
Trees >15 m,14796,16,7.847071,7.852126,7.801021099090576,7.975141286849976,26.156876,25.858334,25.418125,25.2,20.559376,20.335,0.73875016,0.7183342,4.85875,4.8600006,1600.0
Trees >15 m,14799,64,15.22825,15.082984,14.844067811965942,15.632694482803345,26.025574,25.723333,25.06672,24.685001,20.124844,19.93,0.9588542,0.93166673,4.941875,4.7700005,6400.0
Trees >15 m,14803,11,21.946388,21.96994,21.72299861907959,22.16608428955078,27.237879,27.486666,26.133636,26.11,20.363636,20.23,1.104242,1.0366675,5.7700005,5.880001,1100.0
Trees >15 m,14806,30,8.637373,8.727312,8.482109785079956,8.867971897125244,26.947887,26.706667,26.012667,25.845001,20.509,20.515,0.9352222,0.9466664,5.503667,5.3449993,3000.0
Trees >15 m,14824,30,19.581453,19.565952,19.08565044403076,19.92792510986328,26.94289,26.845001,26.092001,26.11,20.495667,20.35,0.8508889,0.8433336,5.5963335,5.5600004,3000.0
Trees >15 m,14832,26,2.6712248,2.194991,1.523242324590683,4.113353133201599,26.581411,26.161667,25.96923,25.55,20.880384,20.474998,0.6121794,0.6100006,5.088846,5.0600004,2600.0
Trees >15 m,14834,15,8.972123,8.721882,8.546958923339844,8.903712749481201,26.472445,26.1,25.768,25.42,20.846,20.54,0.70444435,0.70000076,4.922,4.8999996,1500.0
Trees >15 m,14838,129,5.5293193,5.022395,4.821309566497803,5.612410068511963,26.172531,25.76,25.568373,25.22,20.636435,20.32,0.60416025,0.6200002,4.9319377,4.8200016,12900.0
Trees >15 m,14858,72,4.811243,4.745021,3.8956634402275085,5.463258266448975,25.402082,25.101665,24.738056,24.395,20.215694,20.055,0.66402775,0.67833364,4.522361,4.455001,7200.0
Trees >15 m,14862,25,4.8663936,4.665607,4.467544078826904,5.066383361816406,26.350933,25.896667,25.6428,25.3,20.7756,20.51,0.70813346,0.6899993,4.8672,4.789999,2500.0
Trees >15 m,14868,49,18.592062,18.506725,18.112775802612305,18.99952507019043,26.038572,25.643333,25.34,24.91,20.374083,20.16,0.6985713,0.7099991,4.9659185,4.8399982,4900.0
Trees >15 m,14872,318,-4.5170865,-5.0993266,-5.872499585151672,-3.1098327040672302,26.305021,26.228333,25.5861,25.6,20.329025,20.16,0.7189204,0.70666695,5.2570753,5.290001,31800.0
Trees >15 m,14877,11,11.109099,10.807235,10.268410682678223,11.598412990570068,27.0,26.983334,26.02091,25.93,20.712727,20.65,0.9790909,1.0,5.3081822,5.2299995,1100.0
Trees >15 m,14886,20,10.143267,10.362953,9.965691089630127,10.537053108215332,26.216501,25.788334,25.555,25.275002,20.588001,20.375,0.6615,0.66833365,4.967,4.960001,2000.0
Trees >15 m,14892,31,3.5443428,3.5222514,3.0867435932159424,4.012109279632568,25.783226,25.556667,25.158386,24.95,20.356129,20.25,0.62483865,0.6666673,4.802258,4.7700005,3100.0
Trees >15 m,14903,11,0.33739316,0.26862368,0.11924604326486588,0.4855763018131256,26.932121,26.213333,26.15,25.63,20.72091,20.55,0.78212124,0.75666684,5.429091,5.08,1100.0
Trees >15 m,14911,23,8.375385,8.773468,7.379327774047852,9.220192432403564,26.464348,26.183334,25.903044,25.69,20.634783,20.44,0.5613043,0.5300007,5.268261,5.25,2300.0
Trees >15 m,14913,37,7.183607,7.260056,6.635885715484619,7.8763508796691895,26.800991,26.949999,26.177298,26.16,20.737568,20.71,0.62369347,0.6000004,5.4397297,5.3900013,3700.0
Trees >15 m,14914,12,8.712422,8.858965,8.518299579620361,9.085148334503174,26.114723,25.693333,25.634165,25.3,20.718332,20.33,0.48055568,0.45666665,4.9158335,4.9050007,1200.0
Trees >15 m,14918,13,7.3591547,7.298705,7.0971150398254395,7.504952430725098,26.53077,25.876667,25.733076,25.32,20.744616,20.5,0.79769284,0.75000066,4.988461,4.869999,1300.0
Trees >15 m,14926,36,19.273512,18.897121,18.212749481201172,20.246797561645508,26.301203,26.01,25.644722,25.45,20.420279,20.26,0.6564814,0.6033332,5.2244444,5.2349997,3600.0
Trees >15 m,14929,17,-0.73177993,-0.48337564,-0.8840022683143616,-0.3722843825817108,26.171766,25.983334,25.53706,25.43,20.415882,20.22,0.634706,0.6333332,5.1211762,5.1800003,1700.0
Trees >15 m,14930,38,-0.9502499,-1.1919297,-1.5051600337028503,-0.32585538923740387,26.234386,25.708332,25.517895,25.17,20.59079,20.295,0.7164913,0.6466678,4.927105,4.84,3800.0
Trees >15 m,14936,17,6.4330645,6.3470416,6.185227394104004,6.583712100982666,26.752941,26.553333,26.069412,25.91,20.692352,20.55,0.6835294,0.7200012,5.377059,5.3600006,1700.0
Trees >15 m,14947,9,8.429389,8.550146,8.208807945251465,8.737662315368652,26.582222,25.75,25.866667,25.31,20.983334,20.48,0.7155559,0.6933339,4.883333,4.7199993,900.0
Trees >15 m,14948,27,5.6196775,5.5756874,5.0643322467803955,6.082626581192017,26.241358,25.853334,25.461851,25.23,20.589258,20.52,0.77950627,0.8033326,4.8725924,4.709999,2700.0
Trees >15 m,14950,256,6.1226616,5.676258,5.20563542842865,6.976514577865601,25.900534,25.615,24.775118,24.545,20.079884,19.89,1.1254166,1.1333326,4.6952343,4.6099987,25600.0
Trees >15 m,14968,59,0.9858648,0.78698367,0.5166940093040466,1.4281947016716003,26.248814,26.066666,25.782543,25.64,20.38356,20.24,0.46627113,0.4599997,5.398983,5.41,5900.0
Trees >15 m,14979,10,16.518528,15.285794,14.736688613891602,18.903014659881592,26.743,26.363333,25.975,25.575,20.519001,20.375,0.7679995,0.7483326,5.4560003,5.210001,1000.0
Trees >15 m,14982,60,19.13212,18.781086,18.28766918182373,20.00791835784912,27.137777,26.893333,26.201166,25.95,20.585835,20.43,0.93661094,0.94166625,5.6153336,5.550001,6000.0
Trees >15 m,14984,28,-0.73635215,-0.8631166,-1.0594605207443237,-0.5474681258201599,26.579882,26.075,25.794285,25.335,20.509644,20.33,0.7855954,0.76999915,5.284642,5.01,2800.0
Trees >15 m,14987,10,7.2332563,6.9817495,6.682595491409302,7.708932280540466,26.519001,26.043333,25.733002,25.415,20.626001,20.310001,0.78599983,0.77666634,5.107,5.0700006,1000.0
Trees >15 m,15008,26,4.7889814,4.7406445,4.565950870513916,5.047103404998779,25.549358,25.17,24.931154,24.5,20.438078,20.23,0.6182047,0.6333332,4.493077,4.3099995,2600.0
Trees >15 m,15016,9,-3.4259346,-3.4426296,-3.813237190246582,-3.1250364780426025,26.558147,25.89,26.097778,25.47,20.87889,20.61,0.46037042,0.4533329,5.218889,4.91,900.0
Trees >15 m,15023,204,1.517361,1.3177099,0.8905038982629776,1.920225590467453,26.201944,26.071667,25.660492,25.61,20.356472,20.285,0.5414542,0.5133339,5.30402,5.3150005,20400.0
Trees >15 m,15030,21,6.3031087,6.522294,5.7910943031311035,6.906141757965088,26.286825,25.81,25.568571,25.2,20.589046,20.48,0.7182541,0.7766679,4.979524,4.779999,2100.0
Trees >15 m,15031,10,5.2272973,5.187446,5.026371598243713,5.4756529331207275,27.642334,27.175,26.967999,26.515,20.99,20.7,0.67433393,0.72000027,5.9779997,5.834999,1000.0
Trees >15 m,15032,48,6.276127,6.1540613,5.35682487487793,6.96587860584259,25.961527,25.745,24.84604,24.634998,20.166458,19.98,1.1154861,1.1149995,4.679583,4.6000004,4800.0
Trees >15 m,15041,53,-4.0846124,-4.1542807,-4.773374080657959,-3.5359601974487305,26.042263,25.586666,25.47453,25.02,20.516981,20.3,0.5677359,0.5733331,4.957547,4.92,5300.0
Trees >15 m,15056,39,8.839561,8.685106,7.535606622695923,10.085231304168701,26.730513,26.033333,26.026154,25.44,21.03564,20.58,0.7043589,0.6899993,4.990513,4.949999,3900.0
Trees >15 m,15067,15,11.159502,11.048605,10.725033283233643,11.501976013183594,27.174223,27.036667,26.064,25.99,20.751333,20.67,1.1102222,1.0600001,5.312667,5.3099995,1500.0
Trees >15 m,15075,30,5.4577875,5.6579885,4.396155118942261,6.24776017665863,26.44689,26.286667,25.758333,25.71,20.769667,20.59,0.6885556,0.6483332,4.988666,5.0250006,3000.0
Trees >15 m,15090,76,6.4746966,6.8362856,5.2249040603637695,7.57751989364624,26.767675,26.628334,25.760788,25.55,20.488289,20.369999,1.0068859,1.0033334,5.2725005,5.205,7600.0
Trees >15 m,15093,11,9.210603,9.265139,9.012919902801514,9.347513675689697,26.771818,26.693333,25.474546,25.42,20.297274,20.19,1.2972726,1.3366667,5.177273,5.1099987,1100.0
Trees >15 m,15095,21,5.379865,5.217726,5.079347610473633,5.705627918243408,26.399525,25.956667,25.699524,25.39,20.632858,20.38,0.6999999,0.6699994,5.0666666,4.9300003,2100.0
Trees >15 m,15096,13,3.2968066,3.4096467,3.0509183406829834,3.4645020961761475,26.834616,26.643333,26.13846,26.12,20.616154,20.57,0.69615394,0.75000125,5.522308,5.4800014,1300.0
Trees >15 m,15102,69,4.9464436,5.039507,4.330202102661133,5.6227288246154785,26.0743,25.843334,25.315508,25.13,20.526522,20.41,0.7587922,0.78000003,4.7889857,4.709999,6900.0
Trees >15 m,15106,36,-4.2372837,-4.596806,-5.474814057350159,-3.274043619632721,25.797777,25.438334,25.226944,24.95,20.454721,20.255001,0.57083344,0.56333286,4.7722225,4.6450005,3600.0
Trees >15 m,15111,51,13.395352,13.536263,12.820234298706055,14.293002128601074,26.309935,26.053333,25.55902,25.41,20.293726,20.15,0.750915,0.72666675,5.265294,5.25,5100.0
Trees >15 m,15118,53,14.922046,15.010474,14.789274215698242,15.295857429504395,26.20956,25.946667,25.57434,25.38,20.383398,20.29,0.63522,0.61666805,5.1909432,5.09,5300.0
Trees >15 m,15129,16,8.6883335,8.647753,8.554718494415283,8.857428789138794,25.991667,25.743334,25.355625,25.025002,20.317501,20.12,0.6360418,0.625,5.0381246,5.04,1600.0
Trees >15 m,15132,112,4.3124804,4.6326237,3.534064531326294,5.173303723335266,25.91988,25.641666,25.15277,24.925,20.43759,20.265,0.76711315,0.7750009,4.7151785,4.6449995,11200.0
Trees >15 m,15133,22,-2.2038217,-2.9132638,-3.213154911994934,-2.0277701318264008,26.13197,25.731667,25.557728,25.29,20.693636,20.45,0.57424235,0.58833313,4.8640904,4.75,2200.0
Trees >15 m,15141,46,16.966911,17.405329,16.592787742614746,17.81265926361084,27.004204,26.866667,25.750217,25.46,20.360218,20.215,1.2539855,1.2683334,5.39,5.3,4600.0
Trees >15 m,15145,148,6.9360747,7.211206,5.511664032936096,8.613597631454468,26.06741,26.013332,25.270609,25.314999,20.32338,20.17,0.7968017,0.8033333,4.94723,4.955,14800.0
Trees >15 m,15151,107,10.821683,10.508893,9.94478464126587,11.61697006225586,26.573614,26.38,25.680187,25.49,20.463179,20.34,0.89342684,0.89000064,5.217009,5.1500015,10700.0
Trees >15 m,15153,16,10.749553,10.755379,10.359611988067627,11.038777589797974,26.958124,26.76,25.811874,25.54,20.58375,20.509998,1.1462501,1.155,5.2281246,5.130001,1600.0
Trees >15 m,15156,110,3.8458405,3.603231,3.101327121257782,4.266576170921326,25.999485,25.853333,25.380638,25.31,20.295546,20.2,0.6188485,0.6133334,5.0850906,5.1099997,11000.0
Trees >15 m,15166,148,13.906565,13.840001,13.160027742385864,14.646164178848267,26.345022,25.976667,25.452364,25.15,20.28885,20.125,0.89265764,0.87666637,5.1635137,4.9750013,14800.0
Trees >15 m,15167,9,15.871148,16.36119,15.456000328063965,16.51801300048828,26.772593,26.453333,25.854445,25.56,20.6,20.43,0.91814804,0.9000009,5.254444,5.2199993,900.0
Trees >15 m,15181,21,2.7854178,2.7189307,2.4741995334625244,3.153890371322632,26.421904,26.273335,25.703335,25.71,20.525715,20.57,0.7185717,0.6933333,5.177619,5.1500015,2100.0
Trees >15 m,15184,9,8.661897,8.666122,8.511564254760742,8.73928451538086,26.104073,25.553333,25.354445,24.96,20.50111,20.17,0.74962974,0.763333,4.8533335,4.789999,900.0
Trees >15 m,15186,11,10.921749,10.802262,10.740816116333008,10.90560007095337,25.940302,25.586666,25.254545,25.07,20.53,20.39,0.6857574,0.72666675,4.7245464,4.6800003,1100.0
Trees >15 m,15194,13,5.1206355,5.1392508,5.027054309844971,5.3008856773376465,26.922821,26.960001,26.243847,26.36,20.738462,20.68,0.6789743,0.75666684,5.5053844,5.6799984,1300.0
Trees >15 m,15198,9,19.057558,19.079576,18.90401840209961,19.104211807250977,26.390371,26.113333,25.663334,25.49,20.475555,20.48,0.727037,0.75,5.187778,5.0600014,900.0
Trees >15 m,15212,11,2.7721682,3.6979373,1.3053269684314728,4.392687797546387,26.786364,26.286667,26.185455,25.85,21.171818,20.71,0.60090894,0.59333354,5.0136366,4.9400005,1100.0
Trees >15 m,15216,17,15.590002,16.233032,14.563904762268066,17.09758758544922,26.219217,26.026667,25.225296,25.04,20.221176,20.05,0.9939215,0.9633338,5.0041175,5.01,1700.0
Trees >15 m,15221,2164,13.685416,13.828953,10.879812717437744,16.67430019378662,26.167652,25.891666,25.387684,25.09,20.142166,19.97,0.77996767,0.75000036,5.2455173,5.1000004,216400.0
Trees >15 m,15222,11,18.459059,18.503468,18.290343284606934,18.70313835144043,26.513636,26.453333,25.172728,25.11,19.995455,20.03,1.3409091,1.3699995,5.1772723,5.1799984,1100.0
Trees >15 m,15227,100,10.607816,10.359119,9.886047124862671,10.765362977981567,26.251734,26.145,25.6819,25.65,20.376,20.26,0.56983334,0.5483326,5.3059,5.38,10000.0
Trees >15 m,15231,115,5.101417,4.6453795,4.304671049118042,5.257484197616577,26.883419,26.773335,26.124174,26.05,20.64739,20.53,0.75924635,0.77999943,5.476783,5.49,11500.0
Trees >15 m,15242,33,5.152013,5.086842,4.665939807891846,5.728050231933594,26.285858,25.95,25.577576,25.29,20.713032,20.48,0.7082827,0.72999954,4.8645453,4.8099995,3300.0
Trees >15 m,15253,9,21.538696,21.372904,21.191810607910156,21.824453353881836,26.744074,26.533333,25.482222,25.03,20.367777,20.12,1.2618518,1.3633333,5.1144447,5.01,900.0
Trees >15 m,15256,13,14.680413,14.23069,14.150410652160645,14.98326301574707,26.416155,26.323334,25.633078,25.46,20.378462,20.26,0.783077,0.7866675,5.2546153,5.289999,1300.0
Trees >15 m,15257,9,-6.063772,-6.1545467,-6.594640254974365,-5.385036468505859,25.775927,25.460001,25.28,24.89,20.342222,20.14,0.4959257,0.513333,4.937778,4.75,900.0
Trees >15 m,15263,9,6.8693347,7.2066483,7.109556674957275,7.422067165374756,26.571852,26.18,26.074444,25.77,20.74,20.49,0.49740776,0.47666678,5.334444,5.2800007,900.0
Trees >15 m,15270,14,15.225616,15.169153,14.092281818389893,16.397525787353516,26.555239,26.253334,25.457857,25.17,20.449999,20.265,1.0973811,1.0799999,5.0078573,4.965,1400.0
Trees >15 m,15286,10,2.9680648,2.9813755,2.6415345668792725,3.2027724981307983,26.169666,26.181667,25.567,25.585,20.423,20.29,0.60266674,0.60666686,5.144,5.165,1000.0
Trees >15 m,15301,253,4.5678024,5.0186195,4.093703746795654,5.745616436004639,25.692951,25.456667,24.580395,24.38,19.967194,19.85,1.112556,1.1166655,4.6132016,4.51,25300.0
Trees >15 m,15314,1472,4.457183,4.7773075,3.602892518043518,5.3246248960494995,26.096102,25.898335,25.415564,25.3,20.195917,20.14,0.6805367,0.6633339,5.2196465,5.0950003,147200.0
Trees >15 m,15327,37,5.818223,5.93685,5.07855224609375,6.524421215057373,26.113693,25.846666,25.388378,25.24,20.47108,20.46,0.72531533,0.6966674,4.9172974,4.790001,3700.0
Trees >15 m,15339,19,16.00499,16.380995,15.483323097229004,17.13929843902588,26.593157,26.296667,25.480526,25.15,20.261053,20.15,1.1126316,1.1066672,5.2194734,5.01,1900.0
Trees >15 m,15348,25,7.875464,7.788331,7.582056522369385,7.944554805755615,25.7176,25.606667,25.021599,24.88,20.277199,20.14,0.6959999,0.7166659,4.7444,4.6500015,2500.0
Trees >15 m,15349,12,5.075438,5.1090546,5.04284393787384,5.164418458938599,25.911112,25.735,25.385,25.23,20.3375,20.255001,0.52611095,0.5483326,5.0475,4.870001,1200.0
Trees >15 m,15359,60,2.3105888,2.653843,1.0924003422260284,3.3318705558776855,25.75339,25.738333,25.099499,25.115002,20.176832,20.154999,0.6538889,0.6299995,4.922667,4.960001,6000.0
