class,loss_percent
Trees 2–10 m,8.221746444702148
Trees 2–10 m,8.314510345458984
Trees 2–10 m,0.0
Trees 2–10 m,11.171625137329102
Trees 2–10 m,5.986996650695801
Trees 2–10 m,0.16075803339481354
Trees 2–10 m,0.0
Trees 2–10 m,0.0
Trees 2–10 m,23.34187126159668
Trees 2–10 m,24.7690372467041
Trees 2–10 m,17.887807846069336
Trees 2–10 m,6.123116970062256
Trees 2–10 m,0.0
Trees 2–10 m,36.20122146606445
Trees 2–10 m,0.0
Trees 2–10 m,6.38651180267334
Trees 2–10 m,3.529716968536377
