corner_class,corner_label,connectivity_loss_percent
cool_stable,Cool-stable,12.050252914428711
cool_stable,Cool-stable,5.430997848510742
cool_stable,Cool-stable,9.225682258605957
cool_stable,Cool-stable,5.025020599365234
cool_stable,Cool-stable,0.6632038354873657
cool_stable,Cool-stable,15.59681224822998
cool_stable,Cool-stable,7.267637252807617
cool_stable,Cool-stable,5.386467933654785
cool_stable,Cool-stable,3.7791354656219482
cool_stable,Cool-stable,-0.8490111827850342
cool_stable,Cool-stable,3.9330973625183105
cool_stable,Cool-stable,8.779629707336426
cool_stable,Cool-stable,1.8644205331802368
cool_stable,Cool-stable,7.964467525482178
cool_stable,Cool-stable,15.239933967590332
cool_stable,Cool-stable,21.22960662841797
cool_stable,Cool-stable,11.089739799499512
cool_stable,Cool-stable,5.429170608520508
cool_stable,Cool-stable,6.153573989868164
cool_stable,Cool-stable,3.505537271499634
cool_stable,Cool-stable,1.4878581762313843
cool_stable,Cool-stable,1.712922215461731
cool_stable,Cool-stable,3.8998830318450928
cool_stable,Cool-stable,1.8444645404815674
cool_stable,Cool-stable,13.039275169372559
cool_stable,Cool-stable,20.079343795776367
cool_stable,Cool-stable,4.763942241668701
cool_stable,Cool-stable,0.9427280426025391
cool_stable,Cool-stable,7.230916500091553
cool_stable,Cool-stable,11.025752067565918
cool_stable,Cool-stable,20.954565048217773
cool_stable,Cool-stable,5.566275596618652
cool_stable,Cool-stable,5.1068525314331055
cool_stable,Cool-stable,4.152226448059082
cool_stable,Cool-stable,4.433685779571533
cool_stable,Cool-stable,6.4848551750183105
cool_stable,Cool-stable,42.35197830200195
cool_stable,Cool-stable,3.5999956130981445
cool_stable,Cool-stable,19.1190185546875
cool_stable,Cool-stable,11.503475189208984
cool_stable,Cool-stable,3.088543176651001
cool_stable,Cool-stable,1.950197696685791
cool_stable,Cool-stable,10.224397659301758
cool_stable,Cool-stable,7.717462539672852
cool_stable,Cool-stable,6.954239845275879
cool_stable,Cool-stable,2.5105626583099365
cool_stable,Cool-stable,4.856980800628662
cool_stable,Cool-stable,12.966293334960938
cool_stable,Cool-stable,25.271957397460938
cool_stable,Cool-stable,0.0
cool_stable,Cool-stable,6.156164646148682
cool_stable,Cool-stable,8.39865779876709
cool_stable,Cool-stable,13.246026992797852
cool_stable,Cool-stable,8.730810165405273
cool_stable,Cool-stable,1.2559114694595337
cool_stable,Cool-stable,3.4107091426849365
cool_stable,Cool-stable,6.627135276794434
cool_stable,Cool-stable,14.382753372192383
cool_stable,Cool-stable,10.719566345214844
cool_stable,Cool-stable,14.925152778625488
cool_stable,Cool-stable,25.484649658203125
cool_stable,Cool-stable,5.724842071533203
cool_stable,Cool-stable,1.837640404701233
cool_stable,Cool-stable,5.361679553985596
cool_stable,Cool-stable,10.569046020507812
cool_stable,Cool-stable,6.671641826629639
cool_stable,Cool-stable,1.236438512802124
cool_stable,Cool-stable,6.796405792236328
cool_stable,Cool-stable,35.56000518798828
cool_stable,Cool-stable,5.090697288513184
cool_stable,Cool-stable,5.736222743988037
cool_stable,Cool-stable,3.924570322036743
cool_stable,Cool-stable,5.60739803314209
cool_stable,Cool-stable,12.553227424621582
cool_stable,Cool-stable,28.04828453063965
cool_stable,Cool-stable,3.2388648986816406
cool_stable,Cool-stable,11.694552421569824
cool_stable,Cool-stable,6.578388690948486
cool_stable,Cool-stable,13.149964332580566
cool_stable,Cool-stable,16.61498260498047
cool_stable,Cool-stable,-7.257347583770752
cool_stable,Cool-stable,17.13872718811035
cool_stable,Cool-stable,12.119086265563965
cool_stable,Cool-stable,5.533556938171387
cool_stable,Cool-stable,-2.669367551803589
cool_stable,Cool-stable,9.384407043457031
cool_stable,Cool-stable,4.782928943634033
cool_stable,Cool-stable,14.689858436584473
cool_stable,Cool-stable,8.748544692993164
cool_stable,Cool-stable,3.959412097930908
cool_stable,Cool-stable,3.0071609020233154
cool_stable,Cool-stable,9.132795333862305
cool_stable,Cool-stable,10.970046997070312
cool_stable,Cool-stable,6.281033039093018
cool_stable,Cool-stable,0.08766406774520874
cool_stable,Cool-stable,28.513179779052734
cool_stable,Cool-stable,6.9199724197387695
cool_stable,Cool-stable,6.94189453125
cool_stable,Cool-stable,5.049118518829346
cool_stable,Cool-stable,13.73478889465332
cool_stable,Cool-stable,-39.31208038330078
cool_stable,Cool-stable,8.474072456359863
cool_stable,Cool-stable,16.649415969848633
cool_stable,Cool-stable,5.4943108558654785
cool_stable,Cool-stable,0.24649019539356232
cool_stable,Cool-stable,1.1759313344955444
cool_stable,Cool-stable,11.859724998474121
cool_stable,Cool-stable,11.881410598754883
cool_stable,Cool-stable,5.3345947265625
cool_stable,Cool-stable,5.133197784423828
cool_stable,Cool-stable,6.159416198730469
cool_stable,Cool-stable,18.393434524536133
cool_stable,Cool-stable,7.911689281463623
cool_stable,Cool-stable,15.348478317260742
cool_stable,Cool-stable,32.595909118652344
cool_stable,Cool-stable,-5.585585117340088
cool_stable,Cool-stable,6.3656792640686035
cool_stable,Cool-stable,5.3148603439331055
cool_stable,Cool-stable,19.317983627319336
cool_stable,Cool-stable,-0.32984480261802673
cool_stable,Cool-stable,0.3114493191242218
cool_stable,Cool-stable,3.1029016971588135
cool_stable,Cool-stable,11.559561729431152
cool_stable,Cool-stable,7.868098258972168
cool_stable,Cool-stable,8.29541015625
cool_stable,Cool-stable,8.091232299804688
cool_stable,Cool-stable,10.839742660522461
cool_stable,Cool-stable,2.635117292404175
cool_stable,Cool-stable,6.834467887878418
cool_stable,Cool-stable,7.82715368270874
cool_stable,Cool-stable,4.559233665466309
cool_stable,Cool-stable,3.522209405899048
cool_stable,Cool-stable,2.8753597736358643
cool_stable,Cool-stable,6.619815826416016
cool_stable,Cool-stable,9.750028610229492
cool_stable,Cool-stable,13.91788101196289
