class,patch_id,n_pixels,connectivity_loss_mean_percent,connectivity_loss_median_percent,connectivity_loss_p25_percent,connectivity_loss_p75_percent,connectivity_loss_p90_percent,heatwave_temp_mean_degC,heatwave_temp_median_degC,p90_baseline_temp_mean_degC,p90_baseline_temp_median_degC,p90_offset_mean_degC,p90_offset_median_degC,p90_offset_p25_degC,p90_offset_p75_degC,area_m2,log10_area_m2,expected_p90_offset_degC,residual_cooling_loss_degC
Trees 2–10 m,20256,10,14.894986,19.133701,10.613093137741089,22.32938289642334,22.47845401763916,28.464,28.451668,27.507,27.5,0.9569998,0.88166684,0.7699995040893555,1.1299994587898254,1000.0,3.0,0.671508665252369,0.21015817387040325
Trees 2–10 m,20278,13,14.651147,14.089497,13.675748825073242,15.874295234680176,17.05755043029785,26.653334,26.086666,25.16154,24.46,1.4917947,1.5433336,1.4099998474121094,1.5900001525878906,1300.0,3.113943352306837,0.813706688118524,0.729626961516791
Trees 2–10 m,20294,20,9.369798,8.872786,8.288787364959717,10.29892897605896,10.853397464752199,26.672665,26.705,24.743,24.705,1.9296668,1.9449993,1.78000009059906,2.1141664385795593,2000.0,3.3010299956639813,0.7720115184822935,1.1729878187140566
Trees 2–10 m,20299,18,3.7514327,3.872758,3.2304311394691467,4.176707744598389,4.589515352249146,27.531668,27.333332,26.598888,26.369999,0.93277764,1.0266663,0.7816659659147263,1.0874991714954376,1800.0,3.255272505103306,0.734554971044339,0.29211131256314393
Trees 2–10 m,20338,9,10.101097,9.98282,9.756433486938477,10.334135055541992,10.671832084655762,27.215555,27.106667,26.635555,26.56,0.5800003,0.5966676,0.5000006556510925,0.6966667175292969,900.0,2.9542425094393248,0.7546809424565585,-0.15801335469944788
Trees 2–10 m,20361,13,10.392533,10.521469,9.930261611938477,10.823267936706543,11.109086990356445,26.953846,26.973333,25.873848,25.76,1.0799997,1.2133325,0.85333251953125,1.3033332824707031,1300.0,3.113943352306837,0.7595051879348105,0.45382734590155427
Trees 2–10 m,20378,9,8.927627,8.715889,7.808907508850098,9.837553024291992,10.591230583190917,26.713333,26.6,26.003334,25.8,0.71000004,0.6933339,0.6299998164176941,0.7266667485237122,900.0,2.9542425094393248,0.7856531783064463,-0.09231925448976541
Trees 2–10 m,20382,10,15.07238,15.179615,13.913610219955444,15.991419076919556,17.108978843688966,28.185333,27.991665,27.275,27.31,0.91033345,0.8600003,0.800000011920929,1.0908334702253342,1000.0,3.0,0.6996283992103374,0.16037191311800125
Trees 2–10 m,20401,21,16.682224,16.633268,16.094078063964844,17.23249626159668,17.773164749145508,27.454445,27.526667,25.679049,25.5,1.7753968,1.7366676,1.4433320760726929,2.1066677570343018,2100.0,3.322219294733919,0.7213421234109572,1.0153255096456835
Trees 2–10 m,20426,9,5.6337557,5.8583717,4.940763473510742,5.940809726715088,6.488661575317383,28.237038,28.136667,27.90889,27.78,0.3281478,0.32333246,0.2766660153865814,0.3433329164981842,900.0,2.9542425094393248,0.6917175451882779,-0.36838508645376555
Trees 2–10 m,20429,19,5.9031353,5.5088253,5.164461851119995,6.734660863876343,6.91238260269165,27.146667,27.123333,26.130527,26.07,1.0161403,1.039999,0.9033336639404297,1.1700000762939453,1900.0,3.278753600952829,0.7469030259737794,0.2930959822049315
Trees 2–10 m,20455,9,0.74577093,0.7686132,0.5623077750205994,0.827231764793396,1.153720808029175,26.964443,27.043333,26.456667,26.52,0.5077777,0.51333237,0.4766674041748047,0.5299994349479675,900.0,2.9542425094393248,0.7585524865121961,-0.24522011956883671
Trees 2–10 m,20484,13,15.601175,16.500013,15.497417449951172,17.25187110900879,17.349248504638673,26.789232,27.0,25.376156,25.62,1.4130765,1.4133326,1.3166662454605103,1.5299993753433228,1300.0,3.113943352306837,0.7578750702585006,0.6554575112615799
Trees 2–10 m,20494,25,10.1625805,10.141818,10.051427841186523,10.279216766357422,10.344494247436524,27.28,27.17,26.3772,26.34,0.9028001,0.94666606,0.7899996638298035,1.0800005197525024,2500.0,3.3979400086720375,0.7415678064263067,0.20509825545189764
Trees 2–10 m,20498,9,9.480983,9.4220705,8.515022277832031,10.505002975463867,10.675273132324218,27.963703,27.943333,27.295555,27.42,0.6681483,0.66333264,0.5233345031738281,0.7366657257080078,900.0,2.9542425094393248,0.7035359857879345,-0.040203344663209184
Trees 2–10 m,20499,9,7.6473703,7.4223375,7.265078544616699,7.813304424285889,8.63981819152832,27.412964,27.59,26.562222,26.75,0.8507409,0.84000015,0.713333785533905,0.933333694934845,900.0,2.9542425094393248,0.7251350158502371,0.11486513673765353
Trees 2–10 m,20544,27,3.4895048,3.6835604,2.8822624683380127,3.983206629753113,4.456419849395752,27.759384,27.816668,26.81,26.9,0.94938284,0.9800002,0.8500000536441803,1.0800005793571472,2700.0,3.4313637641589874,0.7013411957295901,0.27865900215783057
Trees 2–10 m,20616,9,1.691243,1.8074206,1.206936240196228,1.8505151271820068,2.2679188728332518,26.62852,26.79,25.666666,25.79,0.9618521,0.99333316,0.8166669011116028,1.1166667938232422,900.0,2.9542425094393248,0.7740385461395335,0.2192946147376943
Trees 2–10 m,20619,28,3.0149155,3.0269756,2.6679240465164185,3.3287318348884583,3.7208994865417484,26.640476,26.385,25.933573,25.564999,0.7069046,0.73333293,0.6591671109199524,0.767500102519989,2800.0,3.4471580313422194,0.7885292900904016,-0.05519635809500978
Trees 2–10 m,20630,21,2.4655278,1.9984176,1.5481163263320923,3.388866901397705,3.8754870891571045,26.19857,25.993334,25.596191,25.38,0.6023808,0.6033332,0.5399990081787109,0.6533336639404297,2100.0,3.322219294733919,0.8150739480963818,-0.21174077291403925
Trees 2–10 m,20633,13,2.054398,2.04743,1.9090372323989868,2.137824058532715,2.3162827014923097,27.109999,27.006666,26.516153,26.5,0.5938464,0.50333405,0.46000099182128906,0.6933345794677734,1300.0,3.113943352306837,0.7574675699882265,-0.25413352457807026
Trees 2–10 m,20636,21,36.253784,36.511864,34.83838653564453,38.867027282714844,38.98408889770508,28.693493,28.823334,26.86,27.03,1.8334917,1.793333,1.6700000762939453,1.9733333587646484,2100.0,3.322219294733919,0.6420775493795776,1.1512555042092896
Trees 2–10 m,20677,9,16.856026,16.762993,16.673120498657227,17.0671329498291,17.464976501464843,28.971483,29.016666,27.57889,27.54,1.3925924,1.4066664,1.2433325052261353,1.5766677856445312,900.0,2.9542425094393248,0.637923661870052,0.7687427361783489
Trees 2–10 m,20685,13,8.136777,8.1919,7.715693473815918,8.532408714294434,9.0246488571167,27.521538,27.423332,27.056923,26.84,0.4646155,0.4233335,0.3833332061767578,0.5900008082389832,1300.0,3.113943352306837,0.7319969958702863,-0.3086635000149549
Trees 2–10 m,20690,18,11.135137,11.021566,10.646735429763794,11.793628931045532,12.474080753326415,27.740742,27.543333,27.158333,27.05,0.5824073,0.5433334,0.44083260744810104,0.7091676294803619,1800.0,3.255272505103306,0.7217177214713905,-0.17838431025465462
Trees 2–10 m,20695,11,16.602615,16.23507,15.843898296356201,17.186599731445312,18.18229866027832,27.407576,27.546667,25.792727,25.63,1.6148487,1.8066673,1.4833335876464844,1.915000319480896,1100.0,3.041392685158225,0.7259687274808164,1.080698600400043
Trees 2–10 m,20758,30,2.114866,2.0074406,1.8580973744392395,2.2776249051094055,2.635735511779785,27.080444,27.188334,26.476,26.54,0.60444444,0.5883338,0.4775001257658005,0.7199988514184952,3000.0,3.4771212547196626,0.7387978597627578,-0.15046407422885277
Trees 2–10 m,20828,29,6.6552176,6.5108337,6.191264629364014,6.953918933868408,7.52149133682251,26.962988,27.036667,26.449999,26.59,0.5129885,0.49333254,0.41666603088378906,0.5733330845832825,2900.0,3.462397997898956,0.7483758259699217,-0.25504329094146405
Trees 2–10 m,20866,9,2.0398598,2.034679,1.9634591341018677,2.1327247619628906,2.190830945968628,28.76185,28.723333,28.09,28.25,0.6718521,0.63333446,0.5699996948242188,0.7199999690055847,900.0,2.9542425094393248,0.6558549563094606,-0.02252049843516246
Trees 2–10 m,20878,16,6.0888743,6.144892,5.914444923400879,6.421420335769653,6.537970542907715,26.721458,26.478333,26.216875,26.1,0.50458306,0.46999997,0.429999977350235,0.5641660541296005,1600.0,3.2041199826559246,0.7878860756678634,-0.3178861066622787
Trees 2–10 m,20884,13,14.43577,14.352204,13.934814453125,15.100001335144043,15.18583869934082,27.735899,27.446667,27.057692,26.96,0.6782054,0.63666725,0.5633328557014465,0.8433329463005066,1300.0,3.113943352306837,0.7305705700315068,-0.09390331844459276
Trees 2–10 m,20937,9,19.218712,19.305178,19.123790740966797,19.638717651367188,19.657923889160156,28.143703,28.013334,27.053333,26.81,1.0903705,0.93333244,0.8433341979980469,1.3133329153060913,900.0,2.9542425094393248,0.6992568248668095,0.23407561837049518
Trees 2–10 m,20951,24,5.2210035,5.1367474,5.044511556625366,5.440626263618469,5.658956909179687,27.464445,27.666668,26.933748,26.96,0.53069454,0.50500107,0.45250049978494644,0.5866667330265045,2400.0,3.380211241711606,0.7115760278496679,-0.20657495973443352
Trees 2–10 m,20954,69,5.8574324,5.9836974,4.935240745544434,6.6657891273498535,7.303591823577881,27.86802,27.656666,27.248116,27.1,0.6199034,0.5800006,0.5166664123535156,0.6899992823600769,6900.0,3.838849090737255,0.7026346747974699,-0.12263409544032267
Trees 2–10 m,21018,43,13.053389,12.894086,11.45892333984375,14.27333688735962,15.799529266357423,27.11442,27.043333,26.494186,26.55,0.6202326,0.5833333,0.50333371758461,0.7183332443237305,4300.0,3.6334684555795866,0.7444051697847982,-0.1610718563196798
Trees 2–10 m,21098,57,19.497383,18.89046,17.095993041992188,21.872766494750977,24.180358505249025,27.804268,27.75,26.26386,26.15,1.5404093,1.5733343,1.2666670083999634,1.7900009155273438,5700.0,3.7558748556724915,0.6986574407084841,0.8746768955723386
Trees 2–10 m,21127,10,3.6245818,3.697054,3.2487382888793945,3.9304396510124207,4.0642914295196535,27.996668,28.356667,27.516,27.97,0.48066658,0.43500108,0.30999884009361267,0.6333324015140533,1000.0,3.0,0.6773160396334319,-0.24231496436564015
Trees 2–10 m,21128,16,2.8942487,2.909058,2.75008887052536,3.061142325401306,3.1640267372131348,27.552708,28.061666,26.841875,27.485,0.71083313,0.7100004,0.5841655880212784,0.8708324432373047,1600.0,3.2041199826559246,0.6910977074673494,0.018902688307491866
Trees 2–10 m,21136,14,23.063282,23.182213,22.545700073242188,23.58034658432007,24.01731185913086,28.196667,28.365,27.083572,27.135,1.1130952,1.1849997,0.9658328592777252,1.2316665649414062,1400.0,3.146128035678238,0.6737629946391753,0.5112367097217866
Trees 2–10 m,21259,9,23.822304,23.79888,23.716493606567383,24.19083595275879,24.38149948120117,28.435555,28.423334,27.505556,27.38,0.9300004,1.0433344,0.7833334803581238,1.1333332061767578,900.0,2.9542425094393248,0.6741937510191435,0.3691406138719088
Trees 2–10 m,21302,9,9.209522,9.292002,9.153061866760254,9.473274230957031,9.577131652832032,27.963705,27.746666,27.21,26.94,0.7537035,0.7833328,0.6966667175292969,0.8433341979980469,900.0,2.9542425094393248,0.7155581182251215,0.06777470648190975
Trees 2–10 m,21314,15,7.071124,6.729085,6.441537141799927,7.6477952003479,8.118998527526855,27.173777,27.23,26.304667,26.39,0.8691111,0.9166667,0.7850001752376556,0.9799998700618744,1500.0,3.1760912590556813,0.7425208667907199,0.17414581974416166
Trees 2–10 m,21371,14,0.0759712,0.0153459385,-0.1260910676792264,0.2754087522625923,0.4593484431505205,27.437143,27.478333,26.710001,26.85,0.7271429,0.68499887,0.5799999386072159,0.8108341097831726,1400.0,3.146128035678238,0.7279644948228888,-0.04296562492695377
Trees 2–10 m,21373,9,7.345676,7.419432,7.002695083618164,8.014708518981934,8.154888343811034,28.76963,28.643333,28.442223,28.28,0.32740733,0.3566672,0.1666666716337204,0.46333250403404236,900.0,2.9542425094393248,0.6607453093383903,-0.30407811854821387
Trees 2–10 m,21417,32,8.248946,8.416809,7.902134299278259,8.713966131210327,8.807236385345458,27.570728,27.568333,26.654688,26.64,0.9160417,0.9083335,0.8124999850988388,1.0408339202404022,3200.0,3.505149978319906,0.7149849133154969,0.19334856704262693
Trees 2–10 m,21454,10,9.559801,9.462086,8.736633539199829,10.026703834533691,11.004802417755126,27.265,27.25,26.743,26.755001,0.52199996,0.46333313,0.41083383560180664,0.5333331376314163,1000.0,3.0,0.7449659814978986,-0.2816328516150861
Trees 2–10 m,21483,173,5.578682,5.4958935,4.735033988952637,6.195764541625977,7.276708221435548,27.213373,27.123333,25.968727,25.74,1.2446436,1.2533321,1.0466657876968384,1.4166666269302368,17300.0,4.238046103128795,0.7269223186117864,0.5264098194497371
Trees 2–10 m,21493,11,0.63050216,0.3636925,0.2623931020498276,1.0656543672084808,1.2646530866622925,26.771515,26.343334,26.086365,25.57,0.6851515,0.6766669,0.5583333969116211,0.8216670155525208,1100.0,3.041392685158225,0.7995278313475045,-0.12286091593078696
Trees 2–10 m,21517,29,5.5594726,5.6967583,5.361496448516846,5.826098918914795,5.973755359649658,27.116436,27.203333,26.541725,26.7,0.5747125,0.5533333,0.450000137090683,0.6766675114631653,2900.0,3.462397997898956,0.7381876196417884,-0.18485433717108524
Trees 2–10 m,21531,16,26.745377,26.40532,26.254393100738525,26.788676738739014,28.221318244934082,27.6725,27.756668,26.225624,26.195,1.4468751,1.4416672,1.2858335077762604,1.6058335602283478,1600.0,3.2041199826559246,0.7097420982309346,0.7319251009038921
Trees 2–10 m,21534,9,14.551564,11.946945,9.730537414550781,21.160551071166992,22.35735206604004,28.321852,28.0,27.383333,26.92,0.9385184,0.9366665,0.8466669917106628,1.0266660451889038,900.0,2.9542425094393248,0.7000719420025711,0.23659454664488988
Trees 2–10 m,21535,32,9.51864,9.958557,8.636596918106079,10.503195524215698,10.723239326477051,27.326458,27.224998,25.867188,25.7,1.4592707,1.4250002,1.1758332550525665,1.812498927116394,3200.0,3.505149978319906,0.7359727512699947,0.6890274394648686
Trees 2–10 m,21541,10,11.5494795,11.33452,11.208842992782593,11.797300338745117,12.08265037536621,27.900665,28.056667,26.605,26.77,1.2956665,1.3283331,1.053333267569542,1.6891664266586304,1000.0,3.0,0.6956548343431148,0.6326783050764409
Trees 2–10 m,21543,14,8.452946,8.3520565,7.960420489311218,8.548632144927979,9.403343772888185,27.211905,27.196667,26.203571,26.18,1.0083333,1.0450001,0.8883338123559952,1.1424992978572845,1400.0,3.146128035678238,0.7451825763429077,0.29981749995103757
Trees 2–10 m,21564,27,4.62008,5.149008,3.553844690322876,5.628981590270996,5.823736763000489,27.068642,27.43,26.462963,26.65,0.6056791,0.65333366,0.528333991765976,0.700000137090683,2700.0,3.4313637641589874,0.7249779603336899,-0.0716442963932602
Trees 2–10 m,21581,35,17.8479,18.158865,17.23208522796631,18.484115600585938,19.354877471923828,27.581715,27.380001,26.966286,26.9,0.6154287,0.62666637,0.5066674500703812,0.6966670453548431,3500.0,3.5440680443502757,0.7256869163457477,-0.09902054929176207
Trees 2–10 m,21599,10,10.816418,11.054012,10.704973936080933,11.220212697982788,11.542724800109863,27.268,27.54,25.855,26.145,1.4129999,1.3949993,1.1183339357376099,1.7691662907600403,1000.0,3.0,0.7272383788960204,0.667760886774756
Trees 2–10 m,21607,14,8.837525,8.967649,7.926305294036865,9.779708862304688,10.210499095916749,27.590714,27.331667,26.655714,26.375,0.9349999,0.9849993,0.8408336639404297,1.0499996840953827,1400.0,3.146128035678238,0.7369300837449865,0.24806921530439097
Trees 2–10 m,21666,9,10.0061455,9.932141,9.848013877868652,10.179154396057129,10.238147926330566,27.814074,27.646667,26.907778,26.59,0.9062962,0.9733327,0.8299999237060547,1.0566667318344116,900.0,2.9542425094393248,0.7216709720648736,0.2516617310486823
Trees 2–10 m,21683,19,14.262345,14.278536,14.123879432678223,14.797712802886963,15.532444953918457,29.343159,29.23,28.132633,28.1,1.2105263,1.2133337,1.1333335041999817,1.3033326864242554,1900.0,3.278753600952829,0.6181236129500858,0.5952101129791745
Trees 2–10 m,21690,17,20.882303,20.598484,19.740652084350586,21.9129581451416,22.925793838500976,28.497059,28.593334,27.442942,27.45,1.0541176,1.0500005,1.0133329629898071,1.136667251586914,1700.0,3.230448921378274,0.6580487469709114,0.3919518013918205
