patch_id,corner,bivariate_id,n_pixels,area_m2,canopy_height_max,elevation,slope,tpi_50m,dist_ocean,dist_inland_water,building_50m,impervious_50m
234,cool-stable,1,26,2600.0,24.143501,8.257999,13.949574,-1.18078,570.0438,79.36253,0.0,0.0034900284
235,cool-stable,1,98,9800.0,25.5625,18.838501,5.736191,-0.5696201,474.49927,187.34918,0.017257143,0.010886873
236,cool-stable,1,17,1700.0,25.555,17.812,3.3061805,-0.27499986,1727.2231,22.36068,0.0,0.121350765
237,cool-stable,1,39,3900.0,24.176,17.245,4.1530323,-0.03856037,575.6735,331.3608,0.0006153846,0.04880975
238,cool-stable,1,30,3000.0,25.9275,20.765,7.6245766,-1.1196002,535.3032,112.91048,0.016293334,0.039325103
239,cool-stable,1,53,5300.0,29.916,6.623,3.2154298,-0.47839993,391.15216,164.0122,0.005418868,0.009017005
240,cool-stable,1,17,1700.0,24.309,19.239,4.9483733,-0.08871933,2170.9214,500.0,0.0,0.15927377
241,cool-stable,1,24,2400.0,24.765999,19.4985,2.258696,-0.17623994,1897.9323,172.76128,0.0,0.13954733
242,cool-stable,1,364,36400.0,23.517,17.023499,3.3656735,0.010019894,827.46594,340.0,0.0011296703,0.0031067696
243,cool-stable,1,50,5000.0,27.8645,7.362,7.128563,-0.16902038,559.2405,216.51962,0.019368,0.0025382715
244,cool-stable,1,9,900.0,27.338,18.266,2.1263883,0.055240706,3000.0,50.0,0.0,0.0
245,cool-stable,1,14,1400.0,23.616001,14.639,2.8784583,-0.4166404,2551.019,463.62537,0.0,0.1210053
246,cool-stable,1,14,1400.0,24.640999,12.063999,17.66745,0.66278005,497.2795,81.54234,0.0005714286,0.0025220457
247,cool-stable,1,14,1400.0,25.469,19.941,4.5490203,-0.21698025,503.33755,120.41595,0.015028572,0.10051147
248,cool-stable,1,14,1400.0,4.485,20.26,0.8188517,-0.0139000695,3000.0,457.05475,0.22288571,0.5125573
249,cool-stable,1,33,3300.0,25.205,17.286,3.661138,-0.22628014,1636.154,40.0,0.0,0.07331836
250,cool-stable,1,17,1700.0,24.381,21.754,5.06887,0.04443909,1574.7063,58.309517,0.0,0.010377632
251,cool-stable,1,53,5300.0,24.66,17.523,3.510425,0.1299595,430.0,98.99495,0.026860377,0.02289774
252,cool-stable,1,24,2400.0,32.596,19.3885,0.56428355,0.010539895,3000.0,143.17438,0.0,0.0
253,cool-stable,1,133,13300.0,26.991,17.596,1.2894799,-0.18008056,2043.8445,499.79996,0.0,0.056247097
254,cool-stable,1,10,1000.0,26.015,21.4545,3.2615547,-0.79912007,1130.2869,460.05432,0.0,0.0
255,cool-stable,1,13,1300.0,28.085,7.625,7.931586,-0.94712025,316.22775,130.0,0.0036,0.13568851
256,cool-stable,1,10,1000.0,6.699,21.054,0.76742446,0.04459957,3000.0,432.3191,0.1662,0.29834569
257,cool-stable,1,11,1100.0,27.353,18.035,0.8632379,-0.103040315,3000.0,70.71068,0.0,0.0
258,cool-stable,1,12,1200.0,5.7205,19.691502,7.950206,0.23955992,3000.0,397.61743,0.23966666,0.33693418
259,cool-stable,1,181,18100.0,25.188,19.99,3.6488953,-0.2463205,1783.9282,183.84778,0.0,0.034536526
260,cool-stable,1,26,2600.0,32.321,20.150501,0.46995795,0.10770042,3000.0,215.40659,0.0,0.0
261,cool-stable,1,39,3900.0,27.263,13.798,7.6481023,0.28004014,350.0,170.29387,0.034297436,0.1073156
262,cool-stable,1,28,2800.0,25.6155,11.036,7.5244207,-0.57830006,403.6064,55.210094,0.0,0.069567904
263,cool-stable,1,16,1600.0,23.039001,23.622,0.75788206,-0.028140448,3000.0,439.54498,0.0,0.0
264,cool-stable,1,26,2600.0,21.580502,14.908501,8.715598,-0.42085943,391.59903,130.95676,0.0076923077,0.09219848
265,cool-stable,1,102,10200.0,24.8805,3.2085,5.3908157,-0.57666004,151.32169,181.10771,0.0062313722,0.0494154
266,cool-stable,1,384,38400.0,30.1915,18.6305,0.57995385,-0.022800598,3000.0,126.491104,0.0,5.3369342e-05
267,cool-stable,1,27,2700.0,24.686,15.179,0.23797666,0.009559593,3000.0,10.0,0.0,0.0
268,cool-stable,1,11,1100.0,23.801,24.504,3.0454285,1.0480409,1874.9133,300.0,0.0,0.018843995
269,cool-stable,1,21,2100.0,23.309,23.925,2.0644395,0.4575992,1779.9158,180.0,0.0,0.0
270,cool-stable,1,14,1400.0,28.1195,4.0474997,7.687935,-1.49606,361.8369,189.20813,0.0,0.037037037
271,cool-stable,1,28,2800.0,25.310001,8.2495,11.519276,-0.42587978,305.28674,41.231056,0.019814286,0.13859788
272,cool-stable,1,15,1500.0,27.36,19.433,3.8940694,-0.1430803,1916.3768,410.0,0.0,0.0
273,cool-stable,1,14,1400.0,23.499,1.2245,0.65854895,0.031499993,490.66275,17.071068,0.0,0.0
274,cool-stable,1,77,7700.0,27.059,9.143,3.717156,0.0456802,462.27695,235.37204,0.0026961039,0.055483405
275,cool-stable,1,15,1500.0,27.782,25.877,0.47846225,0.09084,3000.0,416.77335,0.0,0.0
276,cool-stable,1,247,24700.0,26.081,16.92,3.6913974,-0.12003956,1335.2153,108.16654,0.0,0.0
277,cool-stable,1,20,2000.0,22.446,23.6295,0.29470015,-0.021699868,3000.0,17.071068,0.0,0.0
278,cool-stable,1,22,2200.0,26.5765,19.307,1.8264914,0.054080464,3000.0,127.649826,0.0,0.0
279,cool-stable,1,28,2800.0,24.038,24.8,0.7098223,-0.025960045,3000.0,14.142136,0.0,0.0
280,cool-stable,1,26,2600.0,29.3395,23.5895,0.6533232,-0.04254044,3000.0,321.0905,0.0,0.0
281,cool-stable,1,14,1400.0,25.026001,17.5345,3.7114048,-0.6858392,2417.4983,297.1531,0.003942857,0.033500884
282,cool-stable,1,46,4600.0,25.991001,9.816,3.5294583,0.23016006,587.1116,254.55359,0.012086957,0.0016398282
283,cool-stable,1,45,4500.0,28.202,11.503,2.737414,-0.5886404,1208.139,240.20825,0.0,0.0
284,cool-stable,1,10,1000.0,21.1175,25.331001,6.567602,-0.5057398,1026.7158,359.22162,0.0059599997,0.007185185
285,cool-stable,1,18,1800.0,23.219,23.691502,0.27629754,0.020319901,3000.0,20.0,0.0,0.0
286,cool-stable,1,15,1500.0,23.587,23.03,5.3865943,0.30144027,3000.0,145.6022,0.021013333,0.017711934
287,cool-stable,1,343,34300.0,23.881,15.222,0.3082798,-0.017120132,3000.0,210.23796,0.00026472303,0.021383941
288,cool-stable,1,16,1600.0,25.225498,21.5915,4.5162554,-0.21051972,980.38245,318.5905,0.01535,0.013595679
289,cool-stable,1,11,1100.0,23.164,16.027,7.7619767,-0.19144028,921.79175,275.8623,0.0,0.0
290,cool-stable,1,40,4000.0,24.302502,6.582,6.1121683,-0.5336001,205.18283,53.851646,0.00556,0.04895679
291,cool-stable,1,11,1100.0,23.776,16.474,5.72701,-0.37808046,156.205,126.491104,0.0,0.007890011
292,cool-stable,1,10,1000.0,24.424,25.182499,0.6437781,-0.06415993,3000.0,21.18034,0.0,0.0
293,cool-stable,1,13,1300.0,27.833,23.639,4.4886746,-0.2524797,3000.0,92.19544,0.0436,0.05897436
294,cool-stable,1,32,3200.0,26.207,22.2805,2.2290578,-0.11138031,3000.0,468.29474,0.0022,0.11984182
295,cool-stable,1,12,1200.0,24.736,7.3145,5.1656694,-0.15200002,282.22263,123.6826,0.023100002,0.14873457
296,cool-stable,1,10,1000.0,24.309,22.3705,5.881181,0.50554013,3000.0,126.84659,0.0068400004,0.0
297,cool-stable,1,14,1400.0,27.3095,24.376999,5.430985,0.73245984,3000.0,191.43436,0.008485714,0.0
298,cool-stable,1,610,61000.0,26.2535,9.8925,3.8739724,0.021900013,266.83328,274.5906,0.008401312,0.034854483
299,cool-stable,1,38,3800.0,24.723999,23.806,4.013428,-0.5685202,2287.1157,331.73718,0.0,2.5990903e-05
300,cool-stable,1,156,15600.0,24.581001,18.504,3.7466202,-0.15641977,1433.3696,152.97058,0.0,0.0
301,cool-stable,1,38,3800.0,29.6335,23.902,2.0545368,-0.00090026855,3000.0,25.322475,0.0,0.0
302,cool-stable,1,11,1100.0,22.121,25.804,1.3419999,0.19347961,1636.8567,120.83046,0.0,0.0
303,cool-stable,1,63,6300.0,28.372,23.904,0.76954424,-0.013119812,3000.0,30.0,0.0,0.0
304,cool-stable,1,9,900.0,30.582,24.861,0.3671479,0.072920226,3000.0,78.1025,0.0,0.0
305,cool-stable,1,103,10300.0,27.144,21.815,0.8270986,-0.046839677,3000.0,235.37204,0.0,0.0
306,cool-stable,1,9,900.0,23.204,19.17,4.9943657,-0.23132111,1990.1006,500.0,0.0,0.0
307,cool-stable,1,460,46000.0,27.0625,12.4475,2.1319962,-0.104759865,1630.3833,372.0215,0.0,0.0
308,cool-stable,1,12,1200.0,33.003,23.376999,0.68517935,0.038960572,3000.0,181.92657,0.0,0.0
309,cool-stable,1,17,1700.0,22.636,21.392,4.6883607,-0.29596007,1790.6703,373.36307,0.0,0.0
310,cool-stable,1,57,5700.0,24.469,25.413,0.42872563,0.0007991791,3000.0,31.622776,0.0,0.0
311,cool-stable,1,23,2300.0,19.371,11.993,12.245897,0.2981602,579.8276,111.8034,0.047026087,0.030311326
312,cool-stable,1,9,900.0,22.194,1.573,0.7701964,-0.036400016,214.00934,145.6022,0.01911111,0.0016186556
313,cool-stable,1,22,2200.0,23.418,20.564,3.5245652,-0.06369999,2013.02,459.67047,0.0,0.0
314,cool-stable,1,29,2900.0,22.592,26.03,3.193908,0.078039706,1193.6918,234.094,0.0,0.0
315,cool-stable,1,220,22000.0,24.533,15.9235,1.9100574,-0.22100013,1890.066,500.0,0.0,0.0
316,cool-stable,1,243,24300.0,26.418,10.708,4.176895,-0.23195973,901.3878,228.0351,0.00026831275,0.0007829091
317,cool-stable,1,30,3000.0,25.4595,16.8915,2.044109,0.22839952,3000.0,101.47815,0.06537333,0.14841975
318,cool-stable,1,78,7800.0,24.066,1.5174999,3.2699943,-0.11124,89.44272,72.45606,0.0065435898,0.008429883
319,cool-stable,1,42,4200.0,27.9075,25.54,0.6691444,-0.023359641,3000.0,25.322475,0.0,0.0
320,cool-stable,1,17,1700.0,4.517,35.08,19.781704,-3.4958808,3000.0,500.0,0.0,0.4517865
321,cool-stable,1,11,1100.0,24.609,12.995,17.015003,-0.4079197,2340.0215,158.11388,0.039127275,0.018989898
322,cool-stable,1,16,1600.0,27.8135,14.283,3.4471488,-0.042700082,1715.4299,377.94873,0.0,0.0
323,cool-stable,1,13,1300.0,21.94,3.966,4.723022,0.14151986,144.22205,127.27922,0.034492306,0.07063628
324,cool-stable,1,9,900.0,23.587,22.674,4.362,0.4352398,3000.0,174.64249,0.007333333,0.06684499
325,cool-stable,1,9,900.0,27.844,22.764,1.8698931,-0.003959885,3000.0,14.142136,0.0,0.0
326,cool-stable,1,22,2200.0,23.8865,16.4955,0.94769216,-0.114220314,2011.4546,376.56256,0.0,0.0
327,cool-stable,1,15,1500.0,22.512,26.183,3.5386074,-0.21368004,1198.5408,244.1311,0.0,0.0
328,cool-stable,1,80,8000.0,23.6815,3.479,5.6117005,-0.17505997,65.163795,144.91212,0.0097,0.020405864
329,cool-stable,1,16,1600.0,23.332,21.437,2.5506854,0.2274395,1820.0952,500.0,0.0,0.0
330,cool-stable,1,186,18600.0,27.2405,20.984001,0.59517395,-0.0060202405,3000.0,58.28427,0.0,0.0
331,cool-stable,1,27,2700.0,28.282,22.378,0.81524867,-0.038439788,3000.0,140.0,0.0,0.0
332,cool-stable,1,33,3300.0,23.978,14.821,1.3028092,0.0549197,3000.0,72.11102,0.0,0.16512159
333,cool-stable,1,13,1300.0,2.858,18.407,1.0805777,0.24468079,3000.0,500.0,0.004276923,0.61144346
334,cool-stable,1,17,1700.0,23.201,3.637,3.4148304,-0.21123993,72.8011,222.03604,0.013741177,0.039150327
335,cool-stable,1,15,1500.0,28.575,16.717,2.3538322,-0.78288007,2070.193,286.35645,0.0,0.0
336,cool-stable,1,15,1500.0,27.004,19.968,0.9360964,0.013959961,3000.0,70.0,0.0,0.0
337,cool-stable,1,40,4000.0,24.8895,6.5235,6.681851,-0.6191,579.2234,22.36068,0.00515,0.00030555556
338,cool-stable,1,30,3000.0,30.706001,25.039501,0.58897936,-0.07376023,3000.0,14.142136,0.0,0.0
339,cool-stable,1,9,900.0,21.607,15.988,4.1303334,-0.022280082,3000.0,401.6217,0.023066666,0.08274349
340,cool-stable,1,22,2200.0,23.154999,18.318,3.4446754,-0.88656014,1262.0408,260.48016,0.0,0.0
341,cool-stable,1,21,2100.0,22.35,22.018,4.1422224,0.4347596,1727.9468,500.0,0.0,0.0
342,cool-stable,1,78,7800.0,24.404999,0.9545,1.6911979,-0.07821995,89.72136,279.37314,0.0,0.0
343,cool-stable,1,9,900.0,21.193,4.877,13.69801,0.7594399,10.0,200.0,0.032222226,0.004156379
344,cool-stable,1,15,1500.0,27.109,22.225,1.1434073,-0.03967941,3000.0,84.85281,0.0,0.0
345,cool-stable,1,23,2300.0,25.619,20.154,0.6986348,-0.003959503,3000.0,22.36068,0.0,0.0
346,cool-stable,1,82,8200.0,24.967,17.288,2.525199,0.04717985,3000.0,96.93164,0.0015756099,0.12826858
347,cool-stable,1,13,1300.0,23.064,2.6,10.75594,-0.40124,20.0,241.66092,0.0140307695,0.010835707
348,cool-stable,1,11,1100.0,24.259,16.343,3.4071794,-0.8471602,1968.8829,311.12698,0.0,0.0
349,cool-stable,1,65,6500.0,26.21,20.441,0.6971548,-0.03416031,3000.0,22.36068,0.0,0.0
350,cool-stable,1,53,5300.0,22.898,16.573,2.7217464,-0.21652026,1780.1685,403.11285,0.0,0.0
351,cool-stable,1,18,1800.0,25.9045,16.4515,4.6054,-0.27109966,3000.0,238.42018,0.039155558,0.13596708
352,cool-stable,1,11,1100.0,22.576,16.964,3.0130904,0.13016094,3000.0,85.44003,0.0,0.0
353,cool-stable,1,16,1600.0,24.549,16.3115,1.7920674,-0.16811955,3000.0,261.0516,0.002725,0.0035262345
354,cool-stable,1,17,1700.0,25.491,14.573,4.420454,-0.09051983,1043.1682,420.11902,0.0,0.0
355,cool-stable,1,42,4200.0,29.4035,16.283,6.394263,-0.037419893,638.39624,158.11388,0.016657142,0.0070194006
356,cool-stable,1,80,8000.0,25.653,15.455999,3.2009635,-0.1291604,1564.4967,461.3565,0.0,0.0
357,cool-stable,1,13,1300.0,3.605,21.602,0.54461855,0.026560746,3000.0,500.0,0.048769232,0.5576923
358,cool-stable,1,18,1800.0,25.2505,26.881,0.3529654,-0.057480052,3000.0,128.06248,0.0029333334,0.016694102
359,cool-stable,1,9,900.0,27.356,26.79,1.9732317,-0.07088035,3000.0,500.0,0.009688889,0.29806584
360,cool-stable,1,9,900.0,24.104,18.286,3.3584993,0.3358796,3000.0,107.70329,0.0,0.11807956
361,cool-stable,1,15,1500.0,26.154,13.484,3.2690332,0.7276398,1001.69855,457.9301,0.0,0.0
362,cool-stable,1,21,2100.0,26.405,20.611,5.3809457,-0.19376022,3000.0,140.0,0.0,0.061322752
363,cool-stable,1,720,72000.0,26.611,16.741001,0.9056187,-0.024800166,3000.0,184.39088,0.0033338887,0.021521606
364,cool-stable,1,23,2300.0,23.352,7.414,12.895553,-0.13067998,42.426407,393.57336,0.013513044,0.028609768
365,cool-stable,1,19,1900.0,26.634,20.751,1.1594714,-0.07691963,3000.0,20.0,0.0,0.005289149
366,cool-stable,1,27,2700.0,23.093,11.938,10.000195,0.6544796,89.44272,460.9772,0.022948148,0.082331955
367,cool-stable,1,93,9300.0,19.69,12.306,5.910102,-0.1635199,102.95631,440.11365,0.029806452,0.13947167
368,cool-stable,1,13,1300.0,0.447,18.882,1.3316826,-0.38044053,3000.0,422.96573,0.0,0.39212725
369,cool-stable,1,9,900.0,26.718,9.762,5.873453,-0.40328035,1291.898,452.76923,0.003777778,0.009958847
370,cool-stable,1,9,900.0,25.593,7.893,12.539931,0.0147999665,106.30146,494.0648,0.003422222,0.009602195
371,cool-stable,1,11,1100.0,23.508,18.154,8.057069,0.25172052,1124.8556,411.09607,0.020436363,0.0
372,cool-stable,1,10,1000.0,19.486,10.75,11.622938,-0.21756008,78.078865,375.69836,0.04304,0.081518516
373,cool-stable,1,11,1100.0,24.353,14.172,0.5732716,-0.16159958,3000.0,20.0,0.00043636365,0.24370371
374,cool-stable,1,27,2700.0,25.253,16.76,2.155165,-0.56328046,3000.0,449.4441,0.0045333332,0.08885231
375,cool-stable,1,18,1800.0,0.73,26.719501,1.1037073,0.12075977,3000.0,500.0,0.0004888889,0.35009602
376,cool-stable,1,10,1000.0,29.952,26.032,0.4218274,-0.08074043,3000.0,169.85281,0.0006,0.10503703
377,cool-stable,1,370,37000.0,25.8095,14.699,3.6293015,-0.07172005,1583.1455,214.7091,0.0041686487,0.0694014
378,cool-stable,1,26,2600.0,21.4835,2.6599998,4.3411493,0.1251601,60.0,358.11993,0.029015385,0.0047578346
379,cool-stable,1,160,16000.0,25.4485,8.594999,3.1565826,-0.21973997,1332.0095,367.42337,0.001985,0.0031033952
380,cool-stable,1,10,1000.0,24.915,7.8365,4.260271,-0.035019867,852.9044,406.98718,0.0,0.0
381,cool-stable,1,657,65700.0,25.041,10.827,4.678026,-0.1535598,272.94687,372.0215,0.0068584476,0.028171824
382,cool-stable,1,34,3400.0,27.287498,25.269001,0.45266813,-0.071139604,3000.0,115.31829,0.0,0.017763253
383,cool-stable,1,46,4600.0,27.0235,4.4225,1.0209064,-0.07522006,2112.3682,25.322475,0.0,0.069178745
384,cool-stable,1,51,5100.0,22.292,17.834,7.783848,-0.20684071,150.33296,463.8965,0.0019372549,0.046252724
385,cool-stable,1,27,2700.0,24.842,18.107,3.301673,0.0903199,3000.0,220.22714,0.0,0.048866026
386,cool-stable,1,9,900.0,27.184,24.7,5.3106656,-0.035480652,3000.0,253.17978,0.026266668,0.091412894
387,cool-stable,1,65,6500.0,28.045,11.142,3.0785744,-0.05816021,792.0227,452.76923,0.0036492306,8.357075e-05
388,cool-stable,1,18,1800.0,24.4815,1.166,4.0576773,-0.033500027,29.142136,500.0,0.006,0.0012894375
389,cool-stable,1,14,1400.0,24.5805,11.526,5.402221,-0.20473972,1872.8318,130.90773,0.011371428,0.08381834
390,cool-stable,1,105,10500.0,27.015,7.307,4.3455253,0.1433601,545.89374,188.67963,0.0,0.065213405
391,cool-stable,1,41,4100.0,23.93,0.989,0.47459507,-0.0036399602,438.40622,155.24174,0.0,0.045745257
392,cool-stable,1,21,2100.0,4.482,25.824,14.8375635,-0.4501999,3000.0,500.0,0.0,0.32686067
393,cool-stable,1,53,5300.0,24.548,2.125,3.987579,-0.06259992,42.426407,362.21542,0.0011320754,0.0
394,cool-stable,1,43,4300.0,28.086,25.128,0.51222515,-0.03223999,3000.0,63.245552,0.005888372,0.026586277
395,cool-stable,1,20,2000.0,24.928501,22.072,2.433115,0.11755966,3000.0,170.73315,0.0,0.107827164
396,cool-stable,1,11,1100.0,21.938,6.0,4.301488,0.019359836,1939.4072,53.851646,0.0,0.0025925925
397,cool-stable,1,40,4000.0,25.113,17.339,3.3274431,-0.67485964,1413.8777,258.7461,0.0,0.0
398,cool-stable,1,15,1500.0,24.006,19.384,0.8983438,0.017320251,3000.0,14.142136,0.021386666,0.1388395
399,cool-stable,1,18,1800.0,24.6215,15.849501,2.0100532,-0.23557973,3000.0,336.21387,0.0,0.0017764061
400,cool-stable,1,114,11400.0,25.275,10.696501,5.887585,0.24499995,157.31932,499.0984,0.0028456142,0.008860732
401,cool-stable,1,16,1600.0,25.9615,21.893501,3.073035,0.12300011,3000.0,417.25293,0.0,0.14137346
402,cool-stable,1,13,1300.0,25.143,4.161,2.0937064,0.0055197524,1960.8672,20.0,0.0,0.0
403,cool-stable,1,18,1800.0,18.7675,23.6085,7.974308,-0.11862011,254.06538,418.2102,0.0,0.0
404,cool-stable,1,76,7600.0,26.976,7.2965,8.169703,0.014680149,60.413815,500.0,0.0017157895,0.002865497
405,cool-stable,1,10,1000.0,17.453,12.717,7.9874744,0.035099678,660.0346,361.8369,0.00956,0.12854321
406,cool-stable,1,15,1500.0,8.69,16.925,6.8833766,0.21040039,240.41629,444.07208,0.13202666,0.1784609
407,cool-stable,1,77,7700.0,25.135,4.636,5.733714,0.014320071,70.71068,230.86792,0.01308052,0.08335899
408,cool-stable,1,56,5600.0,25.657501,1.638,3.6101599,0.014239967,81.54234,210.59409,0.0,0.0020723105
409,cool-stable,1,198,19800.0,26.1375,4.424,4.6042886,-0.043239966,60.82763,500.0,0.003921212,0.0036675397
410,cool-stable,1,190,19000.0,23.7695,14.1555,4.1546774,-0.14817996,708.2019,500.0,0.0052905264,0.13677843
411,cool-stable,1,18,1800.0,22.145,10.0105,4.6674047,-1.2623001,253.081,309.35147,0.0002,0.04271605
412,cool-stable,1,10,1000.0,26.446499,21.418499,4.5302296,0.18698001,3000.0,339.84973,0.0078799995,0.21128395
413,cool-stable,1,9,900.0,26.484,0.903,4.268573,-0.63208,36.05551,500.0,0.0,0.0
414,cool-stable,1,27,2700.0,29.286,22.1,0.6498074,-0.078239515,3000.0,117.047,0.031214816,0.17173755
415,cool-stable,1,11,1100.0,22.617,1.428,4.202259,-0.48048002,156.205,78.1025,0.0,0.07892256
416,cool-stable,1,19,1900.0,18.907,20.544,7.0036454,-0.76819944,299.66647,330.1515,0.0,0.00020792722
417,cool-stable,1,36,3600.0,28.107,22.4135,1.3636856,-0.018519744,3000.0,421.3069,0.0,0.04270576
418,cool-stable,1,42,4200.0,29.429,21.673,2.898788,-0.19475979,3000.0,282.5773,0.039219048,0.08236037
419,cool-stable,1,9,900.0,25.602,6.896,3.549498,1.5070001,114.01755,114.01755,0.0,0.08973937
420,cool-stable,1,333,33300.0,28.881,22.987,0.55566025,-0.0533194,3000.0,50.990196,0.006594595,0.01443258
421,cool-stable,1,9,900.0,25.962,22.887,3.535409,0.007160416,3000.0,100.0,0.0336,0.19170097
422,cool-stable,1,10,1000.0,22.752,13.976,0.6448381,0.041100025,3000.0,17.071068,0.0068000006,0.013938272
423,cool-stable,1,9,900.0,18.804,6.13,15.229439,0.7094401,20.0,444.07208,0.0007555556,0.02978052
424,cool-stable,1,12,1200.0,26.064999,18.182,2.8471189,0.03178055,3000.0,10.0,0.0,0.049598765
425,cool-stable,1,60,6000.0,24.751,13.8064995,4.2599473,0.22766036,581.93616,438.34808,0.00408,0.027522633
426,cool-stable,1,22,2200.0,20.7535,14.6325,4.82588,0.20385987,98.48858,500.0,0.0,0.0
427,cool-stable,1,12,1200.0,24.975,22.3765,3.4453604,-0.3661996,3000.0,38.643284,0.0198,0.22504115
428,cool-stable,1,9,900.0,23.162,15.34,3.2996423,0.28844,571.4018,371.21423,0.023022221,0.0003292181
429,cool-stable,1,15,1500.0,24.52,20.968,0.95893466,-0.23536064,3000.0,262.4881,0.09016,0.12621398
430,cool-stable,1,14,1400.0,26.0265,12.73,2.950879,0.012100335,1100.2046,325.4228,0.043057144,0.010282187
431,cool-stable,1,10,1000.0,25.414,11.603001,3.4484982,-0.12951994,1062.3768,382.09946,0.01716,0.0039506173
432,cool-stable,1,18,1800.0,23.326,0.6465,1.2490244,-0.34789997,65.55664,91.37465,0.0,0.11985596
433,cool-stable,1,11,1100.0,23.078,19.894,3.3502598,0.8242809,138.92444,500.0,0.0,0.0
434,cool-stable,1,13,1300.0,24.396,6.745,10.787719,0.22644031,28.284271,390.0,0.00843077,0.008195632
435,cool-stable,1,20,2000.0,29.8575,23.036,0.53344434,-0.030599365,3000.0,20.0,0.0,0.0
436,cool-stable,1,13,1300.0,25.939,22.172,2.8406043,-0.27364013,3000.0,20.0,0.040646154,0.20610636
437,cool-stable,1,14,1400.0,23.6005,13.514,0.60741353,0.04887968,3000.0,12.071068,0.0,0.0
438,cool-stable,1,16,1600.0,4.4215,35.04,12.270735,-1.0042608,3000.0,393.89023,0.00315,0.30602622
439,cool-stable,1,16,1600.0,25.661,14.8285,4.3500347,-0.48574024,210.35117,500.0,0.001925,0.009282407
440,cool-stable,1,67,6700.0,28.137,21.962,2.2159436,-0.20100051,3000.0,50.0,0.03682388,0.088988386
441,cool-stable,1,138,13800.0,26.509,2.441,7.181279,-0.31154,206.03394,84.85281,0.0007478261,0.027208803
442,cool-stable,1,20,2000.0,30.074001,24.984001,0.90366423,-0.089960024,3000.0,25.322475,0.0,0.020209877
443,cool-stable,1,9,900.0,24.3,20.124,4.4595504,0.04468056,3000.0,300.16663,0.0,0.081893004
444,cool-stable,1,12,1200.0,21.242,21.167,7.6726103,0.90695953,288.15753,416.93823,0.0,0.009763374
445,cool-stable,1,16,1600.0,31.605,23.0165,1.9193386,-0.015060006,3000.0,131.70831,0.03185,0.0485571
446,cool-stable,1,46,4600.0,30.139,24.5635,3.0059764,-0.15418008,3000.0,188.80978,0.024939131,0.05714439
447,cool-stable,1,37,3700.0,25.701,4.81,2.5859349,-0.049400102,1491.878,20.0,0.0,0.013350016
448,cool-stable,1,18,1800.0,24.067,10.514,3.7216482,-0.76339996,333.0165,355.3864,0.0013333333,0.020185184
449,cool-stable,1,28,2800.0,28.7605,26.104,5.2631845,0.38119984,3000.0,170.73315,0.0041285716,0.084007934
450,cool-stable,1,29,2900.0,2.553,8.638,2.807238,0.19623981,845.99054,430.11627,0.00015172413,0.28292888
451,cool-stable,1,23,2300.0,23.695,9.313,9.074901,0.27687985,64.03124,357.35138,0.014208695,0.10605475
452,cool-stable,1,22,2200.0,27.7655,3.7335,5.1702824,-0.09202005,61.17038,500.0,0.0,0.0
453,cool-stable,1,22,2200.0,18.4065,12.559999,15.446098,-0.058159947,65.55664,172.76128,0.0057090907,0.13657688
454,cool-stable,1,11,1100.0,28.747,25.342,3.966644,-0.008560181,3000.0,10.0,0.0022545455,0.09582491
455,cool-stable,1,76,7600.0,22.319,11.284,4.2570767,-0.0535198,155.40262,464.2725,0.0026894738,0.08746102
456,cool-stable,1,376,37600.0,25.459,7.6335,3.600328,-0.20557997,183.84778,471.69907,0.004474468,0.064544916
457,cool-stable,1,10,1000.0,26.27,24.84,0.44859838,-0.06453976,3000.0,130.19202,0.062400002,0.15319753
458,cool-stable,1,16,1600.0,23.6795,16.5265,0.81062543,-0.09340039,3000.0,22.36068,0.030725,0.13864197
459,cool-stable,1,37,3700.0,22.517,5.43,5.755371,-0.34676006,72.11102,304.13812,0.04187027,0.14210877
460,cool-stable,1,20,2000.0,24.903,4.1809998,7.188618,-0.20672,375.0307,180.69263,0.0016000001,0.14614198
461,cool-stable,1,12,1200.0,16.489,5.734,14.511883,0.23262,20.0,294.44373,0.0,0.19796295
462,cool-stable,1,168,16800.0,24.911499,4.6395,8.214657,-0.16890001,200.62305,164.92422,0.0025333334,0.0006444738
